Index,Message,Description,Message Abstract,Description Abstract
599,Merge pull request #2391 from nestjs/renovate/fast-glob-3.x,fix(deps): update dependency fast-glob to v3.2.12,Merge pull request #2391 from nestjs/renovate/fast-glob-3.x,fix(deps): update dependency fast-glob to v3.2.12
600,Merge pull request #2318 from nestjs/renovate/graphql-tools-monorepo,fix(deps): update graphql-tools monorepo,Merge pull request #2318 from nestjs/renovate/graphql-tools-monorepo,fix(deps): update graphql-tools monorepo
601,chore(deps): update dependency release-it to v15.4.2,,chore(deps): update dependency release-it to v15.4.2,
602,chore(deps): update dependency @types/jest to v29.0.3,,chore(deps): update dependency @types/jest to v29.0.3,
603,chore(deps): update dependency fastify to v4.6.0,,chore(deps): update dependency fastify to v4.6.0,
604,fix: various preformace imporvements,"1) getObjectOrInterfaceTypeNameIfExists - This function was not fixed on the move to map based metadata storage. Now instead of looking inside an entire metadata array, it fetches the item from the map 2) MetadataCollectionModel - I noticed that the interfaces list recieves duplicate instances of the same interface, so I switched the implementation to a map to remvoe duplicates. 3) LazyMetadataStorageHost.load - In very large applications (ie several millions of metadata object) we encountered an invalid arugments size thrown from V8, this is because the spread operator behind the scenes translates the values to multiple arguments. Switching to flat() solves this issue. 4) GraphQLSchemaFactory.create & LazyMetadataStorageHost.updateStorage - We noticed that the entire GQL metadata model was being rebuilt several times during the bootstrap of the application, I assume this was done because of the need to clear and rebuild the arrays every time. Now when we use maps we can't get duplicates in the metadata store, so I verify that the updateStorage callback is called only once, and I removed the clear call from the GraphQLSchemaFactory.create(). This results in a tremendous memory consumption boost! (in our case, from 8GB to 700MB)",fix: various preformace imporvements,"1) getObjectOrInterfaceTypeNameIfExists - This function was not fixed on the move to map based metadata storage. Now instead of looking inside an entire metadata array, it fetches the item from the map 2) MetadataCollectionModel - I noticed that the interfaces list recieves duplicate instances of the same interface, so I switched the implementation to a map to remvoe duplicates. 3) LazyMetadataStorageHost.load - In very large applications (ie several millions of metadata object) we encountered an invalid arugments size thrown from V8, this is because the spread operator behind the scenes translates the values to multiple arguments. Switching to flat() solves this issue. 4) GraphQLSchemaFactory.create & LazyMetadataStorageHost.updateStorage - We noticed that the entire GQL metadata model was being rebuilt several times during the bootstrap of the application, I assume this was done because of the need to clear and rebuild the arrays every time. Now when we use maps we can't get duplicates in the metadata store, so I verify that the updateStorage callback is called only once, and I removed the clear call from the GraphQLSchemaFactory.create(). This results in a tremendous memory consumption boost! (in our case, from 8GB to 700MB)"
605,chore(deps): update dependency @types/jest to v29.0.2,,chore(deps): update dependency @types/jest to v29.0.2,
606,fix: various preformace imporvements,"1) getObjectOrInterfaceTypeNameIfExists - This function was not fixed on the move to map based metadata storage. Now instead of looking inside an entire metadata array, it fetches the item from the map 2) MetadataCollectionModel - I noticed that the interfaces list recieves duplicate instances of the same interface, so I switched the implementation to a map to remvoe duplicates. 3) LazyMetadataStorageHost.load - In very large applications (ie several millions of metadata object) we encountered an invalid arugments size thrown from V8, this is because the spread operator behind the scenes translates the values to multiple arguments. Switching to flat() solves this issue. 4) GraphQLSchemaFactory.create & LazyMetadataStorageHost.updateStorage - We noticed that the entire GQL metadata model was being rebuilt several times during the bootstrap of the application, I assume this was done because of the need to clear and rebuild the arrays every time. Now when we use maps we can't get duplicates in the metadata store, so I verify that the updateStorage callback is called only once, and I removed the clear call from the GraphQLSchemaFactory.create(). This results in a tremendous memory consumption boost! (in our case, from 8GB to 700MB)",fix: various preformace imporvements,"1) getObjectOrInterfaceTypeNameIfExists - This function was not fixed on the move to map based metadata storage. Now instead of looking inside an entire metadata array, it fetches the item from the map 2) MetadataCollectionModel - I noticed that the interfaces list recieves duplicate instances of the same interface, so I switched the implementation to a map to remvoe duplicates. 3) LazyMetadataStorageHost.load - In very large applications (ie several millions of metadata object) we encountered an invalid arugments size thrown from V8, this is because the spread operator behind the scenes translates the values to multiple arguments. Switching to flat() solves this issue. 4) GraphQLSchemaFactory.create & LazyMetadataStorageHost.updateStorage - We noticed that the entire GQL metadata model was being rebuilt several times during the bootstrap of the application, I assume this was done because of the need to clear and rebuild the arrays every time. Now when we use maps we can't get duplicates in the metadata store, so I verify that the updateStorage callback is called only once, and I removed the clear call from the GraphQLSchemaFactory.create(). This results in a tremendous memory consumption boost! (in our case, from 8GB to 700MB)"
607,chore(deps): update typescript-eslint monorepo to v5.37.0,,chore(deps): update typescript-eslint monorepo to v5.37.0,
608,chore(deps): update dependency eslint to v8.23.1,,chore(deps): update dependency eslint to v8.23.1,
609,chore(deps): update dependency @types/jest to v29.0.1,,chore(deps): update dependency @types/jest to v29.0.1,
610,chore(deps): update dependency jest to v29.0.3,,chore(deps): update dependency jest to v29.0.3,
611,fix(deps): update graphql-tools monorepo,,fix(deps): update graphql-tools monorepo,
612,chore(deps): update dependency lerna to v5.5.1,,chore(deps): update dependency lerna to v5.5.1,
613,fix(deps): update dependency fast-glob to v3.2.12,,fix(deps): update dependency fast-glob to v3.2.12,
614,Merge pull request #2384 from nestjs/renovate/ts-morph-16.x,chore(deps): update dependency ts-morph to v16,Merge pull request #2384 from nestjs/renovate/ts-morph-16.x,chore(deps): update dependency ts-morph to v16
615,Merge pull request #2388 from nestjs/renovate/uuid-9.x,fix(deps): update dependency uuid to v9,Merge pull request #2388 from nestjs/renovate/uuid-9.x,fix(deps): update dependency uuid to v9
616,chore(deps): update dependency typescript to v4.8.3,,chore(deps): update dependency typescript to v4.8.3,
617,Merge pull request #1 from nestjs/master,merge,Merge pull request #1 from nestjs/master,merge
618,fix(deps): update dependency uuid to v9,,fix(deps): update dependency uuid to v9,
619,chore(deps): update typescript-eslint monorepo to v5.36.2,,chore(deps): update typescript-eslint monorepo to v5.36.2,
620,v10.1.1,,v10.1.1,
621,Merge pull request #2381 from EdouardBougon/feature/fix-plugin-args-generation,fix(@nestjs/graphql): Fix generation of ArgsType metadata,Merge pull request #2381 from EdouardBougon/feature/fix-plugin-args-generation,fix(@nestjs/graphql): Fix generation of ArgsType metadata
622,chore(deps): update dependency jest to v29.0.2,,chore(deps): update dependency jest to v29.0.2,
623,chore(deps): update dependency ts-morph to v16,,chore(deps): update dependency ts-morph to v16,
624,fix(@nestjs/graphql): Fix generation of ArgsType metadata,,fix(@nestjs/graphql): Fix generation of ArgsType metadata,
625,v10.1.0,,v10.1.0,
626,Merge pull request #2314 from GValeriy/master,fix: Restrict subscriptions WS server to add listeners only to its own path,Merge pull request #2314 from GValeriy/master,fix: Restrict subscriptions WS server to add listeners only to its own path
627,Merge pull request #2353 from katainaka0503/fix-duplicate-query-in-federated-query,fix(schema-first): merge duplicate IQuery interface,Merge pull request #2353 from katainaka0503/fix-duplicate-query-in-federated-query,fix(schema-first): merge duplicate IQuery interface
628,ci(): remove plugin check,,ci(): remove plugin check,
629,Update packages/graphql/lib/federation/graphql-federation-definitions.factory.ts,,Update packages/graphql/lib/federation/graphql-federation-definitions.factory.ts,
630,Merge pull request #2329 from nestjs/renovate/major-graphql-tools-monorepo,fix(deps): update dependency @graphql-tools/schema to v9,Merge pull request #2329 from nestjs/renovate/major-graphql-tools-monorepo,fix(deps): update dependency @graphql-tools/schema to v9
631,Merge pull request #2375 from CarsonF/bugfix/interface-of-interface-resolver,fix(): Merge in parent interface fields to interfaces,Merge pull request #2375 from CarsonF/bugfix/interface-of-interface-resolver,fix(): Merge in parent interface fields to interfaces
632,Merge pull request #2366 from jkossis/properly-close-ws,fix(@nestjs/graphql): need to properly close websocket servers,Merge pull request #2366 from jkossis/properly-close-ws,fix(@nestjs/graphql): need to properly close websocket servers
633,Merge pull request #2367 from andreialecu/chore-lodash,refactor: remove lodash usage,Merge pull request #2367 from andreialecu/chore-lodash,refactor: remove lodash usage
634,chore(): fix yarn lock file,,chore(): fix yarn lock file,
635,ci(): add ci check to support previous versions of typescript,,ci(): add ci check to support previous versions of typescript,
636,Merge branch 'thekip-feature/graphql-plugin',,Merge branch 'thekip-feature/graphql-plugin',
637,"chore(): support typescript v4.8, remove enum/union releated features",,"chore(): support typescript v4.8, remove enum/union releated features",
638,Merge branch 'feature/graphql-plugin' of github.com:thekip/graphql into thekip-feature/graphql-plugin,,Merge branch 'feature/graphql-plugin' of github.com:thekip/graphql into thekip-feature/graphql-plugin,
639,Merge pull request #2380 from nestjs/revert-2237-renovate/mercurius-10.x,"Revert ""chore(deps): update dependency mercurius to v10""",Merge pull request #2380 from nestjs/revert-2237-renovate/mercurius-10.x,"Revert ""chore(deps): update dependency mercurius to v10"""
640,"Revert ""chore(deps): update dependency mercurius to v10""",This reverts commit b7a1a6911575cd37f130dde468dfdc026a0b2a8a.,"Revert ""chore(deps): update dependency mercurius to v10""",This reverts commit b7a1a6911575cd37f130dde468dfdc026a0b2a8a.
641,chore(deps): update dependency mercurius to v10,,chore(deps): update dependency mercurius to v10,
642,chore(deps): update dependency lerna to v5.5.0,,chore(deps): update dependency lerna to v5.5.0,
643,chore(deps): update apollo graphql packages to v2.1.1,,chore(deps): update apollo graphql packages to v2.1.1,
644,chore(deps): update dependency release-it to v15.4.1,,chore(deps): update dependency release-it to v15.4.1,
645,chore(deps): update typescript-eslint monorepo to v5.36.1,,chore(deps): update typescript-eslint monorepo to v5.36.1,
646,fix(): Merge in parent interface fields to interfaces,This is the same as what ObjectDefinitionFactory does,fix(): Merge in parent interface fields to interfaces,This is the same as what ObjectDefinitionFactory does
