Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
619,Typos again,0.5547359,TS Typings,,0
620,more reliable is.iterator test,0.49834606,"- cloneableGenerator utils, which can ease ur unit testing when logic branching is needed, thanks to @nihaux ",,0
621,Translated README file into spanish,0.4523147,import { takeEvery } from 'redux-saga',,0
622,Coding style: remove semicolon in doc,0.38492742,});,,0
623,Merge pull request #581 from yelouafi/fix-put-error-test,0.57187736,- Fix issues with Error handling,,0
624,provide generators with getState param,0.5700979,"  getState: ...,",,0
625,Update docs for v1 (#1700),0.6803596,- many docs improvements,  Update UsingSagaHelpers.md   Update UsingSagaHelpers.md ,0
626,Use onlyUpdatePeerDependentsWhenOutOfRange,0.5494149,- optional cancel property on CpsCallback (thanks to @dannsam) ,,0
627,"updated blocking cheatsheet to include helpers, select, actionChannel and [...effects]",0.54159945,- detach helper returns a new effect instead of mutating the input one,  Update FutureActions.md   Update FutureActions.md ,0
628,updated deps,0.565639,"This release contains mostly deprecations, but only a mild ones. Mainly few things got better, more descriptive names to indicate their behaviour and helpers got their way into effects. Of course as those are deprecations only, we are still planning to support old APIs for a time being, but as those do not require much change in the code they old versions will get removed eventually.",,0
629,update cancel docs to import effect functions,0.5864318,import reducer from './reducers',,0
630,Only check eventChannel matcher if defined,0.8685274,- Only check eventChannel matcher if defined #273 (thanks @secobarbital),,1
631,Merge pull request #158 from mehdichamouma/master,0.47071743,#2270 d2579a2 Thanks @Methuselah96! - Inlined Redux Action type to fix compatibility with strict package managers.,,0
632,listify arguments mentioned in the api docs,0.63254374,(see API docs for detailed infos),,0
633,Refactor io.cancel and runCancelEffect,0.52391183,"- Uncaught SagaCancellationExceptions are no longer bubbled to parents. This was necessary to make yield cancel(...) have true non blocking semantics. Once we cancel a task, we move immediately to the next step. If the cancelled task omits to catch its cancellation error, a warning message will be printed on the console (only in dev mode).",,0
634,updated test with the new middleware API,0.77949804,Middleware API,,1
635,use saga monitor in real-world,0.86377054,"+ sagaMonitor: monitor,",,1
636,Fix grammar in RootSaga.md (#2134),0.6397228,import rootSaga from './sagas',,0
637,Nano typo,0.5638672,TS Typings,,0
638,Add Rollup configuration to generate Browser-compatible ESM bundle,0.5743562,This should fix the compatibility with Node.js ESM support.,,0
639,Change entryFileNames for new esmodules-browsers build,0.49430674,fix #398 : es build to properly use jsnext:main field (thanks to @mgmcdermott),,0
640,v1.0.5,0.5523301,@redux-saga/core@1.2.0,,0
641,examples: pin beta version until stable release,0.6445166,This is first (and very likely last 😉) release candidate version 🎉. We expect no more breaking changes before releasing stable v1 (truth to be told there were not many breaking changes during whole beta process - the API is mostly the same).,,0
642,fixed saga code,0.6603711,function* saga() {,,0
643,fix empty parallel effect (return early),0.55263907,Include fix #71 'yield [] should return immediately an empty array instead of blocking forever' (thanks to @slorber ) ,,0
644,Merge pull request #1475 from shinima/refactor-task-status-tracking,0.5478257,- issue with joiner not ending in cancelled state when joining cancelled task ,,0
645,updated to match the new fork effect description,0.7514391,New fork model,"There needs to be true passed to the generator's next function, otherwise the while loop in the main generator will be terminated, which is not what's wanted.",1
646,add saga=monitor for dev,0.8113376,"+ sagaMonitor: monitor,",,1
647,Merge pull request #1619 from nucleartux/patch-1,0.42958325,#2270 d2579a2 Thanks @Methuselah96! - Inlined Redux Action type to fix compatibility with strict package managers.,,0
648,TS: Iterable -> IterableIterator,0.6483268,"runSaga(iterator, {",,0
649,make monitoring opt-in,0.5929528,- permitting saga monitors to only hook the functions they want (thanks to @skellock),,0
650,Fixed linting crash by updating eslint deps,0.5958179,- Fix issue with ES build (thanks @Andarist),,0
651,Add cancel function to the object returned by createMockTask,0.6730499,  const mockTask = createMockTask(),,0
652,Merge pull request #326 from pjvds/patch-1,0.4242258,- got redux-saga/effects and redux-saga/utils working properly for webpack2 and rollup users (or any other bundle which recognizes jsnext:main/module entry). Thanks to @Ephys. How was it achieved can be seen here. Neat trick which I think is not publicly known and it was an issue for quite some time and also allowed me to help fixing this in some other libraries.,,0
653,Add yarn install (#1460),0.43970636,import { sagaMiddleware } from './configureStore',,0
654,Merge pull request #1273 from alanraison/documentation,0.48347583,"#2308 8207e33 Thanks @Andarist, @neurosnap! - exports field has been added to the package.json manifest. It limits what files can be imported from a package but we've tried our best to allow importing all the files that were considered to be a part of the public API.",,0
655,Merge pull request #208 from KELiON/KELiON/patch-1,0.4386106,Task cancellation support. Thanks to @aikoven for this one. (issue #14).,,0
656,Make take and put effects redeclarable,0.8229534,- made take and put effects redeclarable (thanks to @Rokt33r),Typo,1
657,Merge pull request #1852 from mhxbe/bugfix/1848-fix-unpkg-links,0.50544244,This patch fixes synchronous errors handling (see #152 and #165),,0
658,Merge pull request #361 from stipsan/patch-1,0.48133057,- keeping single stdChannel in the internals allowed to fix 2 bugs with missed actions (see #707 and #1146),,0
659,Update effects.d.ts code docs to reflect puts error bubbling behavior (#2360),0.57047176,This patch fixes synchronous errors handling (see #152 and #165),,0
660,Remove wrong import of delay,0.7307943,- delay function (not effect!) should be imported from @redux-saga/delay-p,,1
661,quoting string arguments,0.42754638,take will now throw an error if provided with an argument and that argument is undefined. (see #35.  thanks @tgriesser) ,,0
662,Merge pull request #122 from jhsu/patch-2,0.49195468,- got redux-saga/effects and redux-saga/utils working properly for webpack2 and rollup users (or any other bundle which recognizes jsnext:main/module entry). Thanks to @Ephys. How was it achieved can be seen here. Neat trick which I think is not publicly known and it was an issue for quite some time and also allowed me to help fixing this in some other libraries.,,0
663,Merge pull request #452 from pke/patch-1,0.4262594,A small patch with the following merges,,0
664,Merge pull request #247 from sorrycc/patch-2,0.46525192,Error handling,this article explains how to implement a basic game with redux-saga,0
665,Update SUMMARY.md (#1690),0.5429528,A patch release including some fixes, explain what is easier (managing side effects) explain what is better (handling failures) mention that testing is simple mention efficiency benefits,0
666,Merge pull request #334 from aikoven/typescript-definitions,0.4916153,take effect supporting Symbol types again - thanks to @iMoses ,,0
667,Merge pull request #101 from DjebbZ/patch-7,0.43833748,- issue with joiner not ending in cancelled state when joining cancelled task ,,0
668,Merge branch 'zero',0.36456937,  // No longer valid with 0.9.1,,0
669,put support promise results,0.6392582,"2. In order to wait for the returned Promise, use the variant put.sync(...) which will wait until the Promise resolve (or rejects) before resuming",,0
670,Merge pull request #136 from tomatau/patch-1,0.49511433,A small patch with the following merges,,0
671,added delay util,0.7702248,"- delay became an effect, you still can import delay util from redux-saga/utils though",,1
672,Fix mistake in Error Handling part of docs,0.70775276,- Fix issues with Error handling,,1
673,Corrected grammar error,0.47998053,Error handling,,0
674,Update import statements in README.md,0.58946466,import { takeEvery } from 'redux-saga',,0
675,fixed typos,0.4782055,TS Typings,,0
676,Merge pull request #12 from yelouafi/fix-is-generator,0.5148848,- fix Rejected Promise does not throw inside Generators if rejected with an undefined error #283,,0
677,Merge pull request #649 from yelouafi/fix/docs-inconsistency,0.5737262,- Fix issues with Error handling,,0
678,Dont ignore scripts while bootstrapping - should be less confusing when people try to run examples in freshly cloned & installed repo,0.46247166,import { createMockTask } from 'redux-saga/lib/testUtils',,0
679,Allowing sagaMonitor to be used in react-native as well as browser environment,0.79355425,allowing sagaMonitor to be used in react-native (thanks to @benhughes),,1
680,Grammer mistake,0.5859575,Error handling,,0
681,Merge pull request #1824 from ishitatsuyuki/book-lang,0.43081594,Task cancellation support. Thanks to @aikoven for this one. (issue #14).,,0
682,Suspend the scheduler when starting a root sagas (#1628),0.79275733,"- we suspend the scheduler before running a root saga, so it should behave the same as forked sagas in terms of scheduling",,1
