Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Bug fix for host parameter issue with lists (#1776),0.9582421,1776 Bug fix for host parameter issue with lists,"Bug fix for host parameter issue with lists As explained in #1772 there is an issue when using a list as an argument for the host parameter in the Blueprint.route() decorator. I've traced the issue back to this line, and the if conditional should ensure that the name attribute isn't accessed when route is None. Unit tests for blueprint.route host paramter set to list. Co-authored-by: Adam Hopkins admhpkns@gmail.com",1
Clarified response middleware execution order in the documentation (#1846),0.9425498,1846 Update docs to clarify response middleware execution order,Co-authored-by: Adam Hopkins admhpkns@gmail.com,1
Add version parameter to websocket routes (#1760),0.98477805,1760 Add version parameter to websocket routes,Add version parameter to websockets Run black and cleanup code,1
Deprecate body_bytes to merge into body (#1739),0.95441675,1739 Deprecate body_bytes to merge into body,Co-authored-by: Adam Hopkins admhpkns@gmail.com,1
fix-#1856: adjust websockets version to setup.py and make nightly (py39) tests pass (#1857),0.83226126,1857 Adjust websockets version to setup.py,fix-#1856: adjust websockets version to setup.py and make nightly (py39) tests pass fix-#1856: set min websockets version to 8.1 fix-#1856: suppress timeout for CI to pass fix-#1856: timeout -> close_timeout due to deprecation warning Co-authored-by: Adam Hopkins admhpkns@gmail.com Co-authored-by: 7 yunxu1992@gmail.com,1
"Wrap run()'s ""protocol"" type annotation in Optional[] (#1869)",0.95130205,"1869 Wrap run()'s ""protocol"" type annotation in Optional[]","As the default is None and the function will determine a sane value in that case, the correct annotation is ""Optional[Type[Protocol]]"".",1
Add sanic as an entry point command (#1866),0.94491214,1866 Add sanic as an entry point command,Add sanic as an entry point command Fix linting issue in imports Co-authored-by: 7 yunxu1992@gmail.com,1
Fixing rst format issue (#1865),0.78199685,1865 Fixing rst format issue that was hiding documentation,Co-authored-by: 7 yunxu1992@gmail.com,1
Add changes from version 20.3 to CHANGELOG (#1867),0.56936234,Full Changelog: link,,0
Fix reloader on OSX py38 and Windows (#1827),0.9365091,1827 Fix reloader on OSX py38 and Windows,"Fix watchdog reload worker repeatedly if there are multiple changed files Simplify autoreloader, don't need multiprocessing.Process. Now works on OSX py38. Allow autoreloader with multiple workers and run it earlier. This works OK on Windows too. I don't see how cwd could be different here. app.run and app.create_server argument fixup. Add test for auto_reload (coverage not working unfortunately). Reloader cleanup, don't use external kill commands and exit normally. Strip newlines on test output (Windows-compat). Report failures in test_auto_reload to avoid timeouts. Use different test server ports to avoid binding problems on Windows. Fix previous commit Listen on same port after reload. Show Goin' Fast banner on reloads. More robust testing, also -m sanic. Add a timeout to terminate process Try a workaround for tmpdir deletion on Windows. Join process also on error (context manager doesn't). Cleaner autoreloader termination on Windows. Remove unused code. Rename test. Longer timeout on test exit. Co-authored-by: Hùng X. Lê lexhung@gmail.com Co-authored-by: L. Kärkkäinen tronic@users.noreply.github.com Co-authored-by: Adam Hopkins admhpkns@gmail.com",1
Merge pull request #1842 from ashleysommer/fix_pickle_again,0.47066647,This pull request encompasses a lot of bug fixes among other things.,Fix static _handler pickling error.,0
Merge branch 'master' into fix_pickle_again,0.35259822,Fix type pikcle->pickle in multiprocessing test,,0
Merge pull request #1848 from ashleysommer/fix_named_response_middleware,0.6064631,"1848 Reverse named_response_middlware execution order, to match normal response middleware execution order","Reverse named_response_middlware execution order, to match normal response middleware execution order.",0
"Reverse named_response_middlware execution order, to match normal response middleware execution order.",0.93211156,"1848 Reverse named_response_middlware execution order, to match normal response middleware execution order",Fixes #1847 Adds a test to ensure fix is correct Adds an example which demonstrates correct blueprint-middlware execution order behavior.,1
release 20.3.0 (#1844),0.6995604,Version 20.12.3,,0
Fix static _handler pickling error.,0.9385053,1842 Fix static _handler pickling error,"Moves the subfunction _handler out to a module-level function, and parameterizes it with functools.partial(). Fixes the case when picking a sanic app which has a registered static route handler. This is usually encountered when attempting to use multiprocessing or auto_reload on OSX or Windows. Fixes #1774",1
Delete unnecessary isolated blanks and letters. (#1838),0.5467567,"2269, #2329, #2333 Cleanup typos and fix language",,0
Do not set content-type and content-length headers in exceptions. (#1820),0.55321515,Default error render is with plain text (browsers still get HTML by default because auto looks at headers),Co-authored-by: L. Kärkkäinen tronic@users.noreply.github.com,0
Update docs for order of listeners #1805 (#1834),0.67778015,- Blueprint listeners and ordering,,0
docs: Fix doc build (#1833),0.6265767,Fix doc for latest blueprint code,docs: Fix doc build docs: Use python-3.8 instead test: Remove pytest-asyncio form tox.ini,0
Import ASGIDispatch from top-level httpx (#1806),0.5992358,f8a6af1 Rename the http module to helpers to prevent conflicts with the built-in Python http library (fixes #1323),As importing from submodules of httpx is deprecated and removed in 0.12.0,0
[Doc] Update getting_started.rst (#1814),0.5505578,[#1984][] Fix typo in routing.rst,Update getting_started.rst Replacing command to install Sanic without uvloop as the provided one is not working (at least in my case) Same thing as oneliner Update getting_started.rst Dummy commit for Travis,0
Remove server config args that can be read directly from app. (#1807),0.5533269,2320 Remove app instance from Config for error handler setting,Remove server config args that can be read directly from app. Linter Co-authored-by: L. Kärkkäinen tronic@users.noreply.github.com,0
Replaced str.format() method in core functionality (#1819),0.4985779,2628 Replace deprecated distutils.strtobool,Replaced str.format() method in core functionality Fixed linter checks,0
Update docs with changes done in 20.3 (#1822),0.5552261,2052 Fix some examples and docs,Remove raw_args from docs (deprecated feature removed in Sanic 20.3). Add missing Sanic(name) arguments in docs. Merge async/non-async class view examples. Co-authored-by: L. Kärkkäinen tronic@users.noreply.github.com,0
Updated deployment docs (#1821),0.52137446,Fix doc for latest blueprint code,Updated deployment docs Wording and formatting. Co-authored-by: L. Kärkkäinen tronic@users.noreply.github.com,0
Deprecation and test cleanup (#1818),0.67570263,[#1981][] Cleanup and remove deprecated code,"Remove remove_route, deprecated in 19.6. No need for py35 compat anymore. Rewrite asyncio.coroutines with async/await. Remove deprecated request.raw_args. response.text() takes str only: avoid deprecation warning in all but one test. Remove unused import. Revert unnecessary deprecation warning. Remove apparently unnecessary py38 compat. Avoid asyncio.Task.all_tasks deprecation warning. Avoid warning on a test that tests deprecated response.text(int). Add pytest-asyncio to tox deps. Run the coroutine returned by AsyncioServer.close. Co-authored-by: L. Kärkkäinen tronic@users.noreply.github.com",0
Fix Ctrl+C and tests on Windows. (#1808),0.51855206,Fix unittests on windows,"Fix Ctrl+C on Windows. Disable testing of a function N/A on Windows. Add test for coverage, avoid crash on missing _stopping. Initialise StreamingHTTPResponse.protocol = None Improved comments. Reduce amount of data in test_request_stream to avoid failures on Windows. The Windows test doesn't work on Windows :( Use port numbers more likely to be free than 8000. Disable the other signal tests on Windows as well. Windows doesn't properly support SO_REUSEADDR, so that's disabled in Python, and thus rebinding fails. For successful testing, reuse port instead. app.run argument handling: added server kwargs (alike create_server), added warning on extra kwargs, made auto_reload explicit argument. Another go at Windows tests Revert ""app.run argument handling: added server kwargs (alike create_server), added warning on extra kwargs, made auto_reload explicit argument. Another go at Windows tests"" This reverts commit dc5d682448e3f6595bdca5cb764e5f26ca29e295. Use random test server port on most tests. Should avoid port/addr reuse issues. Another test to random port instead of 8000. Fix deprecation warnings about missing name on Sanic() in tests. Linter and typing Increase test coverage Rewrite test for ctrlc_windows_workaround py36 compat py36 compat py36 compat Don't rely on loop internals but add a stopping flag to app. App may be restarted. py36 compat Linter Add a constant for OS checking. Co-authored-by: L. Kärkkäinen tronic@users.noreply.github.com",0
Streaming migration for 20.3 release (#1800),0.46627444,Add support for streaming large static files #734 ,"Compatibility and deprecations for Sanic 20.3 in preparation of the streaming branch. Add test for new API. isort tests More coverage json takes str, not bytes Co-authored-by: L. Kärkkäinen tronic@users.noreply.github.com",0
Update config docs to match DEFAULT_CONFIG (#1803),0.649282,2354 Add config.update support for all config values,"Set REAL_IP_HEADER's default value to ""X-Real-IP"" Update config instead",0
Remove the old request context API deprecated in 19.9. Use request.ctx instead. (#1801),0.5638558,Request.endpoint deprecated in favor of Request.name,Co-authored-by: L. Kärkkäinen tronic@users.noreply.github.com,0
bump httpx dependency version to 0.11.1 (#1794),0.8137524,"1935 httpx version dependency updated, it is slated for removal as a dependency in v20.12",,1
Allow multiple workers on MacOS with Python 3.8. Fallback to single worker on Windows until pickling can be fixed. (#1798),0.52388656,"🧁 SIDE EFFECT: Named background tasks are now supported, even in Python 3.7",,0
Use f-strings instead of str.format() (#1793),0.3712178,2590 Use actual StrEnum in Python 3.11+,,0
"Fix #1788 incorrect url_for for routes with hosts, added tests. (#1789)",0.615448,[#1984][] Fix typo in routing.rst,"Fix #1788 incorrect url_for for routes with hosts, added tests. Linter Remove debug print",0
