Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Correct check if PackerHttpAddr is implemented or not (#9498),0.5281679,core: Bump github.com/hashicorp/packer-plugin-sdk to 0.4.0 to address,,0
Merge pull request #9499 from hashicorp/ci/increase-resource-image-size,0.4722014,    at hashicorp/packer now lives in the root of this repo. The README that,increase resource size for sigkills,0
increase resource size for sigkills,0.34689474,    This change raised the size of the built binaries by as much as 45%.,,0
Share build info with Provisioner and Post-Processor via HCL2 variables (#9444),0.5900519,core/hcl2: Fixes an issue preventing builds from pausing between provisioners when,,0
Fix broken external link (#9496),0.4278567,The following external plugins have been updated and pinned to address open,,0
builder/hyperone: Add support for custom username in vm create,0.49211413,     custom builder names are outputted to STDOUT as uninterpolated user,,0
builder/hyperone: Allow skip chroot device discovery,0.46530062,hyperone@v1.0.1 - CHANGELOG,,0
aws: retry fetching blockdevicemapping if empty,0.36470395,    same provider and region for a given HCP Packer bucket iteration.,,0
HCL2: allow to use keep_input_artifact in post processors (#9477),0.5708222,core: Fix the registration of deleted input artifacts in HCP Packer when, HCL2: allow to use keep_input_artifact in post processors add basic test add docs,0
Merge pull request #9479 from hashicorp/fix_9475,0.600976,"     HashiCorp. This fix is implemented for any future releases, but will not be",only set up localhost port forwarding if skipnatmapping is false.,0
Merge pull request #9450 from jhawk28/vsphere_multi_ip_wait,0.48731142,vsphere@v1.0.5 - CHANGELOG,(vsphere) look at all IPs when waiting for the IP,0
only set up localhost port forwarding if skipnatmapping is false.,0.25367564," the environment variable is now optional, and can be used for disabling the",,0
Merge pull request #9467 from ArseniiPetrovich/patch-1,0.4152686,Packer patch release version 1.7.9,Fix data disks URI,0
Fix spacing and line endings,0.30518022,     updated to display the proper filename and line number where the unknown,,0
Merge pull request #9473 from hashicorp/ci/remove-prerelease-publishing,0.50115645,    at hashicorp/packer now lives in the root of this repo. The README that,Remove prerelease publish and tag-specific filters,0
remove spaces,0.25139862,},,0
update ucloud-uhost builder (#9466),0.7138071,ucloud@v1.0.1 - CHANGELOG," update ucloud-uhost builder, docs and deps  Co-authored-by: Wilken Rivera dev@wilkenrivera.com Co-authored-by: Adrien Delorme azr@users.noreply.github.com",1
"Add boot_command support to vsphere-clone builder, including support … (#9397)",0.47301185,vsphere@v1.0.4 - CHANGELOG,,0
remove prerelease publish and tag-specific filters,0.49405646,     -only/exlude filters for running select builds.,,0
Update JSONs to fix tests and make them work with the latest URL changes,0.48524877,"core: Fix regression introduced in 1.8.6, where legacy JSON templates with",,0
Merge pull request #9468 from hashicorp/azr-ft-hcl2-inspect,0.5062526,    at hashicorp/packer now lives in the root of this repo. The README that,[hcl2] inspect command,0
Merge pull request #9470 from hashicorp/fix_docker_docs,0.61098206,docker@v1.0.5 - CHANGELOG,remove old line about windows docker support,0
remove old line about windows docker support,0.48965952,docker@v1.0.5 - CHANGELOG,,0
add thorough test,0.33678392,    checksums. GH-11495,,0
add another inspect test,0.32587203, hcp_packer_registry block. This can be useful for testing that a template,,0
add a basic test for the inspect command,0.40857723,cmd/validate: Add support for the -evaluate-datasources flag to evaluate,,0
Merge pull request #9461 from hashicorp/docs-session-manager-winrm-updates,0.45352757,Packer user documentation has been moved to the new HashiCorp developer, docs/builder/amazon: Add WinRM unsupported note to Session Manager docs  Co-authored-by: Adrien Delorme azr@users.noreply.github.com Closes #9451,0
docs/builder/amazon: Add WinRM unsupported note to Session Manager docs,0.45301384,amazon@v1.1.2 - CHANGELOG,Closes #9451 Co-authored-by: Adrien Delorme azr@users.noreply.github.com,0
hcl2: inspect command,0.51429975,core:hcl2: When a variable is set in a variables definitions file (i.e,,0
Fix data disks URI,0.311607,New Datasource HTTP datasource retrieves information from a HTTP,Fixing bug appeared in 0589f57d4d85ef28054d47049c346e53c1698205,0
HCL2: allow to describe a build block,0.6272602,core/hcl2: Templates with build blocks referencing an unknown source block,,0
hcl work on only/except  (#9454),0.44052044,"     *.pkr.hcl), the outputted error message will now include an example of",  HCL2: allow to skip a named build block too   test that excepting a build block works   test only on a named build block   add/update docs ,0
HCL2: add singular run_volume_tag block to ebs & ebssurrogate builders (#9457),0.45185888,core/hcl2: Fixes an issue where HCP Packer build labels from the first,close #9280 related to #8889,0
Merge pull request #9453 from hashicorp/fix_ssh,0.6208507,Bump github.com/hashicorp/packer-plugin-sdk to address legacy SSH key,Allow users to provide a list of ciphers that they want Packer to support.,0
Merge pull request #9448 from hashicorp/9440,0.47201443,    at hashicorp/packer now lives in the root of this repo. The README that,make sure the no-op progress bar gets used for machine readable uis,0
Merge pull request #9458 from greenhouse-org/windows-restart-check-registry-run-with-ui,0.3904885,"     HCP Packer registry using its full build name (e.g happycloud.windows-srv-2019), ",Windows restart check registry run with ui,0
Merge pull request #9455 from hashicorp/fix_9393,0.5960403,"     HashiCorp. This fix is implemented for any future releases, but will not be",docs/builder/google: Add note about boolean values for compute instance metadata,0
Update website/pages/docs/communicators/ssh.mdx,0.53618807,    open issues pertaining to the legacy SSH key algorithm fix made to the,Co-authored-by: Sylvia Moss moss@hashicorp.com,0
RunWithUI already calls Wait on the command,0.40412757,Add pause_after configuration argument to Powershell provisioner., Remove redundant Wait,0
RunWithUi sets appropriate default for stderr buffer,0.3304931," the environment variable is now optional, and can be used for disabling the", The WinRM communicator requires that stderr is not nil RunWithUi will set a default stderr buffer if none is specified in the command,0
docs/builder/google: Add note about boolean values for compute instance metadata,0.42779145,     additional build metadata.GH-12132,Closes #9393,0
create parent dirs of target (#9452),0.37164083,    describes how to build the docker targets defined in the Dockerfile are,,0
update ssh docs,0.58904326,    open issues pertaining to the legacy SSH key algorithm fix made to the,,0
add new ssh_ciphers option,0.56221366,    and ssh_handshake_attempts configuration arguments in the SSH,,0
Merge pull request #9441 from jhawk28/vsphere_httpip_default,0.51546466,vsphere@v1.0.4 - CHANGELOG,use ip_wait_address range to determine the default for the http server IP,0
look at all the IPs of the VM when waiting for an IP,0.29006705,    hostnames.GH-9710,,0
fix default IP address in test to all ipv4 addresses,0.22212754,    same provider and region for a given HCP Packer bucket iteration.,,0
Merge pull request #9383 from GennadySpb/auth-by-sa-on-instance,0.46239743,Bump github.com/hashicorp/packer-plugin-sdk to address legacy SSH key,Yandex: support authentication by Service Account on instance,0
make sure the no-op progress bar gets used for machine readable uis,0.26317143,core/hcl2: Packer will no longer warn on excluded post-processors when using,,0
add test cases for Network,0.23599075,    endpoint to be used during Packer builds.,,0
Instance SA auth for yandex-export post-processor,0.42421055,yandex@v1.1.1 - CHANGELOG,,0
Fix test,0.36857203,BUG FIXES,,0
'go mod vendor',0.38320547,    provisioners. GH-11819,,0
Add acceptance test,0.24452817,    checksums. GH-11495,,0
Terraform code to quick provision instance with assigned SA.,0.42706642,core: Add a env argument to provisioner blocks that allow for setting a,Will be used for (local) acceptance test runs.,0
Support Instance SA authentication,0.3236067,SECURITY:,,0
"Update Yandex.Cloud go packages ""go-genproto"" and ""go-sdk""",0.61419624,core: Bump supported Go version to 1.18.,'go mod vendor' included,0
Rename test data dir,0.2963984,cmd/validate: Add support for the -evaluate-datasources flag to evaluate,,0
add template option for templating the inventory file lines (#9438),0.46963537,"     would display an empty string for the template filename at line 0, which",,0
Fix 8904 (#9435),0.38184798,BUG FIXES:,,0
add new doc about pipelineing (#9437),0.38356036,Future Scaffolding: This release contains additional changes that allow,,0
make ansible provisioner docs generated from code (#9439),0.61096805,ansible@v1.0.2 - CHANGELOG,,0
add a fallback to an ipv4 address if the the range can't find one,0.2545542,"     for a plugin, if the most recent version is not available or has a missing",,0
use the ip_wait_address range to determine the default for the http server IP,0.3335596,     concerns the net/http and golang.org/x/net,,0
Merge pull request #9267 from hashicorp/fix_7224,0.5808526,"     HashiCorp. This fix is implemented for any future releases, but will not be",re-add the no_proxy option to bypass environment proxy.,0
fix up typos in comments and regenerate docs.,0.4552669,BUG FIXES,Co-authored-by: Wilken Rivera dev@wilkenrivera.com,0
re-add winrm_no_proxy option. Winrm code needs to be modified in order to read no_proxy env var when client is created rather than when net/http library is instantiated.,0.3362361,Add missing support for the env configuration argument in remote shell,,0
Merge pull request #9429 from hashicorp/fix_8814,0.5859616,"     HashiCorp. This fix is implemented for any future releases, but will not be",Add on-error flag option to run error-cleanup-provisioner,0
Merge pull request #9431 from hashicorp/azr-docs-add-hcl2-basic-examples,0.5317962,Bump github.com/hashicorp/hcp-sdk-go from 0.33.0 to 0.34.0 ,add hcl2 basic examples under tabs,0
more hcl2 basic examples,0.3976724,core: Add enhanced support to Packer telemetry for HCL2.,,0
Update existing entry on CHANGELOG,0.37203664,ansible@v1.0.2 - CHANGELOG,,0
add basic HCL2 examples for gcp builder,0.54128224,    automatically load for builds using HCL2 templates without a,,0
