Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
957,fix(deps): update dependency fork-ts-checker-webpack-plugin to v6.2.0,0.9850379,fix(deps): update dependency fork-ts-checker-webpack-plugin to v6.0.2 (173716f7),,1
958,chore(deps): update dependency jest to v26.1.0,0.9745618,chore(deps): update dependency jest to v26.1.0 (9a56479e),,1
959,deps(): update to latest @types/node,0.79908085,* chore(deps): update dependency @types/node to v18.11.9 (9083af75),fix(): custom collection in config,1
960,Merge pull request #74 from nestjs/nest-v4-rc2,0.8941059,Merge pull request #1522 from nestjs/renovate/node-16.x (ba19e394),fix(deps): update angularcli monorepo to v12.1.1,1
961,Merge branch 'v1.7.0-SNAPSHOT',0.654428,Merge branch 'getspooky-my-branch' (e186d776),fix: allow to remove type only imports including alias path,0
962,Update nest.collection.spec.ts,0.951422,Update nest.collection.spec.ts (31045db1),chore(deps): bump lodash from 4.17.19 to 4.17.21,1
963,chore(deps): update dependency @types/inquirer to v7.3.2,0.9762047,chore(deps): update dependency @types/inquirer to v7.3.3 (4e7949a2),fix(deps): update dependency typescript to v4.3.5,1
964,chore(deps): update dependency @types/node to v16.11.25,0.9877299,chore(deps): update dependency @types/node to v16.11.7 (a0e14355),fix(deps): update dependency tsconfig-paths to v3.10.1,1
965,chore(deps): update dependency @types/jest to v26.0.19,0.9876251,chore(deps): update dependency @types/jest to v26.0.22 (4d11de87),feat(plugin): support after declarations,1
966,Merge branch 'v1.6.0-SNAPSHOT',0.6797375,Merge branch 'getspooky-my-branch' (e186d776),,0
967,chore(deps): update typescript-eslint monorepo to v5.8.1,0.98631155,chore(deps): update typescript-eslint monorepo to v5.5.0 (095ab127),,1
968,chore(deps): update dependency eslint to v8.24.0,0.98307943,chore(deps): update dependency eslint to v7.23.0 (0f0449aa),,1
969,refactor: rename 'restartable' to 'manualRestart',0.9367893,refactor: rename 'restartable' to 'manualRestart' (8148e821),,1
970,chore(deps): update dependency ts-loader to v7.0.3,0.9795979,chore(deps): update dependency ts-loader to v7.0.4 (9670370),,1
971,fix: update pnpm install flags,0.9504982,fix: update pnpm install flags (ee5a7915),,1
972,fix(deps): update dependency inquirer to v7.0.5,0.98188126,fix(deps): update dependency inquirer to v7.0.3 (053523d),,1
973,Merge pull request #952 from nestjs/renovate/fork-ts-checker-webpack-plugin-6.x,0.9827939,Merge pull request #965 from nestjs/renovate/fork-ts-checker-webpack-plugin-6.x (29aa92e8),,1
974,dept(typescript) : migrate generate command to typescript,0.6428262,build: speed up the TypeScript transpilation (5c18f47),,0
975,chore(deps): update dependency prettier to v2.4.1,0.9765556,chore(deps): update dependency prettier to v2.8.2 (2016446a),,1
976,chore(deps): update dependency eslint to v7.17.0,0.97968,chore(deps): update dependency eslint to v7.23.0 (0f0449aa),,1
977,chore(deps): update dependency release-it to v12.6.3,0.9723983,chore(deps): update dependency release-it to v13.6.9 (569a4466),,1
978,fix replace transform stream to replace data in chunks,0.4705169,refactor: replace angular/dasherize with custom implementation (70bc0c65),,0
979,chore(deps): update dependency eslint to v7.6.0,0.9770265,chore(deps): update dependency eslint to v7.5.0 (f2283615),,1
980,chore(deps): update dependency @types/jest to v28.1.2,0.9813699,chore(deps): update dependency @types/jest to v28.1.3 (47e07939),Bumps lodash from 4.17.19 to 4.17.21. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com,1
981,chore(deps): update dependency release-it to v14.12.2,0.98331434,chore(deps): update dependency release-it to v15.10.0 (07111244),chore(deps): bump y18n from 3.2.1 to 3.2.2,1
982,fix(): fix concatenate operation when more than 2 dots in app name,0.9268596,fix(): fix concatenate operation when more than 2 dots in app name (f06b0fbb),fix(deps): update dependency typescript to v4.3.4,1
983,Merge pull request #163 from nestjs/fix,0.90135765,Merge pull request #1384 from nestjs/renovate/webpack-5.x (68851eb9),fix(deps): update dependency fork-ts-checker-webpack-plugin to v6.2.12,1
984,Merge pull request #182 from krszwsk/issue-template,0.83873045,Merge pull request #2068 from cesarkohl/patch-1 (4aa52688),fix(deps): update dependency webpack-node-externals to v3,1
985,add update command,0.7069034,Update commands/new.command.ts (a745a297),chore(deps): bump hosted-git-info from 2.7.1 to 2.8.9,1
986,update installation documentation + update configuration section + add middleware section in generate section,0.570981,fix(types) - update plugins configuration interface (14a5cd80),fix(deps): update angularcli monorepo to v12 (major),0
987,chore(deps): update dependency ts-jest to v26.4.0,0.98308444,chore(deps): update dependency ts-jest to v26.4.0 (649d7129),"Revert ""fix(deps): update dependency @nestjs/schematics to v7.3.1""",1
988,chore(deps): update dependency prettier to v2.3.0,0.97090226,chore(deps): update dependency prettier to v2.0.4 (02374c7),,1
989,chore(): release v9.5.0,0.818408,chore(): update version (89ed3fc5),fix(deps): update dependency @nestjs/schematics to v7.3.1,1
990,add commit missing files,0.52978665,fix: load the entry file supplied via command-line option (24bb37b6),chore(deps): update node.js to v16,0
991,Merge pull request #384 from nestjs/renovate/commander-3.x,0.9510695,Merge pull request #518 from nestjs/renovate/commander-4.x (a452f8a),fix(deps): update dependency ora to v5.4.1,1
992,feat: add options entryFile and sourceRoot to start command,0.92481333,feat: add options entryFile and sourceRoot to start command (f82725b0),fix(deps): update dependency chokidar to v3.5.2,1
993,Merge pull request #831 from nestjs/renovate/webpack-node-externals-2.x,0.98311955,Merge pull request #831 from nestjs/renovate/webpack-node-externals-2.x (39c99ba1),chore(deps): bump ws from 7.3.1 to 7.5.0,1
994,fix(deps): update dependency fork-ts-checker-webpack-plugin to v4.1.4,0.9876138,fix(deps): update dependency fork-ts-checker-webpack-plugin to v4.1.4 (78f5223),,1
995,chore(deps): update dependency ts-loader to v9,0.9715595,chore(deps): update dependency ts-loader to v9 (9dee9d60),,1
996,chore(deps): update dependency prettier to v2.0.2,0.97491753,chore(deps): update dependency prettier to v2.0.4 (02374c7),,1
997,chore(deps): update typescript-eslint monorepo to v5.48.2,0.984823,chore(deps): update typescript-eslint monorepo to v5.14.0 (559bec98),Bumps ws from 7.3.1 to 7.5.0. - Release notes - Commits  updated-dependencies: - dependency-name: ws   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com,1
998,fix(): invalid plugin loader behavior,0.70388186,feat(): support loading plugins without /plugin suffix (f72cd453),,1
999,fix() add on exit hooks,0.6169721,fix: set correct exit status on error (11b676a8),,0
1000,chore(deps): update jest monorepo,0.95919794,chore(deps): update jest monorepo (4cce115b),,1
1001,chore(deps): update dependency release-it to v14.0.4,0.9833864,chore(deps): update dependency release-it to v14.4.0 (09a7eb33),,1
1002,chore(deps): update typescript-eslint monorepo to v5.42.0,0.9835681,chore(deps): update typescript-eslint monorepo to v5.14.0 (559bec98),,1
1003,fix(): load local binaies when available,0.58661413,fix(webpack): add externals presets (74286eb4),,0
1004,Merge pull request #937 from nestjs/renovate/fork-ts-checker-webpack-plugin-6.x,0.98715794,Merge pull request #937 from nestjs/renovate/fork-ts-checker-webpack-plugin-6.x (eadc02d5),,1
1005,chore(): release v7.1.1,0.85042787,chore(): publish 6.13.0 release (a7167e3),,1
1006,Merge pull request #279 from nestjs/renovate/inquirer-6.x,0.96340317,Merge pull request #805 from nestjs/renovate/inquirer-7.x (1d419ac3),,1
1007,chore(deps): update dependency husky to v5.1.1,0.97581655,chore(deps): update dependency husky to v5.2.0 (6187ce03),,1
1008,chore(deps): update dependency eslint-config-prettier to v8,0.97202945,chore(deps): update dependency eslint-config-prettier to v8.2.0 (17c150e6),,1
1009,fix(deps): update angularcli monorepo to v9,0.969354,fix(deps): update angularcli monorepo to v10 (a79e2063),,1
1010,Merge pull request #164 from nestjs/fix/scripts,0.87980735,Merge pull request #1640 from nestjs/renovate/node-16.x (010eb2e8),,1
1011,Merge pull request #1088 from nestjs/renovate/ora-5.x,0.98179346,Merge pull request #1088 from nestjs/renovate/ora-5.x (c14c7cf1),,1
1012,1.7.3,0.6319694,chore(deps): bump ini from 1.3.5 to 1.3.8 (192ab2bc),,0
1013,Merge branch 'sheerlox-feat/manual-restart-watchmode',0.9560535,Merge branch 'sheerlox-feat/manual-restart-watchmode' (122a18f6),,1
1014,fix: disable fork ts checker when any cli plugin is enabled,0.966789,fix: disable fork ts checker when any cli plugin is enabled (c90364da),,1
1015,chore(deps): update dependency ts-loader to v9.2.7,0.9825902,chore(deps): update dependency ts-loader to v9.3.0 (9858ddf9),,1
1016,chore(): update package json,0.9285721,chore(): update package json (29e0c8a9),,1
1017,chore(deps): update dependency @types/node to v18.15.1,0.9835622,chore(deps): update dependency @types/node to v18.15.7 (5a7a2c17),,1
1018,style: format everything,0.88247645,style: format everything (c1401594),,1
1019,Merge branch 'master' into next,0.7504312,Merge branch 'master' into chore/fix-warning-husky (2bb1924e),,1
1020,chore(): release v8.1.6,0.8176331,chore(): publish 6.13.0 release (a7167e3),,1
1021,fix(windows-install) : remove double quotes in abstract runner to be set in schematics runner,0.542724,fix(): fix invalid double quotes stripping logic (5ca90a13),,0
1022,Update dependency webpack to v4.41.2,0.8533472,fix(deps): update dependency webpack to v4.44.2 (02c926fa),,1
1023,"refactor(): format code, resolve conflicts",0.65697014,"refactor(): run format, remove unused imports (a03eba4)",,0
1024,update generate handler,0.5461854,Update lib/schematics/custom.collection.ts (b71bfea1),,0
1025,chore(deps): update dependency @types/node to v16.11.41,0.98944205,chore(deps): update dependency @types/node to v16.11.17 (4167351d),,1
1026,Update readme for Serve command,0.6798773,doc: Update ReadME (8f550631),,0
1027,Merge branch 'master' into feat/support-webpack-multi-compiler,0.92466414,Merge branch 'master' into feat/support-webpack-multi-compiler (ccccc5ef),,1
1028,dept(typescript) : remove file log in Dockerfile when building nestjs/cli image,0.5992583,chore(npmignore): remove file tslint.json (c13b1f9f),,0
1029,Merge pull request #374 from nestjs/renovate/angularcli-monorepo,0.9736302,Merge pull request #1039 from nestjs/renovate/angularcli-monorepo (47725e06),,1
1030,chore(deps): update dependency eslint-config-prettier to v6.14.0,0.98202455,chore(deps): update dependency eslint-config-prettier to v6.11.0 (f7ce05e),,1
1031,chore(deps): update dependency release-it to v15.6.0,0.983529,chore(deps): update dependency release-it to v15.10.0 (07111244),,1
1032,chore(deps): update dependency ts-loader to v9.2.4,0.98221076,chore(deps): update dependency ts-loader to v9.3.0 (9858ddf9),,1
1033,Merge pull request #244 from nestjs/renovate/node-11.x,0.9583925,Merge pull request #1640 from nestjs/renovate/node-16.x (010eb2e8),,1
1034,Merge pull request #804 from nestjs/renovate/angularcli-monorepo,0.979215,Merge pull request #804 from nestjs/renovate/angularcli-monorepo (759e4ae3),Bumps y18n from 3.2.1 to 3.2.2. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com,1
1035,docs(npm) : update @nestjs/schematics version,0.71536374,chore(deps): update @nestjs/schematics to v8.0.3 (aec631f8),,1
1036,feat: exec in configuration,0.8699436,feat: exec in configuration (177d945a),,1
1037,chore(deps): update dependency eslint to v7.22.0,0.981387,chore(deps): update dependency eslint to v7.23.0 (0f0449aa),,1
1038,Merge pull request #1858 from nestjs/renovate/eslint-8.x,0.97355723,Merge pull request #1858 from nestjs/renovate/eslint-8.x (4e1f3fb4),,1
1039,fix() : dasherize configuration project name schematic option,0.76143634,* fix: package name option name for 'application' schematics (2e6bd761),,1
1040,develop a simple rmdir function without recursivity,0.47794867,refactor: replace angular/dasherize with custom implementation (70bc0c65),Bumps hosted-git-info from 2.7.1 to 2.8.9. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com,0
1041,chore(): release v7.5.2,0.83519155,chore(): publish 6.13.0 release (a7167e3),,1
1042,chore(deps): update dependency @types/node to v14.17.6,0.9889676,chore(deps): update dependency @types/node to v16.11.7 (a0e14355),,1
1043,integrate configuration service into generate asset command handler,0.43790376,Merge branch 'boenrobot-node-loader' (dc116fd),,0
1044,chore(deps): update dependency eslint to v8.36.0,0.97717655,chore(deps): update dependency eslint to v8.36.0 (1591785e),,1
1045,Update dependency @types/jest to v24.0.22,0.8716552,chore(deps): update dependency @types/jest to v26.0.20 (30292a20),,1
1046,schematics : refactor logger,0.61684513,refactor: clarify about schematics available on generate command (88752a6a),,0
1047,chore(deps): update dependency @types/jest to v27.4.1,0.98631346,chore(deps): update dependency @types/jest to v27.4.0 (a24566aa),,1
1048,refactor(schematics) : add untracked files,0.5976604,change fileExists to be synchronous (097d53f2),,0
1049,fix(deps): update angular-cli monorepo to v13.1.2,0.9779627,fix(deps): update angular-cli monorepo to v13.3.6 (a975628d),The current behaviour is that type only imports don't get remove if they contain a tsconfig alias. Closes #1145,1
1050,Merge pull request #877 from nestjs/renovate/fork-ts-checker-webpack-plugin-5.x,0.9854443,Merge pull request #877 from nestjs/renovate/fork-ts-checker-webpack-plugin-5.x (e5e30d25),,1
1051,reniew : set package.json version to 4.0.0-rc.1 to follow nestjs v4 version,0.6367049,chore(): update package json (29e0c8a9),,0
1052,1.7.7,0.5888238,chore(deps): bump ini from 1.3.5 to 1.3.8 (192ab2bc),,0
1053,Merge pull request #1027 from nestjs/renovate/angularcli-monorepo,0.98194814,Merge pull request #1039 from nestjs/renovate/angularcli-monorepo (47725e06),,1
1054,chore(deps): update dependency jest to v25.5.4,0.9763352,chore(deps): update dependency jest to v25.2.4 (d045dee),,1
1055,chore(deps): update typescript-eslint monorepo to v5.59.0,0.99118966,chore(deps): update typescript-eslint monorepo to v5.14.0 (559bec98),,1
