Index,Message,Description,Message Abstract,Description Abstract
2496,refactor(new) : integrate refactored schematic lib,,refactor(new) : integrate refactored schematic lib,
2497,refactor(banner) : copy banner into lib folder,,refactor(banner) : copy banner into lib folder,
2498,refactor(schematics) : add untracked files,,refactor(schematics) : add untracked files,
2499,refactor(schematics) : refactor design implementation,,refactor(schematics) : refactor design implementation,
2500,refactor(package-managers) : refactor design implementation,,refactor(package-managers) : refactor design implementation,
2501,refactor(runner) : add index.js in runner lib to expose necessary classes,,refactor(runner) : add index.js in runner lib to expose necessary classes,
2502,refactor(runner) : create runners lib and change implemented design,,refactor(runner) : create runners lib and change implemented design,
2503,feature(emojis): initialize branch,,feature(emojis): initialize branch,
2504,docs(npm) : update @nestjs/schematics version,,docs(npm) : update @nestjs/schematics version,
2505,docs(npm) : add README.md to the artifact to be published,,docs(npm) : add README.md to the artifact to be published,
2506,docs(readme) : increase package.json version,,docs(readme) : increase package.json version,
2507,fix(5.0.0) : increase package.json to release,,fix(5.0.0) : increase package.json to release,
2508,nest-v5 : review Makefile to publish v5 version of docker cli,,nest-v5 : review Makefile to publish v5 version of docker cli,
2509,nest-v5 : get the schematics v5 and set cli version to 5.0.0,,nest-v5 : get the schematics v5 and set cli version to 5.0.0,
2510,Update README.md,,Update README.md,
2511,Merge pull request #94 from nestjs/nest-v4,Merge current production code,Merge pull request #94 from nestjs/nest-v4,Merge current production code
2512,Merge pull request #91 from nestjs/v4-docs,CLI v4 documentation,Merge pull request #91 from nestjs/v4-docs,CLI v4 documentation
2513,docs(npm) : update @nestjs/schematics version,,docs(npm) : update @nestjs/schematics version,
2514,docs(npm) : add README.md to the artifact to be published,,docs(npm) : add README.md to the artifact to be published,
2515,Merge pull request #89 from nestjs/nest-v4,Nest v4,Merge pull request #89 from nestjs/nest-v4,Nest v4
2516,Merge pull request #87 from nestjs/v4-docs,docs(4.0.1) : update readme,Merge pull request #87 from nestjs/v4-docs,docs(4.0.1) : update readme
2517,docs(readme) : increase package.json version,,docs(readme) : increase package.json version,
2518,Merge pull request #85 from nestjs/docs,Update README,Merge pull request #85 from nestjs/docs,Update README
2519,Update README.md,,Update README.md,
2520,Update README.md,,Update README.md,
2521,Update README.md,,Update README.md,
2522,Update README.md,,Update README.md,
2523,Merge pull request #84 from nestjs/nest-v4,fix(4.0.0) merge production code on master,Merge pull request #84 from nestjs/nest-v4,fix(4.0.0) merge production code on master
2524,Merge pull request #83 from nestjs/v4-patch,fix(4.0.0) : unable to use generate command,Merge pull request #83 from nestjs/v4-patch,fix(4.0.0) : unable to use generate command
2525,fix(4.0.0) : unable to use generate command,,fix(4.0.0) : unable to use generate command,
2526,Merge pull request #79 from nestjs/nest-v4,Nest v4,Merge pull request #79 from nestjs/nest-v4,Nest v4
2527,Merge pull request #78 from nestjs/nest-v4-rc3,CLI V4.0.0 release,Merge pull request #78 from nestjs/nest-v4-rc3,CLI V4.0.0 release
2528,nest-v4-rc3 : increase package.json to release,,nest-v4-rc3 : increase package.json to release,
2529,nest-v4-rc3 : update @nestjs/schematics version to the release one,,nest-v4-rc3 : update @nestjs/schematics version to the release one,
2530,nest-v4-rc3 : clean CONTRIBUTE.md,,nest-v4-rc3 : clean CONTRIBUTE.md,
2531,nest-v4-rc3 : remove old files + add documentation in CONTRIBUTE.md + update @nestjs/schematics version to rc5,,nest-v4-rc3 : remove old files + add documentation in CONTRIBUTE.md + update @nestjs/schematics version to rc5,
2532,nest-v4-rc3 : initialize contribute guidelines,,nest-v4-rc3 : initialize contribute guidelines,
2533,nest-v4-rc3 : manage custom schematics collections,,nest-v4-rc3 : manage custom schematics collections,
2534,nest-v4-rc3 : manage error on unexpected input schematics on generate command + manage element aliases,,nest-v4-rc3 : manage error on unexpected input schematics on generate command + manage element aliases,
2535,nest-v4-rc3 : change banner display management,,nest-v4-rc3 : change banner display management,
2536,nest-v4-rc3 : initialize nest-v4-rc3 branch,,nest-v4-rc3 : initialize nest-v4-rc3 branch,
2537,Merge pull request #74 from nestjs/nest-v4-rc2,Nest v4 rc2,Merge pull request #74 from nestjs/nest-v4-rc2,Nest v4 rc2
2538,nest-v4-rc2 : update @nestjs/schematics version,,nest-v4-rc2 : update @nestjs/schematics version,
2539,rc2 : fix issue #73 [BUG] - Creating a new project with --dry-run,,rc2 : fix issue #73 [BUG] - Creating a new project with --dry-run,
2540,rc2 : fix wrong image name usage in publish-npm-release,,rc2 : fix wrong image name usage in publish-npm-release,
2541,rc2 : simplify publish-npm-release make instrcutions,,rc2 : simplify publish-npm-release make instrcutions,
2542,rc2 : update README.md,,rc2 : update README.md,
2543,Merge pull request #69 from nestjs/dockerize,NestjsCLI is now a docker image,Merge pull request #69 from nestjs/dockerize,NestjsCLI is now a docker image
2544,dockerize : fix wrong TRAVIS_COMMIT references,,dockerize : fix wrong TRAVIS_COMMIT references,
2545,dockerize : use make directives in CI description,,dockerize : use make directives in CI description,
2546,merge : resolve conflict,,merge : resolve conflict,
2547,dockerize : separate push and pull request workflows + create deploy workflow,,dockerize : separate push and pull request workflows + create deploy workflow,
2548,dockerize : try chmod after yarn install,,dockerize : try chmod after yarn install,
2549,dockerize : try trick to allow yarn usage,,dockerize : try trick to allow yarn usage,
2550,dockerize : fix docker build,,dockerize : fix docker build,
2551,dockerize : review CI description to try to push image on nestjs Docker Hub organization,,dockerize : review CI description to try to push image on nestjs Docker Hub organization,
2552,dockerize : add Dockerfile to build nestjs/cli image + update CI steps to test build image,,dockerize : add Dockerfile to build nestjs/cli image + update CI steps to test build image,
2553,rc2 : initialize rc2 branch,,rc2 : initialize rc2 branch,
2554,Merge pull request #68 from nestjs/rc-1,NestJS CLI v4.0.0-rc1,Merge pull request #68 from nestjs/rc-1,NestJS CLI v4.0.0-rc1
2555,rc-1 : normalize package.json version,,rc-1 : normalize package.json version,
2556,rc-1 : name is optional + manage missing information,,rc-1 : name is optional + manage missing information,
