Index,Message,Description
379,Clean-up Gateway Controller Binding Logic (#16214),  Fix detecting when a route doesn't bind to a gateway because it's already bound   Clean up status setting code   rework binding a bit   More cleanup   Flatten all files   Fix up docstrings 
380,Merge pull request #4216 from hashicorp/NET-2252-add-assert-fortioname (#16212),NET-2252: integration tests: add assert.FortioName
381,"update troubleshoot CLI, update flags and upstreams output (#16211)","  update troubleshoot CLI, update flags and upstreams output   update troubleshoot upstreams output "
382,ACL error improvements: incomplete bootstrapping and non-existent token (#16105),  add bootstrapping detail for acl errors   error detail improvements   update acl bootstrapping test coverage   update namespace errors   update test coverage   add changelog   update message for unbootstrapped error   consolidate error message code and update changelog   logout message change 
383,troubleshoot: handle tproxy dialed directly case (#16210),
384,UI: Update padding for the content wrapper (#16209),
385,Implement APIGateway proxycfg snapshot (#16194),"  Stub proxycfg handler for API gateway   Add Service Kind constants/handling for API Gateway   Begin stubbing for SDS   Add new Secret type to xDS order of operations   Continue stubbing of SDS   Iterate on proxycfg handler for API gateway   Handle BoundAPIGateway config entry subscription in proxycfg-glue   Add API gateway to config snapshot validation   Add API gateway to config snapshot clone, leaf, etc.   Subscribe to bound route + cert config entries on bound-api-gateway   Track routes + certs on API gateway config snapshot   Generate DeepCopy() for types used in watch.Map   Watch all active references on api-gateway, unwatch inactive   Track loading of initial bound-api-gateway config entry   Use proper proto package for SDS mapping   Use ResourceReference instead of ServiceName, collect resources   Fix typo, add + remove TODOs   Watch discovery chains for TCPRoute   Add TODO for updating gateway services for api-gateway   make proto   Regenerate deep-copy for proxycfg   Set datacenter on upstream ID from query source   Watch discovery chains for http-route service backends   Add ServiceName getter to HTTP+TCP Service structs   Clean up unwatched discovery chains on API Gateway   Implement watch for ingress leaf certificate   Collect upstreams on http-route + tcp-route updates   Remove unused GatewayServices update handler   Remove unnecessary gateway services logic for API Gateway   Remove outdate TODO   Use .ToIngress where appropriate, including TODO for cleaning up   Cancel before returning error   Remove GatewayServices subscription   Add godoc for handlerAPIGateway functions   Update terminology from Connect => Consul Service Mesh   Consistent with terminology changes in https://github.com/hashicorp/consul/pull/12690   Add missing TODO   Remove duplicate switch case   Rerun deep-copy generator   Use correct property on config snapshot   Remove unnecessary leaf cert watch   Clean up based on code review feedback   Note handler properties that are initialized but set elsewhere   Add TODO for moving helper func into structs pkg   Update generated DeepCopy code   gofmt   Generate DeepCopy() for API gateway listener types   Improve variable name   Regenerate DeepCopy() code   Fix linting issue   Temporarily remove the secret type from resource generation "
386,troubleshoot: output messages for the troubleshoot proxy command (#16208),
387,Add the operator usage instances command and api endpoint (#16205),"This endpoint shows total services, connect service instances and billable service instances in the local datacenter or globally. Billable instances = total service instances - connect services - consul server instances."
388,Add additional controller implementations (#16188),  Add additional controller implementations   remove additional interface   Fix comparison checks and mark unused contexts   Switch to time.Now().UTC()   Add a pointer helper for shadowing loop variables   Extract anonymous functions for readability   clean up logging   Add Type to the Condition proto   Update some comments and add additional space for readability   Address PR feedback   Fix up dirty checks and change to pointer receiver 
389,Adding experimental support for a more efficient LogStore implementation (#16176),  Adding experimental support for a more efficient LogStore implementation   Adding changelog entry   Fix go mod tidy issues 
390,feat: envoy extension - http local rate limit (#16196), http local rate limit Apply rate limit only to local_app unit test and integ test
391,Bump github.com/prometheus/client_golang from 1.4.0 to 1.14.0 (#15292),Bumps github.com/prometheus/client_golang from 1.4.0 to 1.14.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: github.com/prometheus/client_golang   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com Co-authored-by: Matt Keeler mkeeler@users.noreply.github.com
392,get upstream IPs (#16197),  get upstream IPs   separate test data   fix lint issue   fix lint issue 
393,remove redundant vault api retry logic (#16143),remove redundant vault api retry logic We upgraded Vault API module version to a version that has built-in retry logic. So this code is no longer necessary. Also add mention of re-configuring the provider in comments.
394,revert method name change in xds server protocol for version compatibility (#16195),
395,Upgrade test: verify the agent token is working after upgrade (#16164), Upgraded agent can inherit the persisted token and join the cluster Agent token prior to upgrade is still valid after upgrade Enable ACL in the agent configuration
396,Update token language to distinguish Accessor and Secret ID usage (#16044),  remove legacy tokens   remove lingering legacy token references from docs   update language and naming for token secrets and accessor IDs   updates all tokenID references to clarify accessorID   remove token type references and lookup tokens by accessorID index   remove unnecessary constants   replace additional tokenID param names   Add warning info for deprecated -id parameter   Co-authored-by: Paul Glass pglass@hashicorp.com  Update field comment  Co-authored-by: Paul Glass pglass@hashicorp.com  Co-authored-by: Paul Glass pglass@hashicorp.com
397,add cert tests (#16192),
398,docs: update redirected links (#16179),
399,Add missing doc for gRPC TLS (#16161),Signed-off-by: dttung2905 ttdao.2015@accountancy.smu.edu.sg
400,exclude inbound/outbound listeners from upstreams output (#16184),
401,revert ui changes (#16180),
402,Rotate Circle CI SSH Key (#16178),
403,change log level (#16128),
404,Remove empty tags 2 (#16113),  Add support for RemoveEmptyTags in API client   Add changelog    Co-authored-by: Rémi Lapeyre remi.lapeyre@lenstra.fr
405,Net 2229/rpc reduce max retries 2 (#16165),  feat: calculate retry wait time with exponential back-off   test: add test for getWaitTime method   feat: enforce random jitter between min value from previous iteration and current   extract randomStagger to simplify tests and use Milliseconds to avoid float math.   rename variables   add test and rename comment    Co-authored-by: Poonam Jadhav poonam.jadhav@hashicorp.com
406,docs(service-resolver): clarify the default time unit in service-resolver.ConnectTimeout (#16149),  doc: clarify the default time unit in service-resolver.ConnectTimeout   Update website/content/docs/connect/config-entries/service-resolver.mdx   Co-authored-by: trujillo-adam 47586768+trujillo-adam@users.noreply.github.com  Co-authored-by: trujillo-adam 47586768+trujillo-adam@users.noreply.github.com
407,NET-2087: Restart proxy sidecar during cluster upgrade (#16140),
408,Add links in release-notes for the last five patch releases (#16109),
409,docs: refine server TLS Vault PKI role config (#16166),The generate_lease=true configuration is unnecessary and generates a note about performance implications in Vault logs. Remove this configuration so that the default value of generate_lease=false is used instead.
