Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
724,[feature/UX-71] move component to jdl. Fix some design issues.,0.6627355,* Bump ua-parser-js from 0.7.31 to 0.7.33 in /jenkins-design-language (#2395) @dependabot,"  improve the display of log entries from browser console   extract resource resolving logic into standalone class so we don't dictate the ATH test superclass   fix a bug where ClassicJobApi.createPipeline would not actually respect the parent folder passed in   add ""create"" method to FreestyleJob   add dependencies for HttpRequest   add utilities for working with the ""fully qualified name"" for a pipeline so its favorite card can be located   add a new ""FreestyleFavoritesTest"" and corresponding ""FavoritesDashboardPage"" to exercise some of the new APIs   add some tests that verify favorite cards can be added and removed for three primary job types   fix public visibility issue   ensure FavoritesAddRemoveTest cleans up any jobs after it finishes running   remove test case that was mostly for testing purposes   rework FavoritesAddRemoveTest to not rely on API's introduced in abandoned PR #1529   improve the docs for SSEEvents.activityComplete   add a method to build a Freestyle job   add a helper method to navigate back   testing favorites navigation for freestyle and classic   add more browser navigation utilities   add a utility to serve as an adapter between WebElement and By locators   add extra clickability check for ""Branches"" tab   comments   add test cases for a multibranch pipeline   refactor page object to appropriate source folder / package   add an enum that contains different ""status"" values used in UI (flattening of ""state"" and ""result"" from BlueRun enums)   add tests against the favorite card actions (freestyle, classic pipeline, multibranch)   scan class hierarchy for @Login annotation so that it can be declared on a superclass   refactor duplicated code into ""AbstractFavoritesTest""   remove empty file   fix a flakiness issue observed in FavoritesCardsTest.testMultibranch where the favorite card would sometimes update to white color due to receiving a status of ""finished"" which would fail the test.   soemtimes SSE is received for job_run_ended event where state=FINISHED and result=UNKNOWN which is nonsense. must be some race condition where properties are not mutated together. long term we need a cleaner solution where a run fetched in an inconsistent state is simply refetched",0
725,"Minor style tweaks, address feedback",0.53816366,minor improvment/warning fixes (#2214) @olamy,,0
726,Merge pull request #33 from cloudbees/feature/UX-101,0.5705124,Bump cloudbees-bitbucket-branch-source from 2.4.4 to 2.9.11 (#2196) @dependabot,,0
727,[feature/ux-82] Implement feature and re-factor immutable records to a file on its own. Implement tests.,0.36603817,Test fixes on Java 11,  fix favourites run button colour that was broken in #1539   fix mail link and folder colours ,0
728,Bug/jenkins 44759 remove search query param 2 (#1160),0.5407802,remove blueocean-autofavorite from aggregator (#2364) @olamy,  attempt to repair a known flaky test   feedback from vivek ,0
729,[FIX JENKINS-41566] Fix reconnect ping request flood (#814),0.66067183,JENKINS-62063 - Fix failure when using pipeline-multibranch-defaults (#2076) @bitwiseman,"  bug/JENKINS-47835-multiconfig-fav * Add a util for checking capabilities   bug/JENKINS-47835-multiconfig-fav * Add a capability to block favouriting some items, apply to MatrixProjectImpl ",0
730,[maven-release-plugin] prepare release blueocean-parent-1.0.0-b18,0.767519,https://github.com/jenkinsci/blueocean-plugin/compare/blueocean-parent-1.22.0...blueocean-parent-1.23.0,,1
731,[UX-76] fix a silly bug where the Changes tab was showing the wrong changeSet,0.5980025,🐛 Bug fixes,"  ""HttpRequest"" utility meant to replace BaseTest.RequestBuilder   TODO for javadoc   use static Logger   private executeInternal   use title case instead of all caps for ""method"" method names   allow HttpRequest.build to specify baseUrl or not   use constructor directly instead of static ""build"" method   rename ""asObject"" to ""as"": it reads well enough since type info is required   remove public ""execute"" and use ""as(Void.class)"" instead for API consistency   javadoc ",0
732,bug/jenkins 36102 - tabs clipped safari (#67),0.5082381,Bump handlebars from 3.0.6 to 3.0.8 in /blueocean-web (#2249) @dependabot,"  add a utility method that will perform a WebDriver action n times until it succeeds   avoid nesting of AcceptanceTestException by unwrapping the cause   use a retry for clicking on the ""Create Pipeline"" button in GitHub creation   force the test to fail so we can examine how exceptions are logged in CI's test result tab   Revert ""force the test to fail so we can examine how exceptions are logged in CI's test result tab""   This reverts commit fc018f5e3aa344718eaa34b5cf778ebb90914510.",0
733,[FIX UX-212] Honor -DskipTests and support -DskipLint,0.54340047,Bump junit from 4.13 to 4.13.1 in /acceptance-tests (#2110) @dependabot,,0
734,tick version number after publishing 0.0.106,0.52380335,Bump release-drafter/release-drafter from v5.11.0 to v5.12.1 (#2115) @dependabot,,0
735,Restyle and use JDL form components,0.49170503,Jenkins Design Language: Use GitHub as a source of plugin docs + Remove the confusing link to the JDL2 website (#2055) @oleg-nenashev,"  First shot at adding a parallel pipeline to the editor test. Not working yet but want it committed.   Errant spaces added by mistake, let's fix that   Found an identifier that works for selecting a new branch.   And now, it works. Next, I need to pass the branch name around so I won't have to hard code it.   Now creating the parallel stages with a loop instead of linearly.   Fixed the locator for , plus minor cleanup   Tidying up of the acceptance tests README.md   Missed one ",0
736,Remove gutter background color,0.35797006,remove blueocean-jira from aggregator (#2336) @car-roll,,0
737,JENKINS-48322# Fix replaceIfNotAtTopLevel warning (#1606),0.79131085,Fix for JENKINS-56383 without rolling back fix for JENKINS-38339 (#1933) @sophistifunk,  implement DELETE /users/${user}/favorite REST API to facilitate ATH   add some TODOs about moving around tests (to reduce noise in this PR) ,1
738,Don't check read permission for sidebar link,0.48846576,SECURITY-1961 (Missing permission check in Blue Ocean Plugin),,0
739,Bug/dropdown bugs (#119),0.61514366,🐛 Bug fixes,,0
740,[UX-320] Escape closes modals,0.43405494,Remove non needed anymore inner class (SECURITY-380 - ) (#2109) @res0nance," Fix js-extensions for backwards compatibility, optimize 1.4 Fix IE 11 polyfill issue",0
741,Fix flaky pipeline blocking test (#1111),0.7059585,JENKINS-62063 - Fix failure when using pipeline-multibranch-defaults (#2076) @bitwiseman,,1
742,JENKINS-43923# Improve blueocean-git-pipeline code coverage (#1077),0.73197633,BlueOcean Pipeline View for the Latest Run shows No Changes JENKINS-55497 ,This is probably enough for most people’s pipelines.,1
743,JENKINS-43671# Test coverage investigation (#1013),0.62899077,JENKINS-65593 - Fix test error for Jenkins >= 2.281 (#2166) @MRamonLeon,  FetchFunctions.checkStatus is done in Fetch.fetchJSON   fetchJSON already augments capabilities   There’s no sense in augmenting the model twice,0
744,UX-127: Apply JDL to Organisation Pipelines + Multibranch screens,0.5090388,UI for downstream jobs launched with 'build' step JENKINS-38339 ,,0
745,[UX-65] Add basic PR information to REST api,0.54456884,📝 Documentation updates,  JENKINS-46490# Fix graph visualization for single parallel branch   Fix parallel node filtering   Add spec to test single parallel node   Fixed tests ,0
746,Feature/jenkins 41740 empty state no branches (#922),0.5570159,JENKINS-39203 - Only show blocks containing a WarningAction as unstable (#1954) @dwnusbaum,"  use js-builder-jest to run tests for JDL; remove obsolete ""build"" script from package.json   prepublish is obsolete; this was also causing ""gulp build"" to be run after frontend-maven-plugin's ""npm install""   get lint working again; incorporate into main ""mvnbuild"" phase; fix one lint error   add a note about an annoyance   ensure that files in ""dist"" and from ""material-ui"" icons are not included in coverage reports   no more prepublish. just STOP.   remove obsolete ""build"" script from core-js   switch core-js to use js-builder-jest to run tests   add lint to ""mvnbuild"" script so it's run in CI; remove unnecessary lint config in gulpfile since it's provided by js-builder   for now, fail fast when there are test errors   try to peek at dashboard's node_modules for core-js   peek at core-js dist dir   align JDL parent pom with core-js   for now, rebind node install, npm install and mvnbuild to same phases as from jenkins plugin-pom as that should ensure that mvnbuild happens during generate-sources, which is before process-resources used to copy contents of dist into target/classes   try to suppress an error in Activity-spec   bring back standard behavior where test failures don't fail the entire build; remove some steps added to jenkinsfile for debug   intentionally fail tests in JDL and core-js to verify test results show up correctly in CI   clarify some comments   bind frontend-maven-plugin to clean phase so it can call into JDL and core-js to perform ""extra"" cleaning (deleting dist directory)   some more cleanup of gulpfiles for JDL and core-js   bind to a different phase so that ""mvnclean"" package script is run after node and npm are installed (yuck?)   revert intentional failures in tests in JDL and core-js   temporarily disable failing spec ",0
747,JENKINS-48357# Fix jira-plugin binary compatibility issue (#1704),0.74199045,JENKINS-61822 - Fix github-api 1.107+ incompatibilities (#2064) @bitwiseman,,1
748,[UX-476] delint last batch of errors,0.49718612,minor improvment/warning fixes (#2214) @olamy,,0
749,"UX-339# Disable InjectedTest, include github-branch-source plugin",0.5572604,Bump plugin from 4.16 to 4.17 (#2147) @dependabot,,0
750,"[FIX JENKINS-46959] Remove unnecessary ""no branch"" (#1404)",0.54469943,Fix for JENKINS-56383 without rolling back fix for JENKINS-38339 (#1933) @sophistifunk,,0
751,[JENKINS-35840] jsdoc,0.7397611,[JENKINS-62666] Adding a /jwt-auth/jwks endpoint that follows the RFC7517 #2077 @Lucas-C @lenaing ,  increase css specificity so the button re-alignes   implement PR suggestion ,1
752,[feature/UX-205] raise the version since we need a fresh one,0.6112385,🚀 New features and improvements,"  in the editor make the docker inputs expand on whole row and make args input auto-expand vertically   fix export statement and remove flow comment   implement feedback, move code to separate function   implement feedback, move code to separate function   implement PR suggestions ",0
753,[maven-release-plugin] prepare release blueocean-parent-1.3.0-beta-4,0.7447696,https://github.com/jenkinsci/blueocean-plugin/compare/blueocean-parent-1.22.0...blueocean-parent-1.23.0,,1
754,bump to next snapshot version,0.5938402,"Bump parent version 4.16, bom version 25 (#2134) @olamy",,0
755,Upgrade to autofavorite 1.1.0 (#1547),0.5982634,Bump release-drafter/release-drafter from v5.12.1 to v5.13.0 (#2124) @dependabot,JENKINS-47054# Bitbucket api access via http proxy,0
756,avoid second scrollbar in pipeline graph (#1439),0.57298845,Display separate stages in scripted parallel pipelines (#2024) @countableSet,"  add stage and duration to step heading, remove duration title from graph   fix icon import   remove obsolete inline style   fix lint and icons   fix live duration next to the step title   fix ATH tests   revert test changes that were commited by mistake   revert test changes that were commited by mistake   add spaces between stages name and / char   implement PR suggestion ",0
757,[JENKINS-35828] throwing in some temp icons until we reconcile design w/ material icons; misc cleanup,0.5352512,* Bump moment from 2.19.3 to 2.29.2 in /jenkins-design-language (#2269) @dependabot,,0
758,eslint - formating changes and fix offences,0.4333567,JENKINS-55497 - Add ChangeSet information to its own unique container (#1948) @halkeye,,0
759,[JENKINS-35690] create a new form of StatusIndicator that updates its own progress based on the estimated duration,0.49550733,📝 Documentation updates,,0
760,Merge branch 'master' of github.com:jenkinsci/blueocean-plugin into feature/UX-68,0.6554015,Move aggregator ('blueocean') docs into git repository (#2040) @MarkEWaite,,0
761,Merge pull request #320 from jenkinsci/bug/JENKINS-36376,0.5978798,Fix for JENKINS-56383 without rolling back fix for JENKINS-38339 (#1933) @sophistifunk,[JENKINS-47491] Ie11 fixes,0
762,Merge remote-tracking branch 'origin/master' into feature/JENKINS-36020,0.47271645,Swap code owners with the jenkinsci group so it matches who has access to the project (#1985) @halkeye,,0
