Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
818,Do not modify last path when using replace,0.6239539,Fix explicit replace on submissions and PUSH on submission to new paths (#9734),,0
819,typo!,0.5414562,};,,0
820,Add shortcuts back to base docs readme.,0.52944005,Made docs easier to find in individual packages directories,,0
821,more docs stuff,0.7552109,Docs,fix: highlight code diff for invoice.jsx Highlight the proper line differences docs: sign the CLA,1
822,change Note blockquotes to docs-info,0.5257299,Several docs improvements - #6410 (thanks @justsml),Fix some typos in docs Sign CLA,0
823,v5.1.0,0.82764155, 0.5.x ,,1
824,"change route props to { match, location, history }",0.63876486,    this.props.location // contains path information,,0
825,Inline links,0.8620944,link,,1
826,Tweak extra props middleware documentation,0.5977973,"f3b4de8 [added] support for extra props in Links, fixes #170",,0
827,small example updates,0.7378065,Updates,Add Backwards Compatibility info to v5 Migration Doc Fix path Update contributers Update phrasing Update docs/upgrading/v5.md Co-authored-by: Tim Dorr timdorr@users.noreply.github.com,1
828,Fix ambiguous Miss component not rendering (#3957) (#3980),0.8939521,Fix ambiguous Miss component not rendering (@TimothyKrell in #3980),"docs: Remove misplaced npm install I think this line was originally meant to be in the ""Install React Router v6"" call, but there's already an npm install command shown there. Sign CLA Update reach.md Co-authored-by: Tim Dorr timdorr@users.noreply.github.com",1
829,Fixup whitespace issues,0.61201227,0630488 [fixed] Link module adds extra space,,0
830,added named component route tests to AsyncRouting,0.6912936,Fix index routes inside async pathless routes (#4147 by @taurose),,0
831,docs(hooks/use-matches): Fix crumb route (#10020),0.59885365,Bugfix: Fix edge cases with continuing matches after pathless routes (#3308),,0
832,Remove abort controller for defer with only critical data (#9965),0.81713665,Detect when a defer call only contains critical data and remove the AbortController (#9965),,1
833,[fixed] Added missing require statement,0.8616514,187eb0e [fixed] Added missing require statement,Co-authored-by: Tim Dorr timdorr@users.noreply.github.com,1
834,Clean up test harness,0.44140476,"Improved testing infrastructure. Now, instead of running a build when you're working on e.g. react-router-dom and you need some changes in react-router, you don't have to go and rebuild it to test things out. This should make the repo easier to work with",,0
835,some jsx in tests,0.77335393,jsx ,,1
836,Remove babel-loader devDeps (#5346),0.6439022,c68f9f1 [removed] Remove deprecated handler prop on Route,,0
837,Move docs into package directories,0.8132372,Made docs easier to find in individual packages directories,,1
838,is not required,0.4791885,"We didn't actually need this. Just use this.isActive(to, params,",,0
839,Rename parseQuery => parseQueryString,0.52846134,"useSearchParams now returns [searchParams, setSearchParams] (similar to useState). setSearchParams is a wrapper for navigate that updates the query string on the current URL. See the updated guide on working with the query string.",,0
840,Ensure child routers have all params of parents,0.67706925,router.,,0
841,update to warning@^2.0.0,0.6907585,⚠️ Upgrade Warning ⚠️,,0
842,feat: improved suspense code example in docs (#9250),0.5750134,New suspense-ready navigate API,,0
843,chore: Update version for release (#9838),0.6016275,Updates,,0
844,Fix route ordering bug,0.75303316,Handle errors with Route errorElement,Co-authored-by: Tim Dorr timdorr@users.noreply.github.com Co-authored-by: Ryan Mann ryan.mann@petco.com,1
845,Enable  in cDM instead of cWM,0.50303936,cd2087d [added] default handler to routes,,0
846,"Give it some breathing room, man",0.5855282,/>,,0
847,Re-arrange re-exports of core imports,0.68374676,Importing,,0
848,Prefer component to render prop,0.7342745,"If you want to skip the separate components, you can use the Render Props",,1
849,Remove errant console.log,0.57615554,Log loader/action errors caught by the default error boundary to the console in dev for easier stack trace evaluation (#10286),,0
850,Add Route#propTypes,0.7596859,  let routes = createRoutesFromElements(,,1
851,Fix broken link in RouteMatching.md,0.7157936,"Fixing ""linking up"". Currently a  operates on the URL pathname. However, this makes it difficult to link to the parent route when you're in a splat route. See #8086. This will be a breaking change.",,1
852,fix trailing comma from debugging,0.7061877,76fe696 [fixed] trailing comma,,1
853,Merge pull request #3674 from stevenyap/patch-1,0.5536391,fix: Handle fetcher 404s as normal boundary errors (#9015),,0
854,Add CommonJS Info to Overview,0.510944,module js,chore: extract lib/router.ts file chore: extract lib/context.ts file chore: extract lib/hooks.ts file chore: extract lib/components.tsx file chore: rename index.tsx -> index.ts chore: combine exports,0
855,Remove broken link in API doc (#3798),0.6702923,Remove references to Link hash/query/state props (#4377 by @insin),,0
856,Update package-lock and size-snapsnot,0.51112735,Reduced install size and bundle size by switching to mini-create-react-context (992af48),,0
857,Add loose-envify transform for browserify users,0.6325673,0e649be [changed] Use Browserify to build examples,,0
858,configurable Router,0.9055264,Render your router with ,,1
859,pass req.url instead of req.path,0.56299126,// Fetch Response in the case of redirects.,formatted 99fd78e69c4453b1e029fcaa83d231fb87c4a4f2,0
860,Address code review comments,0.5084305,2100b8c [changed] handlers receive route name,ci: update format workflow token name chore: sign CLA,0
861,Add propTypes checking to config elements,0.6288698,Bugfix: Remove extraneous propTypes check when creating a route object from a React element (#3591),"allow nested splat routes to include ., -, ~, or a url-encoded entity as the first character sign cla expand url-encoded entity matching to include any two hex characters add more exhaustive descendant splat route tests remove extra non-capturing group",0
862,Missing word in upgrade guide,0.59543586,👍 Upgrading,,0
863,Merge pull request #499 from vladimir-vg/will-transition-to-query-fix,0.49817592,Fix requests sent to revalidating loaders so they reflect a GET request (#9660),"Motivation: When matching with """", the pathnameBase had a trailing slash /. Modifications:  * Call normalizePathname for pathnameBase Result: We can use an element that call useRoutes to define another alternative router for matching with """". Closes: #8458",0
864,chore: Update version for release (pre) (#10495),0.61622393,Released! No code changes from 4.0.0-beta.8,,0
865,Updated jest example in testing.md,0.7661255,Use Jest for testing (172dc16 by @mjackson),,1
866,Add type exports from react-router to react-router-dom (#7846),0.8683517,react-router-dom and react-router-native now re-exports all types exported from react-router,,1
867,add note about possible use case for memoryHistory (#3693),0.61774623,a030648 [changed] Relaxed MemoryStore invariant,,0
868,[added]  component,0.7452515,Add  and ,Co-authored-by: hanquliu hanquliu@tencent.com,1
869,Fix typos in the readme example,0.4443866,Fix initialEntries type in createMemoryRouter (#9498),,0
870,Merge branch 'dev' of link into kristoferbaxter-dev,0.47730774,react-router-native Link improvements (#4816 by @benstepp),chore: use prettier defaults chore: format with prettier chore: update prettier,0
871,"[removed] transition.wait, use callbacks instead",0.94705987,"transition.wait was removed, you now use a callback instead:",chore: use default prettier config chore: format with prettier chore: update prettier,1
872,Merge pull request #2367 from rodocite/patch-2,0.56435025,Missing generatePath in react-router-dom package.,,0
873,fix: clean task fails silently (#4057),0.6336549,Fix a few bugs where loader/action data wasn't properly cleared on errors (#9735),formatted 5a8926a026f0b5b18ec1071665785478eba2341f,0
874,Add docs for context.router,0.73925203,Revert to using context.router for everything since Relay uses context.route,,1
875,Merge pull request #807 from kirill-konshin/master,0.44520417,Fix requests sent to revalidating loaders so they reflect a GET request (#9660),Co-authored-by: Tim Dorr timdorr@users.noreply.github.com,0
876,Fix: validation isComplete in Docs/use fetcher (#10407),0.604862,f5d4f36 [fixed] Docs Update,,0
877,Added better detection for absolute urls in link component (#9994),0.893449,Improved absolute url detection in Link component (now also supports mailto: urls) (#9994),,1
