Index,Message,Description
3130,tests: use standard library testing.TB,Glint pulled in an updated version of mitchellh/go-testing-interface which broke some existing tests because the update added a Parallel() method to testing.T. This switches to the standard library testing.TB which doesn't have a Parallel() method.
3131,cli: add monitor flag to deployment status,"Adding '-verbose' will print out the allocation information for the deployment. This also changes the job run command so that it now blocks until deployment is complete and adds timestamps to the output so that it's more in line with the output of node drain. This uses glint to print in place in running in a tty. Because glint doesn't yet support cmd/powershell, Windows workflows use a different library to print in place, which results in slightly different formatting: 1) different margins, and 2) no spinner indicating deployment in progress."
3132,golang: update to 1.16.5 (#10733),1.16.5 contains some security fixes for zip that are notable to get: https://github.com/golang/go/issues?q=milestone%3AGo1.16.5+label%3ACherryPickApproved
3133,website: update alert banner (#10728),
3134,driver/docker: ignore cpuset errors for short-lived tasks follow up (#10730),minor refactor and changelog
3135,Merge pull request #10732 from hashicorp/docs-update-cl,docs: update cl
3136,docs: update cl,
3137,Merge pull request #10729 from hashicorp/f-cns-acl-check_cp-ent,consul: move consul acl tests into ent files
3138,Merge pull request #10416 from hashicorp/b-cores-docker,driver/docker: ignore error if container exists before cgroup can be written
3139,consul: move consul acl tests into ent files,"(cherry-pick ent back to oss) This PR moves a lot of Consul ACL token validation tests into ent files, so that we can verify correct behavior difference between OSS and ENT Nomad versions."
3140,docs: improve wait_for_index metrics description (#10717),"Old description of {plan,worker}.wait_for_index described the metric in terms of waiting for a snapshot which has two problems:  ""Snapshot"" is an overloaded term in Nomad and operators can't be    expected to know which use we're referring to here. The most important thing about the metric is what we're waiting on    before taking a snapshot: the raft index of the object to be    processed (plan or eval).  The new description tries to cram all of that context into the tiny space provided. See #5791 for details about the wait_for_index mechanism in general."
3141,Merge pull request #10720 from hashicorp/f-cns-acl-check,consul: correctly check consul acl token namespace when using consul oss
3142,consul: correctly check consul acl token namespace when using consul oss,"This PR fixes the Nomad Object Namespace <-> Consul ACL Token relationship check when using Consul OSS (or Consul ENT without namespace support). Nomad v1.1.0 introduced a regression where Nomad would fail the validation when submitting Connect jobs and allow_unauthenticated set to true, with Consul OSS - because it would do the namespace check against the Consul ACL token assuming the ""default"" namespace, which does not work because Consul OSS does not have namespaces. Instead of making the bad assumption, expand the namespace check to handle each special case explicitly. Fixes #10718"
3143,Merge pull request #10721 from hashicorp/b-icanthazip,e2e: use api.ipify.org
3144,docs: warn not to set network_mode for Connect-enabled Docker task,
3145,Merge pull request #10723 from hashicorp/f-changelog-10712,chanagelog: add entry for #10712
3146,chanagelog: add entry for #10712,
3147,Merge pull request #10679 from hashicorp/ks.website/updates-alert-banner,chore: updates alert-banner — hashiconf
3148,e2e: use api.ipify.org,ipv4.icanhazip.com returns ipv6 addresses
3149,Merge pull request #10715 from hashicorp/f-cns-attrs,consul: probe consul namespace feature before using namespace api
3150,consul: pr cleanup namespace probe function signatures,
3151,changelog for backporting #10714,
3152,build(deps): bump lodash from 4.17.20 to 4.17.21 in /website (#10716),Bumps lodash from 4.17.20 to 4.17.21. - Release notes - Commits  updated-dependencies: - dependency-name: lodash   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
3153,Update website/data/alert-banner.js,
3154,Fixed global-search keyboard shortcut for non-english keyboard layouts.,Closes #10646
3155,consul: probe consul namespace feature before using namespace api,"This PR changes Nomad's wrapper around the Consul NamespaceAPI so that it will detect if the Consul Namespaces feature is enabled before making a request to the Namespaces API. Namespaces are not enabled in Consul OSS, and require a suitable license to be used with Consul ENT. Previously Nomad would check for a 404 status code when makeing a request to the Namespaces API to ""detect"" if Consul OSS was being used. This does not work for Consul ENT with Namespaces disabled, which returns a 500. Now we avoid requesting the namespace API altogether if Consul is detected to be the OSS sku, or if the Namespaces feature is not licensed. Since Consul can be upgraded from OSS to ENT, or a new license applied, we cache the value for 1 minute, refreshing on demand if expired. Fixes https://github.com/hashicorp/nomad-enterprise/issues/575 Note that the ticket originally describes using attributes from https://github.com/hashicorp/nomad/issues/10688. This turns out not to be possible due to a chicken-egg situation between bootstrapping the agent and setting up the consul client. Also fun: the Consul fingerprinter creates its own Consul client, because there is no [currently] no way to pass the agent's client through the fingerprint factory."
