Index,Message,Description
1425,"Add min_version to IAM, mark backend service as beta only (#5716) (#11158)","  Add min_version to IAM, mark backend service as beta only   Correct docs   Wrong version compare   Remove IAM from provider.go based on version   Fix version comparison   Rake test   Fmting   Fix rake   Fix versioning   Signed-off-by: Modular Magician magic-modules@google.com"
1426,Add endpointAttachment in Apigee (#5717) (#11157),Signed-off-by: Modular Magician magic-modules@google.com
1427,add subject_id to transfer job project SA (#5735) (#11156),Signed-off-by: Modular Magician magic-modules@google.com
1428,fix syntax in examples (#5731) (#11155),Signed-off-by: Modular Magician magic-modules@google.com
1429,use rwmutex instead of mutex (#5732) (#11154),Signed-off-by: Modular Magician magic-modules@google.com
1430,update getting started link for install terraform (#5736) (#11152),Signed-off-by: Modular Magician magic-modules@google.com
1431,"Revert ""Upgraded Eventarc trigger (#5704)"" (#5733) (#11150)",This reverts commit 2f178a5f63866dfebb61a4c3be78c9b585426012. Signed-off-by: Modular Magician magic-modules@google.com
1432,Add NON_GCP_PRIVATE_IP_PORT as networkEndpointType for NetworkEndpointGroup (#5684) (#11147),"  Add NON_GCP_PRIVATE_IP_PORT as networkEndpointType for NetworkEndpointGroup   Fix the Network Endpoint Group non-GCP example   Make networkEndpoint instance optional, handle, and add example   Put the hybrid endpoint in the hybrid NEG   Signed-off-by: Modular Magician magic-modules@google.com"
1433,Fix recurring VCR failures (#5730) (#11146),Signed-off-by: Modular Magician magic-modules@google.com
1434,move to most recent Go 1.16 release (#11132),
1435,Fix a couple instancet prefixes (#5726) (#11130),Signed-off-by: Modular Magician magic-modules@google.com
1436,Retry GCE's (new?) 403 ReadRequests errors (#5723) (#11129),Signed-off-by: Modular Magician magic-modules@google.com
1437,fix concurrent map writes error in new vcr test (#5722) (#11128),Signed-off-by: Modular Magician magic-modules@google.com
1438,fix project_service test (#5587) (#11125),Signed-off-by: Modular Magician magic-modules@google.com
1439,fix networking_mode docs on container_clusters (#5719) (#11122),Signed-off-by: Claudio Scalzo me@claudioscalzo.com Signed-off-by: Modular Magician magic-modules@google.com
1440,add mutex for apigee_instance (#5701) (#11121),  Add support IAM policy for the Environment of Apigee X   Add support IAM policy for the Environment of Apigee X   Add support IAM policy for the Environment of Apigee X   Add support IAM policy for the Environment of Apigee X   Revert all changes to test files.   Revert all changes to test files.   Revert all changes to test files.   Add primary_resource_name to fix tests.   Update iam_attributes.tf.erb to honor skip_test.   Don't reject skip_tests when example is nil.   Update mmv1/products/apigee/api.yaml   Co-authored-by: Stephen Lewis (Burrows) stephen.r.burrows@gmail.com   Fix primary_resource_name for apigee organization name.   add mutex for apigee_instance   Add mutex for apigee_instance   Co-authored-by: Stephen Lewis (Burrows) stephen.r.burrows@gmail.com Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: Stephen Lewis (Burrows) stephen.r.burrows@gmail.com
1441,Add warning documenting behavior of the google_service_account_key resource for certain cases where the project cannot be inferred by terraform (#5301) (#11119),  Add warning documenting behavior of the google_service_account_key resource for certain cases where the project cannot be inferred by terraform   remove warning in favor of rewording service_account_id description   restore newline   clarify description to include '-' wildcard substitution   rewrite to include unique id   remove sa name as account option from fully qualified syntax   Signed-off-by: Modular Magician magic-modules@google.com
1442,Update CHANGELOG.md,
1443,Fix typo in Billing Account IAM documentation (#5708) (#11113),Signed-off-by: Modular Magician magic-modules@google.com
1444,Correct description (#5699) (#11112),Signed-off-by: Modular Magician magic-modules@google.com
1445,Fixes #11078 (#11079),
1446,Added example for creating a Postgres instance (#5706) (#11111),Co-authored-by: Cameron Thornton camthornton@google.com Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: Cameron Thornton camthornton@google.com
1447,Add diffsuppress for dataproc cluster labels (#5673) (#11105),Signed-off-by: Modular Magician magic-modules@google.com
1448,Upgraded Eventarc trigger (#5704) (#11104),Signed-off-by: Modular Magician magic-modules@google.com
1449,add multi_cluster_routing_cluster_ids (#5687) (#11097),  add   fix bigtable interface error   fix lint error   make it updateable for single to/from multi   Signed-off-by: Modular Magician magic-modules@google.com
1450,Update CHANGELOG.md,
1451,Add tags for cloud.google.com pages (#5697) (#11096),Signed-off-by: Modular Magician magic-modules@google.com
1452,Fix rate limiting options values (#5691) (#11095),Signed-off-by: Modular Magician magic-modules@google.com
1453,move package header outside of version tag (#5702) (#11093),Signed-off-by: Modular Magician magic-modules@google.com
1454,Enable CGC Samples for handwritten resources (#5688) (#11092),Signed-off-by: Modular Magician magic-modules@google.com
1455,BigQuery Authorized datasets (#5700) (#11091),  Add authorized views to bigquery_dataset   Add authorized view to dataset_access   Fix test file   Add required to nested dataset field   Signed-off-by: Modular Magician magic-modules@google.com
1456,Add resources dns_response_policy and dns_response_policy_rule (#5692) (#11089),Co-authored-by: Fabien COMTE fabien.comte.ext@orange.com Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: Fabien COMTE fabien.comte.ext@orange.com
1457,Promote google_datafusion_instance to GA (#5683) (#11087),Co-authored-by: upodroid cy@borg.dev Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: upodroid cy@borg.dev
1458,Add support for Compact Placement feature for GKE nodes (#5656) (#11085),  Add support for the Compact Placement node pool feature   Update GKE API dependency   Signed-off-by: Modular Magician magic-modules@google.com
1459,Add tags for network connectivity tests (#5676) (#11084),Signed-off-by: Modular Magician magic-modules@google.com
1460,Docs(logging_project_sink): Replace google_project_iam_binding with google_project_iam_member (#10936),
1461,Add support for Network Endpoint Group to use serverlessDeployment for API Gateway (#5434) (#11064),"  initial creation of google-beta file .erb file for network endpoint groups   Add support for serverless Network Endpoint Groups to use property serverlessDeployment   Update serverless_deployment fields to accurately represent current state, which only provides support for API Gateway   Added tests   update files to autogenerate serverlessDeployment option for Network Endpoint Groups   Remove manually created resource_compute_network_endpoint_group file so it can be autogenerated   Add tag to mark serverlessDeployment to be available only via beta client   Rename test file to allow for embedded ruby   New tests should be in a resource_compute_region_network_endpoint_group_test.go.erb file, not resource_compute_network_endpoint_group_test.go.erb   Use Cloud Run resources based off of auto-generated unit tests   Spin up a new API Gateway resource to connect with Serverless NEG   Remove requirement to provide resource field, and update url_mask to use  label to specify >1 endpoints   Fix url_mask to parse out intended endpoint from gateway   typo fix   Conditional imports for beta usage   Update naming conventions used in test   update api config name   Signed-off-by: Modular Magician magic-modules@google.com"
1462,Add SecretManager integration support to GCF. (#5663) (#11062),"  Add SecretManager integration support to GCF.   bug fix   Correcting field requirements.   Using zips created as part of the test.   bug fix.   addressing review comments.   project_id is computed, otherwise project number   test computedness of project_id for secret_env_vars   test computedness   removes unused declaration   updating doc for project number.   Co-authored-by: Bakh Inamov 292705+binamov@users.noreply.github.com Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: Bakh Inamov 292705+binamov@users.noreply.github.com"
1463,fix failing test (#5685) (#11061),Co-authored-by: upodroid cy@borg.dev Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: upodroid cy@borg.dev
1464,Added description of default_event_based_hold (#5694) (#11060),Followup on https://github.com/GoogleCloudPlatform/magic-modules/pull/2954 Resolved https://github.com/hashicorp/terraform-provider-google/issues/11044 Signed-off-by: Modular Magician magic-modules@google.com
1465,Support Cloud SQL Address Range Picker for Clones and Read replicas (#5664) (#11058),Signed-off-by: Modular Magician magic-modules@google.com
1466,Removed note that Cloud Build WorkerPools are not public (because they are now public) (#5693) (#11055),Signed-off-by: Modular Magician magic-modules@google.com
1467,"Revert ""Add CDN load balancer with Cloud Storage buckets as backend (#5575)"" (#5690) (#11054)",This reverts commit f81134583717a13e33cd94bf4e04ef5ec032d6fb. Signed-off-by: Modular Magician magic-modules@google.com
1468,Added 4.10.0 release notes,
1469,Add attribute reference to google_service_networking_connection (#5679) (#11050),Co-authored-by: Cameron Thornton camthornton@google.com Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: Cameron Thornton camthornton@google.com
1470,Add provisioning-model to instance and instance template to support Spot VM for Beta (#5662) (#11049),Co-authored-by: Shuya Ma 87669292+shuyama1@users.noreply.github.com Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: Shuya Ma 87669292+shuyama1@users.noreply.github.com
1471,Document default value of sql_database_instance.availability_type (#5678) (#11048),Signed-off-by: Modular Magician magic-modules@google.com
1472,Make project filed optional. (#5680) (#11041),Signed-off-by: nightwatch92 nightwatch92@gmail.com Signed-off-by: Modular Magician magic-modules@google.com
1473,Update Cloud Run Resource to make containerPort be optional (#5677) (#11040),  change to optional per docs   fix formatting issues   Signed-off-by: Modular Magician magic-modules@google.com
1474,Storage transfer POSIX data source and sink (#5652) (#11039),  on premise transfer   Add posix data sink   Add ExactlyOneOf and docs   Signed-off-by: Modular Magician magic-modules@google.com
1475,Increase dataproc cluster timeouts to 45m (#5674) (#11026),Signed-off-by: Modular Magician magic-modules@google.com
1476,Change a whole bunch of resource names to tf-test- (#5675) (#11025),Signed-off-by: Modular Magician magic-modules@google.com
1477,upgrade DCL (#5668) (#11019),Signed-off-by: Modular Magician magic-modules@google.com
1478,Enable EXTERNAL_MANAGED resource  examples for GA (#5660) (#11018),Signed-off-by: Modular Magician magic-modules@google.com
1479,Add support for image type configuration on the GKE NAP (#5644) (#11015),  Add support for image type configuration on the GKE NAP   Add GA and Beta changes for image_type support on NAP   Update validation for image_type on NAP   Put image_type support on GA and change default its value to containerd   Set ignoreCase as true on Validation function for image_type   Co-authored-by: megan07 mbang@hashicorp.com  Image_type Capitalization  Co-authored-by: megan07 mbang@hashicorp.com Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: megan07 mbang@hashicorp.com
1480,securitySettings is available in GA so remove beta as the min-version (#5657) (#11013),Signed-off-by: Modular Magician magic-modules@google.com
1481,4.9.0 release notes,
1482,Add backend service IAM support (#5666) (#11010),Signed-off-by: Modular Magician magic-modules@google.com
1483,Add rate limit options for compute resource security policy rules (#5413) (#11007),Co-authored-by: Riley Karson rileykarson@google.com Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: Riley Karson rileykarson@google.com
