Index,Message,Description,Message Abstract,Description Abstract
2076,Merge pull request #267 from nestjs/renovate/prettier-1.x,Update dependency prettier to v1.18.2,Merge pull request #267 from nestjs/renovate/prettier-1.x,Update dependency prettier to v1.18.2
2077,Update dependency @types/node to v11.13.17,,Update dependency @types/node to v11.13.17,
2078,Merge pull request #282 from nestjs/renovate/husky-3.x,Update dependency husky to v3,Merge pull request #282 from nestjs/renovate/husky-3.x,Update dependency husky to v3
2079,Merge pull request #284 from BrunnerLivio/swap-gitter-discord,chore: Swap Gitter with Discord badge,Merge pull request #284 from BrunnerLivio/swap-gitter-discord,chore: Swap Gitter with Discord badge
2080,Merge pull request #290 from nestjs/renovate/lodash-monorepo,Update dependency lodash to v4.17.14,Merge pull request #290 from nestjs/renovate/lodash-monorepo,Update dependency lodash to v4.17.14
2081,Update dependency lodash to v4.17.14,,Update dependency lodash to v4.17.14,
2082,Merge pull request #289 from nestjs/renovate/npm-lodash-vulnerability,Update dependency lodash to v4.17.13 [SECURITY],Merge pull request #289 from nestjs/renovate/npm-lodash-vulnerability,Update dependency lodash to v4.17.13 [SECURITY]
2083,Update dependency lodash to v4.17.13 [SECURITY],,Update dependency lodash to v4.17.13 [SECURITY],
2084,Update dependency typescript to v3.5.3,,Update dependency typescript to v3.5.3,
2085,feature(api-response): Headers to ResponseMetadata,Move headers to ResponseMetadata interface to allow it being used from the helper decorators as well.,feature(api-response): Headers to ResponseMetadata,Move headers to ResponseMetadata interface to allow it being used from the helper decorators as well.
2086,chore: Swap Gitter with Discord badge,,chore: Swap Gitter with Discord badge,
2087,Update dependency husky to v3,,Update dependency husky to v3,
2088,Update dependency prettier to v1.18.2,,Update dependency prettier to v1.18.2,
2089,fix: create a Scanner when calling createDocument,,fix: create a Scanner when calling createDocument,
2090,fix(document-builder): always use a new base,,fix(document-builder): always use a new base,
2091,feat(scanner): explore included modules for routes,,feat(scanner): explore included modules for routes,
2092,Merge pull request #256 from nestjs/renovate/lint-staged-8.x,Update dependency lint-staged to v8.1.7,Merge pull request #256 from nestjs/renovate/lint-staged-8.x,Update dependency lint-staged to v8.1.7
2093,Update dependency lint-staged to v8.1.7,,Update dependency lint-staged to v8.1.7,
2094,update the comment for more explanation.,,update the comment for more explanation.,
2095,resolve conflicts,,resolve conflicts,
2096,Merge pull request #246 from vkartaviy/patch-1,enhancement(): use loader function,Merge pull request #246 from vkartaviy/patch-1,enhancement(): use loader function
2097,Merge pull request #230 from nestjs/renovate/node-11.x,Update dependency @types/node to v11.13.10,Merge pull request #230 from nestjs/renovate/node-11.x,Update dependency @types/node to v11.13.10
2098,Merge pull request #239 from Diluka/patch-1,Update package.json,Merge pull request #239 from Diluka/patch-1,Update package.json
2099,chore(deps): update dependency @types/node to v11.13.10,,chore(deps): update dependency @types/node to v11.13.10,
2100,Merge pull request #233 from nestjs/renovate/typescript-3.x,chore(deps): update dependency typescript to v3.4.5,Merge pull request #233 from nestjs/renovate/typescript-3.x,chore(deps): update dependency typescript to v3.4.5
2101,Merge pull request #242 from nestjs/renovate/lint-staged-8.x,chore(deps): update dependency lint-staged to v8.1.6,Merge pull request #242 from nestjs/renovate/lint-staged-8.x,chore(deps): update dependency lint-staged to v8.1.6
2102,chore(deps): update dependency lint-staged to v8.1.6,,chore(deps): update dependency lint-staged to v8.1.6,
2103,Merge pull request #249 from nestjs/renovate/nest-monorepo,chore(deps): update nest monorepo to v6.2.0,Merge pull request #249 from nestjs/renovate/nest-monorepo,chore(deps): update nest monorepo to v6.2.0
2104,Merge pull request #252 from nestjs/renovate/prettier-1.x,chore(deps): update dependency prettier to v1.17.1,Merge pull request #252 from nestjs/renovate/prettier-1.x,chore(deps): update dependency prettier to v1.17.1
2105,Merge pull request #1 from shekohex/nest-router-hotfix,[hotfix]: Fix Issue with nest-router package.,Merge pull request #1 from shekohex/nest-router-hotfix,[hotfix]: Fix Issue with nest-router package.
2106,inline check.,,inline check.,
2107,Fix Issue with nest-router package.,,Fix Issue with nest-router package.,
2108,chore(deps): update dependency prettier to v1.17.1,,chore(deps): update dependency prettier to v1.17.1,
2109,chore(deps): update nest monorepo to v6.2.0,,chore(deps): update nest monorepo to v6.2.0,
2110,Use loader function,,Use loader function,
2111,Update package.json,make npm repo @nestjs/swagger working,Update package.json,make npm repo @nestjs/swagger working
2112,chore(deps): update dependency typescript to v3.4.5,,chore(deps): update dependency typescript to v3.4.5,
2113,Merge pull request #216 from nestjs/renovate/nest-monorepo,chore(deps): update nest monorepo to v6.1.1,Merge pull request #216 from nestjs/renovate/nest-monorepo,chore(deps): update nest monorepo to v6.1.1
2114,chore(deps): update nest monorepo to v6.1.1,,chore(deps): update nest monorepo to v6.1.1,
2115,Merge pull request #212 from nestjs/renovate/node-11.x,chore(deps): update dependency @types/node to v11.13.4,Merge pull request #212 from nestjs/renovate/node-11.x,chore(deps): update dependency @types/node to v11.13.4
2116,Merge pull request #213 from nestjs/renovate/typescript-3.x,chore(deps): update dependency typescript to v3.4.3,Merge pull request #213 from nestjs/renovate/typescript-3.x,chore(deps): update dependency typescript to v3.4.3
2117,Merge pull request #227 from nestjs/renovate/prettier-1.x,chore(deps): update dependency prettier to v1.17.0,Merge pull request #227 from nestjs/renovate/prettier-1.x,chore(deps): update dependency prettier to v1.17.0
2118,chore(deps): update dependency prettier to v1.17.0,,chore(deps): update dependency prettier to v1.17.0,
2119,chore(deps): update dependency @types/node to v11.13.4,,chore(deps): update dependency @types/node to v11.13.4,
2120,chore(deps): update dependency typescript to v3.4.3,,chore(deps): update dependency typescript to v3.4.3,
2121,chore(): publish 3.0.2 release,,chore(): publish 3.0.2 release,
2122,Merge pull request #218 from Timur2915/dynamic-swagger-ui-express,fix(): dynamic swagger-ui-express loading,Merge pull request #218 from Timur2915/dynamic-swagger-ui-express,fix(): dynamic swagger-ui-express loading
2123,Remove swagger-ui-express & fastify-swagger from dependencies,,Remove swagger-ui-express & fastify-swagger from dependencies,
2124,Make swagger-ui-express dynamically loaded,,Make swagger-ui-express dynamically loaded,
2125,Merge pull request #211 from nestjs/renovate/lint-staged-8.x,chore(deps): update dependency lint-staged to v8,Merge pull request #211 from nestjs/renovate/lint-staged-8.x,chore(deps): update dependency lint-staged to v8
2126,chore(): publish 3.0.1 release,,chore(): publish 3.0.1 release,
2127,chore(): publish 3.0.0 release,,chore(): publish 3.0.0 release,
2128,chore(deps): update dependency lint-staged to v8,,chore(deps): update dependency lint-staged to v8,
2129,resolve conflicts,,resolve conflicts,
2130,feature(): add compatibility with nest 6.0.0,,feature(): add compatibility with nest 6.0.0,
2131,Merge pull request #209 from nestjs/renovate/fastify-swagger-0.x,chore(deps): update dependency fastify-swagger to v0.16.2,Merge pull request #209 from nestjs/renovate/fastify-swagger-0.x,chore(deps): update dependency fastify-swagger to v0.16.2
2132,Merge pull request #179 from labibramadhan/patch-1,bugfix(): fix circular dependency throws error,Merge pull request #179 from labibramadhan/patch-1,bugfix(): fix circular dependency throws error
2133,chore(deps): update dependency fastify-swagger to v0.16.2,,chore(deps): update dependency fastify-swagger to v0.16.2,
2134,Merge pull request #203 from nestjs/renovate/pin-dependencies,chore(deps): pin dependencies,Merge pull request #203 from nestjs/renovate/pin-dependencies,chore(deps): pin dependencies
2135,chore(deps): pin dependencies,,chore(deps): pin dependencies,
2136,Merge pull request #180 from JulienF22/fix-swagger-ui,deps(): upgrade to latest swagger UI version,Merge pull request #180 from JulienF22/fix-swagger-ui,deps(): upgrade to latest swagger UI version
2137,Merge branch 'master' into fix-swagger-ui,,Merge branch 'master' into fix-swagger-ui,
2138,Merge pull request #205 from nestjs/renovate/major-nest-monorepo,chore(deps): update nest monorepo to v6 (major),Merge pull request #205 from nestjs/renovate/major-nest-monorepo,chore(deps): update nest monorepo to v6 (major)
2139,chore(deps): update nest monorepo to v6,,chore(deps): update nest monorepo to v6,
2140,Merge pull request #202 from nestjs/renovate/configure,Configure Renovate,Merge pull request #202 from nestjs/renovate/configure,Configure Renovate
2141,Add renovate.json,,Add renovate.json,
2142,Merge pull request #1 from citychallenge/master,Fixing ts syntax compile errors and added fix for resolving external …,Merge pull request #1 from citychallenge/master,Fixing ts syntax compile errors and added fix for resolving external …
2143,Fixing ts syntax compile errors and added fix for resolving external circular refs,,Fixing ts syntax compile errors and added fix for resolving external circular refs,
2144,added check for x-www-form-urlencoded,,added check for x-www-form-urlencoded,
2145,test(swagger): Add the very first test,,test(swagger): Add the very first test,
2146,build:upgrade to latest swagger UI version,"upgrade to the last swagger UI version (less bug in UI rendering, i.e. objects with key properties are now rendered correctly)",build:upgrade to latest swagger UI version,"upgrade to the last swagger UI version (less bug in UI rendering, i.e. objects with key properties are now rendered correctly)"
2147,Fix circular dependency throws error,Fix circular dependency throws maximum call stack size exceeded,Fix circular dependency throws error,Fix circular dependency throws maximum call stack size exceeded
2148,Update README.md,,Update README.md,
2149,Merge branch 'master' of https://github.com/nestjs/swagger,,Merge branch 'master' of link,
2150,refactor: remove index.js/d.ts files,,refactor: remove index.js/d.ts files,
2151,feature: add OpenAPI's nullable flag to APIModelProperty,,feature: add OpenAPI's nullable flag to APIModelProperty,
2152,Update lib/explorers/api-parameters.explorer.ts,,Update lib/explorers/api-parameters.explorer.ts,
2153,Merge pull request #148 from Saka7/feature/missing-status-code,feature: add ApiResponse wrappers for missing status codes,Merge pull request #148 from Saka7/feature/missing-status-code,feature: add ApiResponse wrappers for missing status codes
2154,Enable enum for @param's,,Enable enum for @param's,
2155,feature: add ApiResponse wrappers for missing status codes, Add 202 ACCEPTED Add 204 NO CONTENT Add 302 MOVED PERMANENTLY Add 401 UNAUTHORIZED Add 429 TOO MANY REQUESTS,feature: add ApiResponse wrappers for missing status codes,Add 202 ACCEPTED Add 204 NO CONTENT Add 302 MOVED PERMANENTLY Add 401 UNAUTHORIZED Add 429 TOO MANY REQUESTS
2156,bugfix: invalid @ApiImplicitFile() mapping,,bugfix: invalid @ApiImplicitFile() mapping,
2157,chore: publish 2.5.0 release,,chore: publish 2.5.0 release,
2158,Merge branch 'nartc-support-multiple-spec-files',,Merge branch 'nartc-support-multiple-spec-files',
2159,refactor: switch to options object (no array),,refactor: switch to options object (no array),
2160,Merge branch 'support-multiple-spec-files' of https://github.com/nartc/swagger into nartc-support-multiple-spec-files,,Merge branch 'support-multiple-spec-files' of link into nartc-support-multiple-spec-files,
2161,Merge branch 'weeco-fix/add-api-response-model-property-decorator',,Merge branch 'weeco-fix/add-api-response-model-property-decorator',
2162,"refactor: merge, get rid of conflicts",,"refactor: merge, get rid of conflicts",
2163,Merge branch 'Ob-La-Di-master',,Merge branch 'Ob-La-Di-master',
2164,refactor: cleanup,,refactor: cleanup,
2165,bugfix: object type is generated correctly #134,,bugfix: object type is generated correctly #134,
2166,Merge branch 'master' into fix/add-api-response-model-property-decorator,,Merge branch 'master' into fix/add-api-response-model-property-decorator,
2167,Reverted back to non-brace return statement due to console.log attempt,,Reverted back to non-brace return statement due to console.log attempt,
2168,Supported multiple swagger spec files, Provided a includedModules parameter to specify which modules to be included in a certain SwaggerDocument,Supported multiple swagger spec files,Provided a includedModules parameter to specify which modules to be included in a certain SwaggerDocument
2169,Merge pull request #4 from nestjs/master,updated,Merge pull request #4 from nestjs/master,updated
2170,Merge branch 'master' into master,,Merge branch 'master' into master,
2171,chore: publish 2.4.6 release,,chore: publish 2.4.6 release,
2172,chore: publish 2.4.5 release,,chore: publish 2.4.5 release,
2173,pull,,pull,
2174,trying to fix these merge issues,,trying to fix these merge issues,
2175,Bump lint-staged package version because of win10 bug,lint-staged fails on version 7.0.0 on Windows machines with Node v10 See issue: https://github.com/okonet/lint-staged/issues/432,Bump lint-staged package version because of win10 bug,lint-staged fails on version 7.0.0 on Windows machines with Node v10 See issue: link
