Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
1909,Small Texture Cache enhancements (#3789),0.7074715,Adds a strict mode for using texture caches (#6034),,1
1910,updated some deps,0.7343208,Updated,,1
1911,Merge pull request #2489 from pixijs/dependencies-fix,0.6353613,Moves PIXI.loaders.Resource to PIXI.LoaderResource #4471 ,,0
1912,Only use spritesheet batching and timeouts for resources larger than one batch size,0.61191857,Move settings.SPRITE_BATCH_SIZE to BatchRenderer.defaultBatchSize ,,0
1913,Create a DEPTH_STENCIL buffer only if depth is enabled (#9335),0.6670079,Initial pass at enabling depthTexture support (#5395),  fixed jsdoc annotations   Converts function tag to method tag ,0
1914,fixed destroy and tests,0.6612793,- Fix some issues in a couple destroy methods,,0
1915,Make @pixi/unsafe-eval self-installed (#8805),0.871987,Make @pixi/unsafe-eval self-installed (#8805) @SuperSodaSea ,,1
1916,Fix self-imports in @pixi/core (#6485),0.6760338,@pixi/settings,,0
1917,Fixed canvas mesh renderer,0.8527378,Fix mesh TextureMatrix and CanvasMeshRenderer (#5278),,1
1918,fix for #3027,0.81863415,Fix #1594," Fixes issue with frame buffers if depthTexture or colour texture are auto generated  Easy fix, we forgot to update the texture constructors to use the new resource / object format.  Lint fix, oops",1
1919,Fixes #3536 (#3538),0.8189812,Fix #1594,,1
1920,Fix docs for DecomposedDataUri (#6312),1.0000001,Fix docs for DecomposedDataUri (#6312),,1
1921,Properly deprecate roundPixels Renderer option (#5276),0.8614828,🔥 Breaking change: Removes roundPixels from Renderer options,,1
1922,Fixes FilterSystem padding every frame (#5017),0.7835505,Fix FilterSystem frame rounding precision issue (#7485) @SukantPal ,,1
1923,new dev builds,0.74689883,- Speed up dev builds,,1
1924,v5.1.1,0.7288368,https://github.com/pixijs/pixi.js/compare/v5.1.0...v5.1.1,Documentation specifies incorrect default value for autoResize param to constructor of ParticleContainer. #4504,1
1925,Merge pull request #2645 from Hachitus/dev,0.49386308,Remove redundant release branch pushes upon publish #4099,,0
1926,Updated docs on app Ticker (#5963),0.66449463,"- Move Ticker to core lib (#1792, thanks @drkibitz)",,0
1927,Adds a setting that allows disabling the 'failIfMajorPerformanceCaveat' flag used in the 'isWebGLSupported' function (#5811),0.9999999,Adds a setting that allows disabling the 'failIfMajorPerformanceCaveat' flag used in the 'isWebGLSupported' function (#5811),,1
1928,fix #3061 with a hack until jsdoc3/jsdoc#1137 is fixed,0.73476994,Adds hack for JSdoc members now showing up #3542,,1
1929,TilingSprite matrix calculation fix (#3831),0.73693323,Fix getLocalBounds of TilingSprite #3054 ,Fixes NodeJS APIs (v5),1
1930,initial commit for ultimate renderer dimensions solution (#3657),0.6881511,RenderTexturePool should create renderTextures at resolution of 1 (#5958),,0
1931,Tweaked interaction example,0.53714347,- Fix interaction issue where non interactive objects can block interactive ones.,  Fixes a bug with destroying particle renderer   Fixes publishing pipeline   Build now does clean,0
1932,Fix SpritesheetLoader to pass metadata to all multipacks (#7745),0.951228,Fix SpritesheetLoader to pass metadata to all multipacks (#7745) @Gawlas ,"  Fixes up the particles package, deprecates PIXI.particles namespace   Adds missing pixi-gl-core exports   Update README usage   Remove builder ",1
1933,Interaction Prevent Default fix,0.7036686,Fix InteractionManager's stopPropagation (#6043),,1
1934,readd dimensions to filters,0.64632535,Add support for multisampled filters (#7423) @dev7355608 ,,0
1935,Deprecate JSDoc & use webdoc for documentation generation (#6700),0.9874388,"Deprecate JSDoc & use Webdoc for documentation generation (#6700, #6985)",,1
1936,Added fallback for instancing,0.49411774,Refactor DOM-based side effects (#8307) @bigtimebuddy ,"  Refactors bundles exports, more consistent generation of bundles   Incorrect trailing comma   Cleanup getting package JSON fields   Alphabetized the list of imports and exports ",0
1937,added getChildIndex and setChildIndex methods to DisplayObjectContainer,0.68603325,- Added setStageRefferance function added to DisplayObject, removed @private from setTargetElement  this is a public method.  Fixes linting error,0
1938,fixed getLocalPosition bug,0.72287023,Fix getLocalBounds of TilingSprite #3054 ,"  Remove inline loader middleware install   Removes PIXI.loaders namespace, adds PIXI.Loader.registerPlugin ",1
1939,JsonLoader should verify that the JSON data do include a meta.image property,0.6115658,package.json,"  Adds optimizations for test and build system   Fixes cannot pass undefined to describe   Support multiple build outputs   Removes builder and tester internal packages   Removes unnecessary package.json file   Bumped buble version, sorts package.json deps   Fixes dist command for deploying bundles ",0
1940,Merge pull request #3132 from dmitrymatveev/null_children_fix,0.5188603,"Implement swapChildren (#431, @namuol)",,0
1941,Fixed minY calculation in updateBounds,0.62029326,Fix for Graphics#_calculateBounds calling updateLocalBounds every time #3444 ,  Fixes extract for v5   Add catch for an empty container   Fixes linting issues   Tweak extract function ,0
1942,remove superfluous wording (#3084),0.59909606,Chore: Remove some duplicate definitions (#9045) @SuperSodaSea ,"  Deprecate TransformStatic, TRANSFORM_MODE   Fixes issue with deprecations ",0
1943,added a recommended texture batch check to pixi,0.70225126,PIXI.RenderTexture.getCanvas optimized,"  Create canvas-renderer package   Externalized all canvas-related functionality as packages   Creates pixi-modern package (no canvas)  Renames PIXI.WebGLRenderer to PIXI.Renderer  Removes “WebGL” from class names, makes default   Include modern build to Travis deploy   Fixes linting issue   Fixes app test on Travis   Fixes Travis issues with app-loader mixin   Add missing CanvasRenderer from accessibility tests   More de-coupling, using _renderCanvas mixins, pixi.js inherits pixi-modern   Re-adds missing dependency   Re-adds other missing dependencies   More strict comments elimination   pixi-modern as a dependency is slow and bloated, undoing   Fix ES global object   Moves pixi.js to pixi.js-legacy   Move pixi-modern to pixi.js   Shared deprecations between bundles   Adds unit tests for window   Reorganized canvas and filter packages   Renames renderWebGL functions to render   Creates new canvas-display package for last of canvas functionality   Conflicts: bundles/pixi.js/src/index.js   Removes preprocess, better deployment   Removes deprecation packages, pixi.js-legacy now inherits pixi.js ",1
1944,Bugfix/geometry cache fix (#5220),0.88063383,Fix for Geometry cache (#5220) ,"  Clear some properties in destroy   Update ParticleShader.js   The vec2 v = aVertexPosition; is needless ,  the  v is a new vec2 , use aVertexPosition will puzzle users (the people that read the code). The  if (color.a == 0.0) discard; will take unexpected result.   Update ParticleBuffer.js   cosmetic ",1
1945,Fix polygon offset (#6675),1.0000002,Fix polygon offset (#6675),"  Fixes global namespace in ES module   Define using window instead of global, global doesn't work with UMD ",1
1946,Fix SVG validation by supporting XML prolog and leading comments (#7478),0.97273546,Fix SVG validation by supporting XML prolog and leading comments (#7478) @SukantPal ,  Flatten PIXI.mesh namespace   Adds deprecated flat to PIXI.mesh namespace ,1
1947,Merge pull request #2033 from autumn8/dev,0.5193459,Remove redundant release branch pushes upon publish #4099,  Removes PIXI.ticker namespace object   Fixes documentation ,0
1948,Fix the letterSpacing support check (#8045),0.8587895,Fix the letterSpacing support check (#8045) @bigtimebuddy ,  Fix for mesh   Fixes listing issues   use premultiply helper ,1
1949,Fix for stroke spikes,0.7114787,Fix spikes from wide strokes (#6928),,1
1950,Bump tar from 2.2.1 to 2.2.2 (#5730),1.0000001,Bump tar from 2.2.1 to 2.2.2 (#5730),,1
1951,fixed up rope,0.5255184,- Fix rendering issues with Mesh/Rope introduced in #1784 and #1768,,0
1952,mix in deprecations sooner; fixes #3062,0.6502918,"Merge PRs: #1592, #1601, #1607, #1609, #1627, #1640",,0
1953,"Removes getTestContext, getBufferType and interleaveTypedArrays from utils (#4396)",0.7064967,Remove duplicate getBufferType util function (#7597) @bigtimebuddy ,"  Fixes issues with build process   Documentation cleanup/fixes   Removes empty rollup config files, ES6 builder code, deprecations to builder ",1
1954,Updated link #3368 (#3597),0.734391,Updated documentation #3484 #3497 #3498 #3527,,1
1955,Fixed scaled texture difference between canvas and webgl sprite renderers (#4800),0.7936944,Sprite rendering now _400%_ faster when dealing with separate textures in webGL,"  Removes application loader from loaders   Decouples spritesheet and bitmap text middleware from loaders   Fixes documentation, adds deprecated methods to bundle   Fixes notes about docs, consistency   Fixes linting ",1
1956,Added canvas sprite tiniting,0.7576523,Fix issue with tinting in canvas,  Better deprecation strategy with bundle   Fixes listing issues   Optimization for Build Times with Rollup (#4411)   Single build for both ES and CJS/UMD formats  Simpler bundle mode rollup-watch is deprecated,1
1957,Destroy texture working,0.7716589,Fix RenderTexture destroy also disposing the depth texture (#6561),,1
1958,"Reformat documentation for InteractionData, InteractionEvent, InteractionManager, TreeSearch (#8170)",0.86391497,InteractionManager refactoring: extract TreeSearch (#6089),,1
1959,Improve typing for load() function (#5990),0.6510159,Improve typing for loader.load in spritesheetAsset (#9037) @SuperSodaSea ,  Removes URL_FILE_EXTENSION and getUrlFileExtension   Inline file extension inspection from v4 for createResource   Move extensions into resources ,0
1960,remove drop shadow for now,0.64179707,Fix drop shadow positioning with resolutions other than 1 (#8080) @themoonrat ,"  Moves SVG_SIZE and getSvgSize, and docs resources   Moved SVG util tests to core ",0
1961,Supply optional webgl-enabled parameter,0.63064337,Adds autoProject as an optional second parameter to bindShader in WebGLRenderer #3612 ,,0
1962,"BaseTexture.scaleMode default should be PIXI.SCALE_MODES.DEFAULT, not PIXI.SCALE_MODES.LINEAR",0.7578724,Move settings.SCALE_MODE to BaseTexture.defaultOptions.scaleMode ,Conflicts: package.json packages/core/src/textures/BaseRenderTexture.js packages/loaders/test/bitmapFontParser.js,1
1963,Added return to deprecated calls,0.52926064,Remove needless Number() call #3552,,0
1964,Merge pull request #1577 from drkibitz/feature/cleanup,0.56746477,Remove duplicated base url from loader path in the bitmapFontParser #4101 ,,0
1965,Fix radius documentation for Circle (#8029),0.9496986,Fix radius documentation for Circle (#8029) @ceoshikhar ,,1
1966,Fix import @pixi/math/src to @pixi/math (#6483),0.72806543,Adds PIXI.Point#copyTo #4595 ,,1
1967,Fixed resolution issue with canvas renderer,0.8859656,Fix some canvas rendering issues,,1
1968,Documentation fix for BitmapFont.from (#6791),0.8398043,BitmapFont loader fix (#5027),,1
1969,fix type (#3627),0.7921994,Fix #1594,"  Ensures that text style properties are copied by value, not by reference Fixes an issue where   removed duplicate code   Reduce loop over object properties to within deepCopyProperties ",1
1970,Fixed destroy method test of WebGLRenderer,0.81128454,- Fixed DestroyTexture function in webGLRenderer,"  Reorganized files   Adds new files   Adds new files   Updated to next-lerna   Linting fixes, disable deprecations   Created bundles and plugins folders   Adds polyfill plugin   Test pass   Better build dest selection   Externalized fragment shaders and vertex shaders   Renamed plugins to packages   Creates core package, updates Rollup version   Reorganized pixi.js into packages   Added packages, readmes, licenses for all packages   Resolve minor build, dependency issues   Ignore non-first comments with uglify   Fixes fragment dependencies   Adds settings, constants, utils, math, display, app   Fixes import issues with core   Fixes build all modules, updates deprecations   Fixes listing issues   Temporarily disable coverage   Broke up tests   Rename GeometryBuffer to Buffer   Fixes tests for all   Remove placeholder test   Adds test for constants   Add test for accessibility   Created integrations tests   Travis-friendly test concurrency   Un-did concurrency for tests   Better tester shebang   Temporarily disable tests for mesh   Log out floss error   Moves filters to new filters root folder   Combines premultiply, deprecates PIXI.extras namespace   Documentation fixes   Moves integration tests to tools   TimeLimiter test is too unstable for slow environments ",1
1971,Provides better documentation for color utilities (#5482),0.6919508,Support ColorSource with Sprite tint (#9182),"  Fix destroyed textures throwing errors when destroyed again. (#3931)   Fixes issue with addOnce on ticker (#3938)   Fix not respecting target of mouseup events. (#3940)   Fix not respecting target of mouseup events.   Fix #3199 by honoring alpha (#3943)   fix #3199 by honoring alpha   use old algorithm for noise color adjustment   add ctor args for uniforms   Add jsdocs for ctor args   Fixed if statement checks that do not work if the stop point is set to 0 (#3948)   Remove enumeration from deprecations (#3952)   Fixes priority adding of ticker listeners (#3958)   fix(GraphicsRenderer): fix graphics render with fill and line when na… (#3945)   fix(GraphicsRenderer): fix graphics render with fill and line when nativeLines=true   fix(GraphicsRenderer): fix eslint and jsdoc   Fixes #3954 support excluding deprecations (#3959)   Fixes #3954 support excluding deprecations   Resolves linting issue   Stops TickListener 'this.fn is not a function' error (#3956)   Fixes: https://github.com/pixijs/pixi.js/issues/3936   fix #3252, add an interpolation value for the color matrix result   Renames interpolation to alpha   4.5.1   Removes deprecation warnings with TextMetrics usage (#3969)   Removes deprecation warnings with TextMetrics usage   Removes unnecessary if-check, since this is handled by measureFont   Removed unit test for deprecated Texture cache functions (#3970)   Make Interaction events closer to Browser behavior (#3963)   Added normalized pointer data to InteractionData.   Use touch events for touches, not pointer events.   Emit mouse events for pen pointer events.   Also cleaned up pointer type and mouse button detection.   Removes Bower mention from README (#3980)   Removes Bower mention from README   Removes Bower link   Adds note about Bower   Test script (#3984)   npm test run out-of-the-box   Renames test command build to dist   Renames tests to unit-tests   modularized removeItems #3939 (#3977)   Added a fallback for cursor modes without styles (#3975)   Added a fallback for cursor modes without styles   Added unit test.   return of TextureTransform (#3989)   critical fix 3987, 3986 (#3991)   TilingSprite destroy fix (#3995)   TilingSprite destroy fix   animationSprite too!   fix for #3972 (#3985)   Modifies the cached tinted frame of a texture in canvas   removed the document append line.. oops   Missing lint from travis test (#3998)   Missing lint from travis test   Remove ""only"" blocking other tests   Take into account baseTexture resolution when registering a BitmapText. (#3993)   take into account baseTexture resolution when registering a BitmapText.   PIXI.settings.RESOLUTION instead of 1   change settings reference   explicit operator order   added parenthesis. no mixed operators issue   Add updateTexture & some shortcuts in Sprite; Cosmetic (#4000)   Add updateText and some shortcuts for texture   Add updateText.  If a sprite is create by a canvas ,  when the canvas's changed , user could call updateText for updating sprite.   Add some shortcuts for accessing  some properties of sprite._texture.   Cosmetic, for DRY   Just define some local vars for accessing properties of this , for DRY.   remove the changing of Sprite   Apply Tint to Particle Container (#3899) (#4014)   Apply Tint to Particle Container (#3899)   Apply Tint to Particle Container (#3899), added _tintRGB property   Apply Tint to Particle Container (#3899), added comment regarding webGL support only   fix changing textures to a 1 frame animation bug (#4011)   Fixes the padding for Graphics (#4020)   Fixes Loader overriding destroy with removeView arg (#4018)   fix(Graphics): exclude holes in Graphics#containsPoint (#3976)   fix(GraphicsRenderer): fix graphics render with fill and line when nativeLines=true   fix(GraphicsRenderer): fix eslint and jsdoc   fix(Graphics): exclude holes in Graphics#containsPoint   Adds unit-test for graphic hole (#4030)   Fix context restore. (#4031)   4.5.2   fix for issue #4043: CORS not working with PIXI.Sprite.fromImage (#4050)   gl.SCISSOR_TEST fix (related to #4004) (#4052)   premultiply blendModes, critical for compressed textures. (#4033)   premultiply blendModes, critical for compressed textures.   sprite renderer batch blendmode fix   derp fix   move some stuff to table   fix default export   derp   ternary and fix   DERP! tintRgb now without _, its a legal property (#4058)   TilingSprite derp (#4060)   Text drop shadow is now the right colour, even with blur enabled (#4069)   Fixes: https://github.com/pixijs/pixi.js/issues/3960   Fixes clear error on CanvasRenderer with no child container (#4065)   Fixes clear error on CanvasRenderer with no child container https://github.com/pixijs/pixi.js/issues/4045   Unit tests to check that .clear() can be called on a freshly created renderer with no containers added   Wrapped WebGL test in withGL   deprecation.js now works with modules excluded at build time (#4067)   Fixes: https://github.com/pixijs/pixi.js/issues/3710  Record how many spaces have already been removed when resetting the index for a new line of text after hitting the maxWidth limit (#4064)  Fixes https://github.com/pixijs/pixi.js/issues/4063   Changed BitmapText max width to be a setter (#4068)   Changed BitmapText max width to be a setter Fixes: https://github.com/pixijs/pixi.js/issues/3853   Noticed that maxLineHeight was exposed, but setting it never effected anything. So made private and just put a readonly getter   fix negative width/height of rectangle (#4074)   Changes the default dropShadowColor in TextStyle (#4083)   Adds an onLoop callback for AnimatedSprites (#4080)   Adds an onLoop callback for AnimatedSprites   everyone lovesa trailing space   doc fix for renderer.bindTexture (#4084)   Update LICENSE   Update LICENSE   Fix Sprite.containsPoint edge handling (#4092)   Fix Sprite.containsPoint edge handling   Fix TilingSprite.containsPoint edge handling   Cleaning the code (#4086)   remove property assignment from destructor   premultiplyAlpha is for GLTexture premultipliedAlpha is for BaseTexture   more fixes   line too long   Added missing docs for Renderer options (#4098)   Added missing docs for Renderer options   Fixed line order   Fixed typos   Fixes typos   4.5.3   Remove duplicated base url from loader path in the bitmapFontParser (#4101)   Remove release branch pushes upon publish (#4099)   Update index.js (#4120)   Expose InteractionTrackingData and InteractionEvent through PIXI.interaction   fix ColorMatrixFilter.prototype.contrast (#4130)   update to latest resource-loader (v2.0.9)   Standardizes how name is represented globally (#4132)   Standardizes how pixi is represented as a name, adds missing meta jsdoc fields   Replaces more missing instances   Missing package.json description   Fixes contributing with brand   Cleanup the repository mentions in contributing doc   Includes the sum in the error thrown when trying to create a texture (#4159)   Includes the sum in the error thrown when trying to create a texture from a base using an invalid rectangle   Casts quantities to type number in Rectangle constructor   fix tilingSprite alpha tint (#4165)   Two small grammar fixes (#4172)   Fix typo in ParticleContainer.js   Fix grammar in AnimatedSprite.js   Fixed issues with overlapping shapes in masks for WebGL (#4164)   https://github.com/pixijs/pixi.js/issues/2559 https://github.com/pixijs/pixi.js/issues/2877   _glRenderTargets destroyed when RenderTexture destroyed (#4173)   make blendMode a property with documentation, pass it to inner filter (#4131)   Fixes destroyTexture method on TextureManager (#4174)   4.5.4   I dont know if its a crit. (#4176)   Adds improvements to README, fixes broken links (#4185)   Graphics drawPolygon: (#4191)   update documentation -- method also accepts a PIXI.Polygon   Fixed an issue in CanvasRenderer where globalCompositeOperation is being changed without _activeBlendMode being updated. (#4195)   There's no resources page in wiki. (#4184)   leading support (#4194)   Update TextMetrics.js   Update TextStyle.js   Before deleting texture from cache, check that it's the same one passed into removeFromCache (#4198)   Adds docs for TextStyle getters and setters (#4199)   https://github.com/pixijs/pixi.js/issues/4197  Add autoStart option to PIXI.Application (#4208)  autoStart option allows users to configure the ticker before starting the rendering. That helps to synchronize audio and to control ticker for asynchronous recording using this.ticker.update.  Set initial lastTime to -1 (#4209)  update method could have 0 as timestamp, but the frame would be ignored because the initial lastTime is 0. Let it have a negative value.   Add option for dual-graphics devices (#4119)   initial commit   docs   webgl-only   one space   Add Google Analytics to Documentation (#4215)   Add Google Analytics to docs   Updated year on the license   Pins jsdoc to 3.4.3 (#4232)   Fixed nested stenicl masks not rendering correctly (#4211)   Fixed nested stencil masks not rendering correctly.   Fixed jslint errors.   Documented the changes.   4.5.5   Tiling texture works on canvas when replacing textures (#4269)   refactor, remove unnecessary operations (#4257)   Improving SVG handling in Spritesheets with sourceScale support (#4271)   fix 3926 (#4275)   Use local variable for uniformData[i].type.toLowerCase() (#4277)   filters can survive context loss (#4285)   filters can survive context loss   falsifying.   Fix texture's frame dimension error report (#4281)   Fix frame dimension error report   Add relation operator   Fix lint   move toLowerCase() into constructor (#4284)   tint in ParticleContainer (#4289)   tint:false does not work yet!   The static bug is fixed.   xerver changes   fixing dirty problem in plane/nineslice (#4299)   particle container docs and resize mode (#4295)   particle container docs and resize mode   DERP   just a doc   fix canvas sprite texture change (#4303)   fix canvas sprite texture change   found it!   TilingSprite tint fix   clean tilingsprite   Switch jsdoc theme to pixi-jsdoc-template (#4311)   4.5.6   context save and restore (#4332)   Video base texture cross origin (#4345)   Ported cross origin code from the fromImage function in BaseTexture to fromUrl in VideoBaseTexture Fixes https://github.com/pixijs/pixi.js/issues/4007   Latest cross-origin code from BaseTexture copied to VideoBaseTexture   reduced duplication of cross origin code   fix NineSlice with resolution (#4309)   Force base render textures to be whole pixels to fix error in IE (#4316)   https://jsfiddle.net/themoonrat/71hadj49/   Add textures in reset method (#4344)   textures in reset   active vao in reset   Add AlphaFilter, deprecate VoidFilter (#4349)   Add AlphaFilter, deprecate VoidFilter   better docs   shorter initialization   dirty as in Rope (#4354)   Add default value of  mesh.texture (#4355)   More talking about this PR : https://github.com/pixijs/pixi.js/pull/4352   bitmapfont: backward compatibility + tests (#4362)   bitmapfont_registration: refactor + tests   issue_4213_bitmapfont_regisration: visual test removed   rename GroupD8.isVertical (#4363)   rename very hard name to GroupD8.isVertical   jsdoc on deprecation   Fixes bug in InteractionManager-test mentioned in issue #4365 (#4366)   Feature to support trimmed Textures as masks (#4357)   Texture region as a mask   let it bleed a bit   I've made it better! Everything else goes into separate PR.   DERP   RE-DERP   docs and mesh crash on empty texture   last fixes   Re-adds fix for bitmap font test ",0
