Index,Message,Description
522,docs: update sandbox renderer defaults for Electron 20 (#35379),  docs: update E20 sandbox rendering defaults   docs: update tutorial   simplify paragraph   dont mention context isolation 
523,fix: Set background for WCO container (#35569),  fix: Set background for WCO container   Add background when invalidating as well 
524,Bump v22.0.0-nightly.20220908,
525,fix: session.getBlobData never resolves with blob sizes > 65536 (#35277),  fix: session.getBlobData never resolves with blob sizes > 65536 (#34398)   Add unit test case for session.getBlobData   Co-authored-by: John Kleinschmidt jkleinsc@electronjs.org
526,docs: improve registerFileProtocol example (#35580),  improve registerFileProtocol example   link ProtocolResponse   kick lint 
527,ci: make sure artifacts are saved for fork PRs (#35593),
528,chore: move dark mode activation to main_win.cc (#35529),
529,docs: add fuses and asar integrity docs (#35528),
530,docs: fix missing includes in code example (#35479),
531,build(deps): bump ansi-regex from 4.1.0 to 4.1.1 (#35541),Bumps ansi-regex from 4.1.0 to 4.1.1. - Release notes - Commits  updated-dependencies: - dependency-name: ansi-regex   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
532,chore: remove no-op force-paint for hidden windows (#35532),  chore: remove no-op force-paint for hidden windows   fix build 
533,chore: bump chromium to 107.0.5274.0 (main) (#35375),"  chore: bump chromium in DEPS to 106.0.5247.1   chore: update can_create_window.patch   Xref: https://chromium-review.googlesource.com/c/chromium/src/+/3805043 content/renderer/render_view_impl.cc was removed  chore: update patches/chromium/printing.patch  Normal code shear.  chore: update patches/chromium/add_contentgpuclient_precreatemessageloop_callback.patch  Xref: https://chromium-review.googlesource.com/c/chromium/src/+/3764862 fix minor code shear that caused the patch to not apply  chore: update patches/chromium/picture-in-picture.patch  Xref: https://chromium-review.googlesource.com/c/chromium/src/+/3781646 Normal code shear.  chore: update patches/chromium/allow_disabling_blink_scheduler_throttling_per_renderview.patch  Xref: https://chromium-review.googlesource.com/c/chromium/src/+/3805043 content/renderer/render_view_impl.cc was removed Xref: https://chromium-review.googlesource.com/c/chromium/src/+/3792324 Normal code shear.  chore: update patches/chromium/feat_add_streaming-protocol_registry_to_multibuffer_data_source.patch  Normal code shear.  chore: update patches/chromium/fix_patch_out_profile_refs_in_accessibility_ui.patch  Xref: https://chromium-review.googlesource.com/c/chromium/src/+/3798548 Normal code shear.  chore: update patches/chromium/build_disable_print_content_analysis.patch  Xref: https://chromium-review.googlesource.com/c/chromium/src/+/3810473 Normal code shear.  chore: short-circuit_permissions_checks_in_mediastreamdevicescontroller.patch  Xref: https://chromium-review.googlesource.com/c/chromium/src/+/3807504 Normal code shear.   chore: update patches   chore: bump chromium in DEPS to 106.0.5249.0   chore: bump chromium in DEPS to 107.0.5250.0   chore: bump chromium in DEPS to 107.0.5252.0   chore: bump chromium in DEPS to 107.0.5254.0   chore: bump chromium in DEPS to 107.0.5256.1   chore: update v8 patches   chore: update chromium patches   [CodeHealthRotation] base::Value::Dict (v2) migration for //c/b/ui/zoom   Refs https://chromium-review.googlesource.com/c/chromium/src/+/3778239  Add support for snapped window states for lacros  https://chromium-review.googlesource.com/c/chromium/src/+/3810538  webui: Migrate /chrome/browser/ui/webui URLDataSources to GetMimeType(GURL)  Refs https://chromium-review.googlesource.com/c/chromium/src/+/3774560  Provide explicit template arguments to blink::AssociatedInterfaceRegistry::AddInterface  Refs https://chromium-review.googlesource.com/c/chromium/src/+/3773459  Make WebScriptExecutionCallback base::OnceCallback  Refs https://chromium-review.googlesource.com/c/chromium/src/+/3676532 https://chromium-review.googlesource.com/c/chromium/src/+/3724623 https://chromium-review.googlesource.com/c/chromium/src/+/3675752  Add implementation of reduce accept language service  Refs https://chromium-review.googlesource.com/c/chromium/src/+/3687391  Add PermissionResult in //content/public.  Refs https://chromium-review.googlesource.com/c/chromium/src/+/3807504  [Extensions] Add new Webstore domain to extension URLs and clients  Refs https://chromium-review.googlesource.com/c/chromium/src/+/3793043   chore: update node patches   chore: fix lint   chore: update filenames.libcxx.gni   fixup! Make WebScriptExecutionCallback base::OnceCallback   chore: bump chromium in DEPS to 107.0.5266.1   chore: bump chromium in DEPS to 107.0.5268.0   chore: bump chromium in DEPS to 107.0.5270.1   chore: update patches   3848842: [DevTools] Added 'printing-in-progress' error code.   https://chromium-review.googlesource.com/c/chromium/src/+/38488   3855766: PA: Move the allocator shim files into partition_allocator/shim/ | https://chromium-review.googlesource.com/c/chromium/src/+/3855766   Change gfx::Rect to blink::mojom::WindowFeatures in AddNewContents and some related functions.   https://chromium-review.googlesource.com/c/chromium/src/+/3835666  Use base::FunctionRef for the various ForEachRenderFrameHost helpers.  https://chromium-review.googlesource.com/c/chromium/src/+/3767487  [loader] Send cached metadata as part of OnReceiveResponse  https://chromium-review.googlesource.com/c/chromium/src/+/3811219  3832927: [json-schema-compiler] Support abs::optional  https://chromium-review.googlesource.com/c/chromium/src/+/3832927  Use unique_ptr for BrowserPluginGuestDelegate::CreateNewGuestWindow  https://chromium-review.googlesource.com/c/chromium/src/+/3847070  3847044: [Android] Dismiss select popup upon entering fullscreen  https://chromium-review.googlesource.com/c/chromium/src/+/3847044   chore: update patches   chore: add missing header   Migration of chrome/ BrowserContextKeyedServiceFactory to ProfileKeyedServiceFactory Part 12   https://chromium-review.googlesource.com/c/chromium/src/+/3804581  3786946: cast pwrite64 arg to long to avoid compilation error on arm  https://chromium-review.googlesource.com/c/linux-syscall-support/+/3786946   chore: update patches after rebase   3846114: float: Implement for lacros p2.   https://chromium-review.googlesource.com/c/chromium/src/+/3846114  3825237: Enable -Wunqualified-std-cast-call  https://chromium-review.googlesource.com/c/chromium/src/+/3825237   chore: bump chromium in DEPS to 107.0.5272.0   chore: update patches   3835746: Rename PepperPluginInfo to ContentPluginInfo   https://chromium-review.googlesource.com/c/chromium/src/+/3835746  3852542: Plumb drag-image rect from blink to browser to RenderWidgetHostImpl  https://chromium-review.googlesource.com/c/chromium/src/+/3852542  3826169: [json-schema-compiler] Support abs::optional  https://chromium-review.googlesource.com/c/chromium/src/+/3826169 Also 3840687: [json-schema-compiler] Support abs::optional https://chromium-review.googlesource.com/c/chromium/src/+/3840687  3857319: Reland ""Remove PrefService::Get""  https://chromium-review.googlesource.com/c/chromium/src/+/3857319  3854614: Rework LinuxUi ownership and creation  https://chromium-review.googlesource.com/c/chromium/src/+/3854614   chore: bump chromium in DEPS to 107.0.5274.0   3866104: [DownloadBubble] Change download notifications in exclusive_access   https://chromium-review.googlesource.com/c/chromium/src/+/3866104   chore: update patches   chore: disable optimization guide for preconnect feature   3860569: Enable -Wshadow on Linux.   https://chromium-review.googlesource.com/c/chromium/src/+/3860569   chore: update patches after rebase   fixup: update to accomodate Wc++98-compat-extra-semi flag   Revert ""fixup! Make WebScriptExecutionCallback base::OnceCallback""   This reverts commit 0866fe8648671f04e4ea45ceed85db6e4a3b260b.   fixup! Make WebScriptExecutionCallback base::OnceCallback   fixup! Make WebScriptExecutionCallback base::OnceCallback   3840937: [sandbox] Merge V8_SANDBOXED_POINTERS into V8_ENABLE_SANDBOX   https://chromium-review.googlesource.com/c/v8/v8/+/3840937   fixup! chore: update can_create_window.patch   chore: update patches   53946: Track SSL_ERROR_ZERO_RETURN explicitly.   https://boringssl-review.googlesource.com/c/boringssl/+/53946  fixup: Migration of chrome/ BrowserContextKeyedServiceFactory to ProfileKeyedServiceFactory Part 12  https://chromium-review.googlesource.com/c/chromium/src/+/3804581  3805932: [headless] Added print compositor support for OOPIF printing.  https://chromium-review.googlesource.com/c/chromium/src/+/3805932 Co-authored-by: electron-roller[bot] 84116207+electron-roller[bot]@users.noreply.github.com Co-authored-by: Charles Kerr charles@charleskerr.com Co-authored-by: deepak1556 hop2deep@gmail.com Co-authored-by: John Kleinschmidt jkleinsc@electronjs.org Co-authored-by: PatchUp 73610968+patchup[bot]@users.noreply.github.com Co-authored-by: Shelley Vohr shelley.vohr@gmail.com"
534,Bump v22.0.0-nightly.20220906,
535,"Revert ""Bump v22.0.0-nightly.20220906""",This reverts commit bda094674fd0db9a9c9f4467991fee58b46834d9.
536,Bump v22.0.0-nightly.20220906,
537,Bump v22.0.0-nightly.20220905,
538,fix: screen.getCursorScreenPoint() crash on Wayland (#35503),fix: screen.getCursorScreenPoint() crash on Wayland
539,Bump v22.0.0-nightly.20220902,
540,Bump v22.0.0-nightly.20220901,
541,feat: webFrameMain.origin (#35438),
542,chore: remove unneeded SetBackgroundOpaque hack (#35496),
543,refactor: BrowserView is owned by a BaseWindow (#35511),
544,chore: drop unresponsive suppressor for menus (#35498),
545,test: move api-media-handler-spec from spec-main to spec (#35518),
546,refactor: simplify WebContents::Destroy (#35510),
547,Bump v22.0.0-nightly.20220831,
548,fix: crash loading non-standard schemes in iframes (#35485),
549,Bump v22.0.0-nightly.20220830,
550,fix: compensate for title bar height when setting bounds on BrowserView (#34713),fix: compensate for title bar height when setting bounds
551,chore: bump node to v16.17.0 (main) (#35350),"  chore: bump node in DEPS to v16.17.0   chore: fixup asar patch   lib: use null-prototype objects for property descriptors   https://github.com/nodejs/node/pull/43270  src: make SecureContext fields private  https://github.com/nodejs/node/pull/43173  crypto: remove Node.js-specific webcrypto extensions  https://github.com/nodejs/node/pull/43310  test: refactor to top-level await  https://github.com/nodejs/node/pull/43500  deps: cherry-pick two libuv fixes  https://github.com/nodejs/node/pull/43950  src: slim down env-inl.h  https://github.com/nodejs/node/pull/43745  util: add AggregateError.prototype.errors to inspect output  https://github.com/nodejs/node/pull/43646  esm: improve performance & tidy tests  https://github.com/nodejs/node/pull/43784  src: NodeArrayBufferAllocator delegates to v8's allocator  https://github.com/nodejs/node/pull/43594   chore: update patch indices   chore: update filenames   src: refactor IsSupportedAuthenticatedMode   https://github.com/nodejs/node/pull/42368  src: add --openssl-legacy-provider option  https://github.com/nodejs/node/pull/40478  lib,src: add source map support for global eval  https://github.com/nodejs/node/pull/43428  trace_events: trace net connect event  https://github.com/nodejs/node/pull/43903  deps: update ICU to 71.1  https://github.com/nodejs/node/pull/42655 This fails the test because it's missing https://chromium-review.googlesource.com/c/chromium/deps/icu/+/3841093  lib: give names to promisified exists() and question()  https://github.com/nodejs/node/pull/43218  crypto: add CFRG curves to Web Crypto API  https://github.com/nodejs/node/pull/42507  src: fix memory leak for v8.serialize  https://github.com/nodejs/node/pull/42695 This test does not work for Electron as they do not use V8's ArrayBufferAllocator.  buffer: fix atob input validation  https://github.com/nodejs/node/pull/42539  src: fix ssize_t error from nghttp2.h  https://github.com/nodejs/node/pull/44393 Co-authored-by: electron-roller[bot] 84116207+electron-roller[bot]@users.noreply.github.com Co-authored-by: Shelley Vohr shelley.vohr@gmail.com"
