Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
chore(deps): update dependency rxjs to v7.5.1,0.99399906,chore(deps): update dependency rxjs to v7.5.4 (1e17ac0),,1
chore(deps): update dependency rxjs to v7.5.0,0.99358666,chore(deps): update dependency rxjs to v7.5.4 (1e17ac0),,1
chore(deps): update typescript-eslint monorepo to v5.8.1,0.9938811,chore(deps): update typescript-eslint monorepo to v5.8.1 (0d1fd6c),,1
chore(deps): update commitlint monorepo to v16,0.98082846,chore(deps): update commitlint monorepo to v16 (42b6545),,1
chore(deps): update dependency lint-staged to v12.1.4,0.9921479,chore(deps): update dependency lint-staged to v12.1.4 (3e3d56f),,1
chore(deps): update dependency @types/node to v16.11.17,0.9937773,chore(deps): update dependency @types/node to v16.11.15 (82799ea),,1
chore(deps): update dependency @types/node to v16.11.16,0.99420744,chore(deps): update dependency @types/node to v16.11.16 (969b1fc),,1
chore(deps): update dependency @types/node to v16.11.15,0.9946366,chore(deps): update dependency @types/node to v16.11.15 (82799ea),,1
chore(deps): update typescript-eslint monorepo to v5.8.0,0.9947301,chore(deps): update typescript-eslint monorepo to v5.8.1 (0d1fd6c),,1
chore(deps): update dependency lint-staged to v12.1.3,0.99267596,chore(deps): update dependency lint-staged to v12.1.4 (3e3d56f),,1
chore(deps): update nest monorepo to v8.2.4,0.9937382,chore(deps): update nest monorepo to v8.2.4 (1a9dcef),,1
chore(deps): update dependency eslint to v8.5.0,0.9939306,chore(deps): update dependency eslint to v8.5.0 (1d9762d),,1
chore(deps): update dependency ts-jest to v27.1.2,0.9931052,chore(deps): update dependency ts-jest to v27.1.1 (818d88c),,1
chore(deps): update dependency @types/node to v16.11.14,0.9944716,chore(deps): update dependency @types/node to v16.11.15 (82799ea),,1
chore(deps): update dependency @types/node to v16.11.13,0.9939101,chore(deps): update dependency @types/node to v16.11.15 (82799ea),,1
chore(deps): update dependency jest to v27.4.5,0.9936345,chore(deps): update dependency jest to v27.4.4 (1d39fb5),,1
chore(deps): update typescript-eslint monorepo to v5.7.0,0.9937679,chore(deps): update typescript-eslint monorepo to v5.7.0 (c282977),,1
chore(deps): update dependency jest to v27.4.4,0.9955567,chore(deps): update dependency jest to v27.4.4 (1d39fb5),,1
chore(deps): update dependency ts-jest to v27.1.1,0.99389505,chore(deps): update dependency ts-jest to v27.1.1 (818d88c),,1
chore(deps): update dependency @types/node to v16.11.12,0.9937589,chore(deps): update dependency @types/node to v16.11.6 (05eba84),,1
chore(deps): update dependency eslint to v8.4.1,0.990487,chore(deps): update dependency eslint to v8.4.1 (6015588),,1
chore(deps): update typescript-eslint monorepo to v5.6.0,0.99439216,chore(deps): update typescript-eslint monorepo to v5.6.0 (144522e),,1
chore(deps): update dependency ts-jest to v27.1.0,0.99405456,chore(deps): update dependency ts-jest to v27.1.1 (818d88c),,1
chore(deps): update dependency prettier to v2.5.1,0.99004364,chore(deps): update dependency prettier to v2.5.1 (23510e9),,1
chore(deps): update dependency eslint to v8.4.0,0.98999536,chore(deps): update dependency eslint to v8.4.1 (6015588),,1
chore(deps): update dependency jest to v27.4.3,0.99451685,chore(deps): update dependency jest to v27.4.4 (1d39fb5),,1
chore(deps): update dependency jest to v27.4.2,0.9954069,chore(deps): update dependency jest to v27.4.4 (1d39fb5),,1
chore(deps): update dependency jest to v27.4.1,0.99562174,chore(deps): update dependency jest to v27.4.4 (1d39fb5),,1
chore(deps): update dependency @types/node to v16.11.11,0.9937714,chore(deps): update dependency @types/node to v16.11.11 (140e0c1),,1
chore(deps): update typescript-eslint monorepo to v5.5.0,0.9945667,chore(deps): update typescript-eslint monorepo to v5.5.0 (d0487fd),,1
chore(deps): update dependency prettier to v2.5.0,0.9892679,chore(deps): update dependency prettier to v2.5.1 (23510e9),,1
chore(deps): update dependency jest to v27.4.0,0.9953205,chore(deps): update dependency jest to v27.4.4 (1d39fb5),,1
chore(deps): update dependency @types/node to v16.11.10,0.99368596,chore(deps): update dependency @types/node to v16.11.15 (82799ea),,1
chore(deps): update nest monorepo to v8.2.3,0.9898727,chore(deps): update nest monorepo to v8.2.4 (1a9dcef),,1
chore(deps): update dependency lint-staged to v12.1.2,0.9912342,chore(deps): update dependency lint-staged to v12.1.2 (775b55d),,1
chore(deps): update dependency lint-staged to v12.1.1,0.9917643,chore(deps): update dependency lint-staged to v12.1.2 (775b55d),,1
chore(deps): update dependency eslint to v8.3.0,0.9802898,chore(deps): update dependency eslint to v8.0.1 (93638c3),,1
chore(deps): update dependency release-it to v14.11.8,0.98729193,chore(deps): update dependency release-it to v14.11.8 (0551c12),,1
chore(deps): update dependency @types/node to v16.11.9,0.99370843,chore(deps): update dependency @types/node to v16.11.15 (82799ea),,1
chore(deps): update dependency lint-staged to v12.0.3,0.99281025,chore(deps): update dependency lint-staged to v12.1.4 (3e3d56f),,1
chore(deps): update dependency @types/node to v16.11.8,0.9942173,chore(deps): update dependency @types/node to v16.11.8 (1393d84),,1
chore(deps): update dependency @types/jest to v27.0.3,0.9936642,chore(deps): update dependency @types/jest to v27.0.3 (8802570),,1
chore(deps): update dependency typeorm to v0.2.41,0.99099314,chore(deps): update dependency typeorm to v0.2.41 (57bf871),,1
fix: allow to use @InjectConnection and @InjectEntityManager as property decorators,0.98723936,fix: allow to use @InjectConnection and @InjectEntityManager as property decorators (62f5ebf),,1
chore(deps): update nest monorepo to v8.2.2,0.991331,chore(deps): update nest monorepo to v8.2.1 (2ca362f),,1
chore(deps): update dependency @types/uuid to v8.3.3,0.99063754,chore(deps): update dependency @types/uuid to v8.3.1 (19d5b57),,1
chore(deps): update commitlint monorepo to v15,0.98845935,chore(deps): update commitlint monorepo to v15 (1c23cfa),,1
chore(deps): update nest monorepo to v8.2.1,0.9916538,chore(deps): update nest monorepo to v8.2.1 (2ca362f),,1
style: update PR template markdown file,0.92315555,style: update PR template markdown file (47e01c8),Match file contents with the nestjs/nest/.github/PULL_REQUEST_TEMPLATE.md,1
refactor: update @nestjs/common imports to reference top level index.ts,0.98704946,refactor: update @nestjs/common imports to reference top level index.ts (038b5cf),,1
chore(deps): update typescript-eslint monorepo to v5.4.0,0.9950024,chore(deps): update typescript-eslint monorepo to v5.4.0 (4f27a8b),,1
Merge pull request #1064 from micalevisk/patch-1,0.9903559,Merge pull request #1064 from micalevisk/patch-1 (423b500),build: do not remove comments,1
chore(deps): update dependency release-it to v14.11.7,0.98511827,chore(deps): update dependency release-it to v14.11.4 (6567321),,1
chore(deps): update dependency lint-staged to v12.0.2,0.9928097,chore(deps): update dependency lint-staged to v12.0.2 (885a122),,1
chore(deps): update dependency lint-staged to v12,0.9832195,chore(deps): update dependency lint-staged to v12.0.2 (885a122),,1
build(): do not remove comments,0.9450665,build(): do not remove comments (de07f8e),,1
chore(deps): update dependency typeorm to v0.2.40,0.98584753,chore(deps): update dependency typeorm to v0.2.42 (4b83dbc),,1
chore(deps): update dependency eslint-plugin-import to v2.25.3,0.99317575,chore(deps): update dependency eslint-plugin-import to v2.25.3 (8314067),,1
chore(deps): update dependency typeorm to v0.2.39,0.98623586,chore(deps): update dependency typeorm to v0.2.41 (57bf871),,1
chore(deps): update dependency @types/node to v16.11.7,0.9935728,chore(deps): update dependency @types/node to v16.11.15 (82799ea),,1
chore(deps): update typescript-eslint monorepo to v5.3.1,0.9949926,chore(deps): update typescript-eslint monorepo to v5.3.1 (5ed4796),,1
chore(deps): update nest monorepo to v8.2.0,0.99086404,chore(deps): update nest monorepo to v8.0.2 (327036d),,1
chore(deps): update dependency eslint to v8.2.0,0.9891764,chore(deps): update dependency eslint to v8.2.0 (43655ba),,1
chore(deps): update typescript-eslint monorepo to v5.3.0,0.99538887,chore(deps): update typescript-eslint monorepo to v5.3.1 (5ed4796),,1
chore(deps): update commitlint monorepo to v14,0.98338836,chore(deps): update commitlint monorepo to v14 (159935c),,1
chore(deps): update dependency lint-staged to v11.2.6,0.9930686,chore(deps): update dependency lint-staged to v11.2.6 (2122f17),,1
chore(deps): update dependency lint-staged to v11.2.5,0.99104714,chore(deps): update dependency lint-staged to v11.2.5 (f886c92),,1
chore(deps): update dependency @types/node to v16.11.6,0.99414563,chore(deps): update dependency @types/node to v16.11.6 (05eba84),,1
chore(deps): update typescript-eslint monorepo to v5.2.0,0.9917868,chore(deps): update typescript-eslint monorepo to v4.5.0 (5e8f224),,1
chore(deps): update nest monorepo to v8.1.2,0.9909246,chore(deps): update nest monorepo to v8.1.1 (1f8554d),,1
chore(deps): update dependency lint-staged to v11.2.4,0.9929886,chore(deps): update dependency lint-staged to v11.2.4 (3516fc9),,1
chore(deps): update dependency eslint to v8.1.0,0.9879302,chore(deps): update dependency eslint to v8.0.1 (93638c3),,1
chore(deps): update dependency husky to v7.0.4,0.98821044,chore(deps): update dependency husky to v7.0.2 (61509eb),,1
chore(deps): update dependency jest to v27.3.1,0.99293405,chore(deps): update dependency jest to v27.3.0 (d0ab751),,1
chore(deps): update typescript-eslint monorepo to v5.1.0,0.9919787,chore(deps): update typescript-eslint monorepo to v5.1.0 (b1e87f6),,1
chore(deps): update dependency jest to v27.3.0,0.99334615,chore(deps): update dependency jest to v27.3.0 (d0ab751),,1
Merge pull request #1029 from LeoAnesi/fix/eslint-issues-due-to-update,0.9915134,Merge pull request #1029 from LeoAnesi/fix/eslint-issues-due-to-update (13b9cdc),chore(eslint): fix errors,1
chore(deps): update dependency ts-jest to v27.0.7,0.9928604,chore(deps): update dependency ts-jest to v27.1.0 (07d1608),,1
chore(deps): update dependency ts-jest to v27.0.6,0.99135387,chore(deps): update dependency ts-jest to v27 (6bf86a5),,1
chore(deps): update nest monorepo to v8.1.1,0.992067,chore(deps): update nest monorepo to v8.1.1 (1f8554d),,1
chore(deps): update dependency eslint to v8.0.1,0.9894104,chore(deps): update dependency eslint to v8.0.1 (93638c3),,1
chore(deps): update nest monorepo to v8.1.0,0.99114084,chore(deps): update nest monorepo to v8.1.1 (1f8554d),,1
chore(deps): update dependency eslint-plugin-import to v2.25.2,0.99399865,chore(deps): update dependency eslint-plugin-import to v2.25.4 (4f1c2ba),,1
chore(deps): update dependency eslint-plugin-import to v2.25.1,0.99371564,chore(deps): update dependency eslint-plugin-import to v2.25.4 (4f1c2ba),,1
chore(deps): update typescript-eslint monorepo to v5,0.986172,chore(deps): update typescript-eslint monorepo to v5.5.0 (d0487fd),,1
chore(deps): update dependency lint-staged to v11.2.3,0.99016094,chore(deps): update dependency lint-staged to v11.2.4 (3516fc9),,1
chore(deps): update dependency eslint to v8,0.97246957,chore(deps): update dependency eslint to v8 (323d8a0),,1
chore(deps): update dependency lint-staged to v11.2.2,0.9916856,chore(deps): update dependency lint-staged to v11.2.0 (05865bd),,1
chore(deps): update dependency @commitlint/cli to v13.2.1,0.9847474,chore(deps): update dependency @commitlint/cli to v13.2.1 (de9fb8d),,1
chore(eslint): fix errors,0.8975493,chore(eslint): fix errors (c649462),,1
chore(deps): update dependency lint-staged to v11.2.1,0.9916954,chore(deps): update dependency lint-staged to v11.2.1 (0bdcb7c),,1
chore(deps): update dependency jest to v27.2.5,0.9908497,chore(deps): update dependency jest to v27.2.5 (30bf987),,1
chore(deps): update dependency rxjs to v7.4.0,0.99362874,chore(deps): update dependency rxjs to v7.4.0 (9569a9a),,1
chore(deps): update nest monorepo to v8.0.11,0.99235857,chore(deps): update nest monorepo to v8.0.11 (9b3adec),,1
chore(deps): update nest monorepo to v8.0.10,0.98997796,chore(deps): update nest monorepo to v8.0.10 (18bb1f5),,1
chore(deps): update typescript-eslint monorepo to v4.33.0,0.9958934,chore(deps): update typescript-eslint monorepo to v4.33.0 (4bce57b),,1
chore(deps): update dependency lint-staged to v11.2.0,0.9924438,chore(deps): update dependency lint-staged to v11.2.0 (05865bd),,1
chore(deps): update dependency typeorm to v0.2.38,0.98745966,chore(deps): update dependency typeorm to v0.2.41 (57bf871),,1
chore(deps): update dependency rxjs to v7.3.1,0.9910467,chore(deps): update dependency rxjs to v7.3.1 (21b9449),,1
chore(deps): update nest monorepo to v8.0.9,0.9910493,chore(deps): update nest monorepo to v8.0.9 (64b9e66),,1
Merge pull request #1016 from micalevisk/migrate-to-github-forms,0.987298,Merge pull request #1016 from micalevisk/migrate-to-github-forms (5d81c49),chore(): migrate to github issue forms,1
chore(): migrate to github issue forms,0.93362504,chore(): migrate to github issue forms (59a8770),,1
chore(deps): update dependency jest to v27.2.4,0.9928075,chore(deps): update dependency jest to v27.4.4 (1d39fb5),,1
chore(deps): update dependency jest to v27.2.3,0.9916656,chore(deps): update dependency jest to v27.2.3 (797984e),,1
chore(deps): update nest monorepo to v8.0.8,0.99181217,chore(deps): update nest monorepo to v8.0.5 (8b8bbac),,1
Merge pull request #972 from nestjs/dependabot/npm_and_yarn/path-parse-1.0.7,0.9983549,Merge pull request #972 from nestjs/dependabot/npm_and_yarn/path-parse-1.0.7 (0398e23),chore(deps): bump path-parse from 1.0.6 to 1.0.7,1
Merge pull request #976 from nestjs/renovate/postgres-13.x,0.99663496,Merge pull request #976 from nestjs/renovate/postgres-13.x (af6a85f),chore(deps): update postgres docker tag to v13.4,1
chore(deps): update commitlint monorepo to v13.2.0,0.9918532,chore(deps): update commitlint monorepo to v13.2.0 (550e6f0),,1
chore(deps): update typescript-eslint monorepo to v4.32.0,0.9926106,chore(deps): update typescript-eslint monorepo to v4.32.0 (8248371),,1
chore(deps): update postgres docker tag to v13.4,0.9928714,chore(deps): update postgres docker tag to v13.4 (80b4185),,1
Merge pull request #973 from nestjs/renovate/npm-path-parse-vulnerability,0.9961215,Merge pull request #973 from nestjs/renovate/npm-path-parse-vulnerability (e6aeff1),chore(deps): update dependency path-parse to 1.0.7 [security],1
Merge pull request #1009 from nestjs/renovate/npm-ansi-regex-vulnerability,0.993736,Merge pull request #1009 from nestjs/renovate/npm-ansi-regex-vulnerability (9c36870),chore(deps): update dependency ansi-regex to 5.0.1 [security],1
chore(deps): update dependency jest to v27.2.2,0.9934207,chore(deps): update dependency jest to v27.2.1 (0e24619),,1
chore(deps): update dependency ansi-regex to 5.0.1 [security],0.9902821,chore(deps): update dependency ansi-regex to 5.0.1 [security] (2c907bf),,1
chore(deps): update nest monorepo to v8.0.7,0.99179566,chore(deps): update nest monorepo to v8.0.7 (78ba981),,1
chore(deps): update dependency release-it to v14.11.6,0.9857044,chore(deps): update dependency release-it to v14.11.4 (6567321),,1
chore(deps): update dependency @types/jest to v27.0.2,0.9941131,chore(deps): update dependency @types/jest to v27.0.2 (f62eb5e),,1
chore(deps): update typescript-eslint monorepo to v4.31.2,0.9947731,chore(deps): update typescript-eslint monorepo to v4.31.0 (b39fc1c),,1
