Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
568,GVFSLock.Shared: correctly report whether lock was acquired,0.6018106,- Fixed an annoying bug where a Ctrl+C'd git process could leak a GVFS lock,,0
569,Move config & upgrader files to ProgramFiles (4),0.5638284,1746: Delete custom upgrader,,0
570,GVFS.props: use release build with rebase fix,0.697091,GVFS is now available as a binary installer,Allow privileged system service 'amfid' to hydrate,0
571,First Kext Unit Tests as POC,0.33177346,We have new documentation including a new troubleshooting guide!,Remove '/System/Volumes/Data' when only in path,0
572,Minor PR Feedback,0.5527133,Release Notes,Include panic logs for vfs in diagnose,0
573,GVFS Health Verb Initial Merge (#1249),0.43159458,1669: Docs: more troubleshooting and FAQs,"When amfid is invoked to check the code signature of a library which has not been hydrated,   blocking hydration would cause the launch of an application which depends on the library to fail,   so amfid should always be allowed to hydrate.",0
574,Remove Contains from the placeholder interface and use in memory hashset,0.46784508,- Improved the memory usage during MIDX computation.,Add lock around writes to SQLite database tables,0
575,Remove unused using,0.48339272,1689: Make delete docs more verbose,,0
576,Rename PrjFSHealthData and health related functions/enums to be vnode cache specific,0.5205541,"A new config setting allows updating USN journals, which is needed when using BuildXL with VFS for Git.",SubDirectoryInfo Object,0
577,PR Feedback2,0.47706348,Release notes,Update mac uninstall script to remove GVFS service directory,0
578,No telemetry for non-elevated upgrade,0.4600988,"gvfs config upgrade.ring [""fast"", ""slow"", ""none""]","The mac uninstall script did not remove the GVFS service directory, resulting in GVFS artifacts being left around. This change updates the uninstall script to also remove the GVFS service directory. This brings the behavior of the mac uninstall script to match the Windows uninstall script in src/Scripts/UninstallGVFS.bat. One motivation for this change was that the Mac Functional test machines were gathering cruft from repeated test runs, such as the list of registered repositories in the repo-registry growing. This apparently caused the GVFS service start up time to grow, resulting in test failures.",0
579,Use virtualizer tester in all the windows virtualizer unit tests,0.39165932,"Other bug fixes, engineering improvements, and test reliability fixes.",Update NUnit dependencies,0
580,Merge pull request #177 from pmj/mac-kext-log-improvements,0.46497273,Pull Requests,Mac: Fix and enable remaining dehydrate functional tests,0
581,Mac kext: Fix for provider user client methods being unnecessarily public.,0.4927278,Initial Mac platform native notifications,"Update the following dependencies: NUnit:              3.10.1 -> 3.12.0   NUnitLite:          3.10.1 -> 3.12.0   NUnite3TestAdapter: 3.10.1 -> 3.13.0 This update includes a fix for the following issue we have have observed in our CI builds, where tests fail with the following exception: System.InvalidOperationException: Stack empty. Which appears to be this issue #2772 in link which indicates it is fixed in NUnit 3.12.",0
582,Merge pull request #775: Improve upgrader logging,0.53906834,"- Upgraded to Git 2.19. This version brings with it improvements to unpack_trees to speed up checkout, merge, reset, and rebase.",,0
583,"Mac: Adds dtruss script from macOS, plus license & 3rd party notice",0.56686544,Initial Mac platform native notifications,,0
584,Move init script,0.35249832,"* The post-command step to update placeholder files now batches its size requests to the server, resulting in significant speedups in situations where many placeholder files needed to be updated",,0
585,rename,0.5456867,Major Changes,"This PR does two things: Updates Git to include the slow commit-graph write fix from microsoft/git#168. Also see #1420 for the M153 hotfix. Removes the multi-pack-index writes from the PostFetchStep and instead only writes the multi-pack-index during the PackfileMaintenanceStep. In order to get the most out of the step, we need to ensure we have a multi-pack-index before running the expire and repack steps. Also, we can only expire the packs from that day if they are contained in the multi-pack-index. If we agree that we should send (2) as a hotfix to the M155 release (in addition to (1), which is necessary), then I'll create a hotfix PR to that branch.",0
586,"Don't allow switching between anonymous/authenticated, and treat empty creds as error",0.58200073,- Fixed several incorrect interactions with credentials,"On some platforms (notably Linux), we may receive only a pre-rename notification event rather than a pre-delete event, so the virtualization instance's OnPreRename() handler becomes responsible for ensuring that, outside of a GVFS lock, the .git/index file can not be renamed or renamed over. The BasicFileSystemTests.DeleteIndexFileFails() test handles the case of a true delete of .git/index, as well as platforms which deliver a pre-delete event on the source path prior to a rename action. As well, several GVFSLockTests tests such as LockPreventsRenameFromInsideWorkingTreeOnTopOfIndex() test the case of a file being renamed to .git/index, but no existing test checks for the case of .git/index being renamed to another path (although DeleteIndexFileFails() suffices on platforms which send a pre-delete event). Therefore we add an explicit MoveIndexFileFails() functional test to cover this case.",0
587,"Simply handling of NULL, send EmptyString from the top level and react appropriately",0.31905052,1652: RepoRegistry: ignore non-existent repos,"The multi-pack-index write is taking a lot of memory. Instead of writing it with every prefetch (every hour) let's write it during the packfile maintenance step (once a day). This will lead to a few packs not covered by the multi-pack-index between runs, but that will not be a huge loss to performance. Signed-off-by: Derrick Stolee dstolee@microsoft.com",0
588,Merge pull request #244: Fixed a bug that was preventing clone from running prefetch and mount on MacOS,0.54692054,- Fixed an issue on Mac where files were not being hydrated when signed as part of a build,See microsoft/git#168 for full details. Signed-off-by: Derrick Stolee dstolee@microsoft.com,0
589,Merge pull request #1208 from pmj/mac-kext-182-no-writes-on-offline-roots,0.49330485,Pull Requests,"Mac ProjFS: Deny I/O on offline roots, with exceptions, part 1 This is the first stage of implementing #182 - the kext now blocks write I/O to empty or placeholder files on offline roots. I/O needs to be blocked when: A message failed to deliver to the provider. A process attempts to write to an empty file in an offline root (this file would subsequently be overwritten by a hydration event) A process attempts to write to a placeholder (hydrated unmodified) file when the provider is offline. The file would not show up in git status and could be overwritten by a subsequent checkout/rebase/merge. A process attempts to rename a file in an offline root. A process attempts to read/execute an empty file in an offline root. The result of the read would be bad data, so failing with denied authorisation is preferable to letting the bad data propagate. A process attempts to create files or directories in an offline root. This change implements cases 1-4. Cases 5-6 will be covered in a future change. At first glance this seems like it would be a very simple change, but in practice, some processes must be allowed unfettered access to files in offline roots. So a large part of this patch set is dedicated to implementing a system for allowing exceptions - there is a new type of IOKit user client for processes which need unrestricted access to offline roots, and this needed to be implemented all the way through from kext, via native lib, to (managed) VFS4G code proper. Next, the vnode handler, which is in the actual business of denying or allowing file access, has been expanded to allow returning different results based on whether the root's provider is offline. Finally, ""deny"" results are actually returned for a number of different cases - so far, this only includes writes. Even this caused some test failures, so the test process itself needs to register as an exception with unrestricted offline root access.",0
