Index,Message,Description,Message Abstract,Description Abstract
6413,Fix flow types with minimal changes (#457),  WIP   Fix all the flow errors in fields   Undo changes to yarn.lock   Prettier   Change lint:flow script   Attempt to fix CI ,Fix flow types with minimal changes (#457),WIP Fix all the flow errors in fields Undo changes to yarn.lock Prettier Change lint:flow script Attempt to fix CI
6414,REmoving some Query Conditions,,REmoving some Query Conditions,
6415,Merge branch 'master' into calendarYearRange,,Merge branch 'master' into calendarYearRange,
6416,Bug fixing,,Bug fixing,
6417,Remove comments,,Remove comments,
6418,WIP Turn Integer into String to prevent loss of accuracy and precision.,,WIP Turn Integer into String to prevent loss of accuracy and precision.,
6419,Implemented yearSelectRange for DateTime picker,& added some docs,Implemented yearSelectRange for DateTime picker,& added some docs
6420,Feedback fixes,,Feedback fixes,
6421,WIP - add Integer,,WIP - add Integer,
6422,Merge pull request #460 from keystonejs/tmp-release,RELEASING: Releasing 3 package(s),Merge pull request #460 from keystonejs/tmp-release,RELEASING: Releasing 3 package(s)
6423,RELEASING: Releasing 3 package(s),"Releases:   @voussoir/fields@1.0.1   @voussoir/mongo-join-builder@0.2.0   @voussoir/adapter-mongoose@0.3.1 Dependents:   [] Deleted:   []  {""releases"":[{""name"":""@voussoir/fields"",""commits"":[""b84dd80""],""version"":""1.0.1""},{""name"":""@voussoir/mongo-join-builder"",""commits"":[""74af97e""],""version"":""0.2.0""},{""name"":""@voussoir/adapter-mongoose"",""commits"":[""74af97e""],""version"":""0.3.1""}],""changesets"":[{""commit"":""b84dd80"",""summary"":""Avoid recreating indexes on every app boot (https://github.com/keystonejs/keystone-5/pull/459)""},{""commit"":""74af97e"",""summary"":""Pipeline and mutation builders are decoupled from each other.""}]}",RELEASING: Releasing 3 package(s),"Releases:   @voussoir/fields@1.0.1   @voussoir/mongo-join-builder@0.2.0   @voussoir/adapter-mongoose@0.3.1 Dependents:   [] Deleted:   [] {""releases"":[{""name"":""@voussoir/fields"",""commits"":[""b84dd80""],""version"":""1.0.1""},{""name"":""@voussoir/mongo-join-builder"",""commits"":[""74af97e""],""version"":""0.2.0""},{""name"":""@voussoir/adapter-mongoose"",""commits"":[""74af97e""],""version"":""0.3.1""}],""changesets"":[{""commit"":""b84dd80"",""summary"":""Avoid recreating indexes on every app boot (link and mutation builders are decoupled from each other.""}]}"
6424,Merge pull request #459 from keystonejs/unique-index-bug,Only pass unique config to Mongoose when explicitly set,Merge pull request #459 from keystonejs/unique-index-bug,Only pass unique config to Mongoose when explicitly set
6425,CHANGESET: Avoid recreating indexes on every app boot (https://github.com/keystonejs/keystone-5/pull,"Summary: Avoid recreating indexes on every app boot (https://github.com/keystonejs/keystone-5/pull/459) Release notes:  Releases: @voussoir/fields@patch Dependents: []  {""summary"":""Avoid recreating indexes on every app boot (https://github.com/keystonejs/keystone-5/pull/459)"",""releases"":[{""name"":""@voussoir/fields"",""type"":""patch""}],""dependents"":[]}",CHANGESET: Avoid recreating indexes on every app boot (link,"Summary: Avoid recreating indexes on every app boot (link) Release notes:  Releases: @voussoir/fields@patch Dependents: [] {""summary"":""Avoid recreating indexes on every app boot (link"":[]}"
6426,Fix failing CI test,,Fix failing CI test,
6427,Only pass unique config to Mongoose when explicitly set,"This avoids issues where Mongoose would compare { unique: undefined } against { } find them different, then drop the index. Since this would always be ""different"", all indexes end up being dropped and recreated every time. This fix ensures we only pass either { } or { unique: true } Fixes #458",Only pass unique config to Mongoose when explicitly set,"This avoids issues where Mongoose would compare { unique: undefined } against { } find them different, then drop the index. Since this would always be ""different"", all indexes end up being dropped and recreated every time. This fix ensures we only pass either { } or { unique: true } Fixes #458"
6428,Prettier,,Prettier,
6429,Merge branch 'master' into calendarYearRange,,Merge branch 'master' into calendarYearRange,
6430,Merge pull request #454 from keystonejs/simplify-join-builder,Refactor the join-builder to separate pipeline and mutation building,Merge pull request #454 from keystonejs/simplify-join-builder,Refactor the join-builder to separate pipeline and mutation building
6431,Merge branch 'master' into simplify-join-builder,,Merge branch 'master' into simplify-join-builder,
6432,Fix adding toast in render (#446),,Fix adding toast in render (#446),
6433,Merge pull request #429 from keystonejs/fix-truncate-text,Truncate text inside cell on small screens,Merge pull request #429 from keystonejs/fix-truncate-text,Truncate text inside cell on small screens
6434,Merge branch 'master' into fix-truncate-text,,Merge branch 'master' into fix-truncate-text,
6435,Use label instead of name field (#447),,Use label instead of name field (#447),
6436,Fix label not updating when data changes on Item page (#448),,Fix label not updating when data changes on Item page (#448),
6437,CHANGESET: Pipeline and mutation builders are decoupled from each other.,"Summary: Pipeline and mutation builders are decoupled from each other. Release notes:  Releases: @voussoir/mongo-join-builder@minor Dependents: @voussoir/adapter-mongoose@patch  {""summary"":""Pipeline and mutation builders are decoupled from each other."",""releases"":[{""name"":""@voussoir/mongo-join-builder"",""type"":""minor""}],""dependents"":[{""name"":""@voussoir/adapter-mongoose"",""type"":""patch"",""dependencies"":[""@voussoir/mongo-join-builder""]}]}",CHANGESET: Pipeline and mutation builders are decoupled from each other.,"Summary: Pipeline and mutation builders are decoupled from each other. Release notes:  Releases: @voussoir/mongo-join-builder@minor Dependents: @voussoir/adapter-mongoose@patch {""summary"":""Pipeline and mutation builders are decoupled from each other."",""releases"":[{""name"":""@voussoir/mongo-join-builder"",""type"":""minor""}],""dependents"":[{""name"":""@voussoir/adapter-mongoose"",""type"":""patch"",""dependencies"":[""@voussoir/mongo-join-builder""]}]}"
6438,Refactor the join-builder to separate pipeline and mutation building,,Refactor the join-builder to separate pipeline and mutation building,
6439,Merge pull request #450 from keystonejs/join-builder-names,Use consistent variable naming when building mongo queries,Merge pull request #450 from keystonejs/join-builder-names,Use consistent variable naming when building mongo queries
6440,Merge branch 'master' into join-builder-names,,Merge branch 'master' into join-builder-names,
6441,Merge pull request #452 from keystonejs/temp-release-branch,RELEASING: Releasing 19 package(s),Merge pull request #452 from keystonejs/temp-release-branch,RELEASING: Releasing 19 package(s)
6442,RELEASING: Releasing 19 package(s),"Releases:   @voussoir/access-control@0.1.3   @voussoir/adapter-mongoose@0.3.0   @voussoir/admin-ui@0.2.1   @arch-ui/core@0.1.1   @voussoir/core@0.3.0   @voussoir/field-views-loader@0.1.3   @voussoir/fields@1.0.0   @voussoir/file-adapters@0.1.3   @voussoir/icons@0.1.3   @voussoir/logger@0.1.3   @voussoir/mongo-join-builder@0.1.3   @voussoir/server@0.2.1   @voussoir/test-utils@0.0.1   @voussoir/ui@0.2.1   @voussoir/utils@0.2.0   @voussoir/cypress-project-access-control@1.0.2   @voussoir/cypress-project-basic@1.1.1   @voussoir/cypress-project-login@1.1.1   @voussoir/cypress-project-twitter-login@1.0.2 Dependents:   [] Deleted:   []  {""releases"":[{""name"":""@voussoir/access-control"",""commits"":[""d51c833"",""9c75136""],""version"":""0.1.3""},{""name"":""@voussoir/adapter-mongoose"",""commits"":[""d51c833"",""9c75136"",""750a83e""],""version"":""0.3.0""},{""name"":""@voussoir/admin-ui"",""commits"":[""d51c833"",""445b699"",""9c75136"",""750a83e""],""version"":""0.2.1""},{""name"":""@arch-ui/core"",""commits"":[""d51c833""],""version"":""0.1.1""},{""name"":""@voussoir/core"",""commits"":[""d51c833"",""445b699"",""9c75136"",""750a83e"",""81641b2""],""version"":""0.3.0""},{""name"":""@voussoir/field-views-loader"",""commits"":[""d51c833""],""version"":""0.1.3""},{""name"":""@voussoir/fields"",""commits"":[""d51c833"",""445b699"",""9c75136"",""750a83e""],""version"":""1.0.0""},{""name"":""@voussoir/file-adapters"",""commits"":[""d51c833""],""version"":""0.1.3""},{""name"":""@voussoir/icons"",""commits"":[""d51c833""],""version"":""0.1.3""},{""name"":""@voussoir/logger"",""commits"":[""d51c833""],""version"":""0.1.3""},{""name"":""@voussoir/mongo-join-builder"",""commits"":[""d51c833"",""9c75136""],""version"":""0.1.3""},{""name"":""@voussoir/server"",""commits"":[""d51c833"",""9c75136""],""version"":""0.2.1""},{""name"":""@voussoir/test-utils"",""commits"":[""d51c833""],""version"":""0.0.1""},{""name"":""@voussoir/ui"",""commits"":[""d51c833""],""version"":""0.2.1""},{""name"":""@voussoir/utils"",""commits"":[""d51c833"",""9c75136""],""version"":""0.2.0""},{""name"":""@voussoir/cypress-project-access-control"",""commits"":[""d51c833"",""445b699"",""9c75136"",""750a83e""],""version"":""1.0.2""},{""name"":""@voussoir/cypress-project-basic"",""commits"":[""d51c833"",""445b699"",""9c75136"",""750a83e""],""version"":""1.1.1""},{""name"":""@voussoir/cypress-project-login"",""commits"":[""d51c833"",""445b699"",""9c75136"",""750a83e""],""version"":""1.1.1""},{""name"":""@voussoir/cypress-project-twitter-login"",""commits"":[""d51c833"",""445b699"",""750a83e""],""version"":""1.0.2""}],""changesets"":[{""commit"":""d51c833"",""summary"":""Bump all packages for Babel config fixes""},{""commit"":""445b699"",""summary"":""Text fields now default to case sensitive filtering. Insensitive filters available via the _i suffix (eg. name: \""Jane\"" -vs- name_i: \""jane\""). This replaces the ${path}_case_sensitive boolean that could previously be specified when using Text field filters. This is all covered in more detail in #359.""},{""commit"":""9c75136"",""summary"":""Added createLazyDeferred method""},{""commit"":""750a83e"",""summary"":""Support unique field constraint for mongoose adapter""},{""commit"":""81641b2"",""summary"":""Surface errors that occur at the adapter level during a create mutation.""}]}",RELEASING: Releasing 19 package(s),"Releases:   @voussoir/access-control@0.1.3   @voussoir/adapter-mongoose@0.3.0   @voussoir/admin-ui@0.2.1   @arch-ui/core@0.1.1   @voussoir/core@0.3.0   @voussoir/field-views-loader@0.1.3   @voussoir/fields@1.0.0   @voussoir/file-adapters@0.1.3   @voussoir/icons@0.1.3   @voussoir/logger@0.1.3   @voussoir/mongo-join-builder@0.1.3   @voussoir/server@0.2.1   @voussoir/test-utils@0.0.1   @voussoir/ui@0.2.1   @voussoir/utils@0.2.0   @voussoir/cypress-project-access-control@1.0.2   @voussoir/cypress-project-basic@1.1.1   @voussoir/cypress-project-login@1.1.1   @voussoir/cypress-project-twitter-login@1.0.2 Dependents:   [] Deleted:   [] {""releases"":[{""name"":""@voussoir/access-control"",""commits"":[""d51c833"",""9c75136""],""version"":""0.1.3""},{""name"":""@voussoir/adapter-mongoose"",""commits"":[""d51c833"",""9c75136"",""750a83e""],""version"":""0.3.0""},{""name"":""@voussoir/admin-ui"",""commits"":[""d51c833"",""445b699"",""9c75136"",""750a83e""],""version"":""0.2.1""},{""name"":""@arch-ui/core"",""commits"":[""d51c833""],""version"":""0.1.1""},{""name"":""@voussoir/core"",""commits"":[""d51c833"",""445b699"",""9c75136"",""750a83e"",""81641b2""],""version"":""0.3.0""},{""name"":""@voussoir/field-views-loader"",""commits"":[""d51c833""],""version"":""0.1.3""},{""name"":""@voussoir/fields"",""commits"":[""d51c833"",""445b699"",""9c75136"",""750a83e""],""version"":""1.0.0""},{""name"":""@voussoir/file-adapters"",""commits"":[""d51c833""],""version"":""0.1.3""},{""name"":""@voussoir/icons"",""commits"":[""d51c833""],""version"":""0.1.3""},{""name"":""@voussoir/logger"",""commits"":[""d51c833""],""version"":""0.1.3""},{""name"":""@voussoir/mongo-join-builder"",""commits"":[""d51c833"",""9c75136""],""version"":""0.1.3""},{""name"":""@voussoir/server"",""commits"":[""d51c833"",""9c75136""],""version"":""0.2.1""},{""name"":""@voussoir/test-utils"",""commits"":[""d51c833""],""version"":""0.0.1""},{""name"":""@voussoir/ui"",""commits"":[""d51c833""],""version"":""0.2.1""},{""name"":""@voussoir/utils"",""commits"":[""d51c833"",""9c75136""],""version"":""0.2.0""},{""name"":""@voussoir/cypress-project-access-control"",""commits"":[""d51c833"",""445b699"",""9c75136"",""750a83e""],""version"":""1.0.2""},{""name"":""@voussoir/cypress-project-basic"",""commits"":[""d51c833"",""445b699"",""9c75136"",""750a83e""],""version"":""1.1.1""},{""name"":""@voussoir/cypress-project-login"",""commits"":[""d51c833"",""445b699"",""9c75136"",""750a83e""],""version"":""1.1.1""},{""name"":""@voussoir/cypress-project-twitter-login"",""commits"":[""d51c833"",""445b699"",""750a83e""],""version"":""1.0.2""}],""changesets"":[{""commit"":""d51c833"",""summary"":""Bump all packages for Babel config fixes""},{""commit"":""445b699"",""summary"":""Text fields now default to case sensitive filtering. Insensitive filters available via the _i suffix (eg. name: \""Jane\"" -vs- name_i: \""jane\""). This replaces the ${path}_case_sensitive boolean that could previously be specified when using Text field filters. This is all covered in more detail in #359.""},{""commit"":""9c75136"",""summary"":""Added createLazyDeferred method""},{""commit"":""750a83e"",""summary"":""Support unique field constraint for mongoose adapter""},{""commit"":""81641b2"",""summary"":""Surface errors that occur at the adapter level during a create mutation.""}]}"
