Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Fixed many usability issues with the CalendarDay field (#2930),0.59761155,[core] Adds calendarDay field to store a date without a time or timezone attached (#7658) @Achisingh,,0
Admin UI: used label query for logged-in-user display (#2926),0.54976845,The label shown for a text field in the Admin UI is now associated with the input so the label can be read by screen readers - #7548,,0
website: Apply hash link offset to H4s (#2925),0.34326655,#5122 module Thanks @mitchellhamilton! - Fixed module not rendering links,,0
Give examples for CalendarDay format option (#2923),0.5755394,"        days: nonNull(intArg({ default: 7 })),",,0
Version Packages (#2868),0.61782783,The following packages have been updated,Co-authored-by: github-actions[bot] github-actions[bot]@users.noreply.github.com,0
Made handling of field-specific config options more consistent (#2919),0.5931038,Field Options Hotfix 🔥,Made handling of field-specific config options more consistent,0
Updated knex and postgres dependencies (#2862),0.5615215,## @keystone-next/adapter-knex-legacy@13.2.2,,0
Upgrade loader-utils (#2918),0.56221986,Updated dependencies [module]:,,0
Added new enum-based sortBy query argument (#2660),0.6935687,sortBy deprecated with improvements to orderBy 🤹‍♂️,,0
Update website dependencies (#2915),0.72780645,Updated dependencies []:,,1
Upgrade dev dependencies (#2853),0.68082714,Major Dependency Upgrades,,0
Cleaned up CreateItemModal implementation (#2873),0.521636,"More consistent and predictable createItems, updateItems, and deleteItems mutations 🧘‍♀️",,0
Simplify construction of adminMeta value (#2917),0.5662643,"[core] Removes the parameters for getAdminMeta when writing field types, and the respective types AdminMetaRootVal, ListMetaRootVal and FieldMetaRootVal therein. (#7913) @mitchellhamilton",,0
Some minor cleanup to the file field (#2708),0.6141015,#5529 module Thanks @gwyneplaine! - Added file field type.,,0
Add List.fullPath (#2908),0.43244252,  lists: {,,0
Pass named config through to Controller (#2906),0.48708117,  config({,,0
Cleaned up handling of defaultValue in field controllers (#2916),0.65295625,Setting Default Values for fields.,,0
AnimateHeight fixes for calculating the node height (#2910),0.28941014,"Lastly, thanks to @mitchellhamilton (#7786,#7785,#7784,#7769,#7745), @renovate (#7797,#7798,#7670,#7780,#7781,#7779,#7755,#7487,#7725), @dcousens (#7713,#7743,#7739,#7730), @Noviny (#7770), @Achisingh (#7757), @dependabot (#7728) for changes not shown above, but none-the-less appreciated.",,0
Admin UI: made signin page design better match new signout page (#2911),0.54482436,"Custom navigation, pages and logo in this big Admin UI themed release! 🎛️ ",Admin UI: made signin page better match new signout page Updated tests,0
Arch: reimplemented Popup component with react-popper (#2831),0.58916193,@keystone-ui/popover@4.0.3,,0
Admin UI: cleaned up and simplified ApolloClient initialization (#2830),0.6389816,Apollo Server Introspection 🔎,,0
Added changeset for #2689 (#2907),0.505556,⚠️ We found changes that cannot be executed:,,0
"Explicit FieldController config, elevated some keys (#2897)",0.5188274,"  secretField: 'password',",,0
Include ID fields in _ksListsMeta (#2689),0.55031586,#5320 module Thanks @timleslie! - Removed legacy default ID field support.,,0
Updated mongodb and mongoose dependencies to latest version. (#2866),0.6208803,## @keystone-next/adapter-mongoose-legacy@11.1.3,,0
Fixed Admin UI sometimes using the wrong auth mutation name (#2901),0.6484858,Clearer sign-in errors when logging into the Admin UI,,0
Fixed several access control input issues (#2903),0.5480644,[core] Changes access-control error messages to only show the list key and operation (#7914) @dcousens,,0
[App-admin-ui] Revert change in getWebpackConfig.js (#2904),0.5271968,AdminUIConfig,,0
Refactored out use of fetch in Unsplash block (#2890),0.39671028,query {,,0
Add Keystone.getAdminViews() (#2893),0.7610345,@keystone-next/admin-ui-utils@4.0.0,,1
Explicitly unpack KEYSTONE_ADMIN_META (#2896),0.7025506,## @keystone-next/admin-ui-utils@3.0.3,,1
Explicitly unpack List config items from adminMeta (#2892),0.48791897,"[core] Removes the parameters for getAdminMeta when writing field types, and the respective types AdminMetaRootVal, ListMetaRootVal and FieldMetaRootVal therein. (#7913) @mitchellhamilton",,0
Don't save list in Field controllers (#2895),0.45638758,"If you were using the createSchema function, you can also remove the call to createSchema and pass the lists directly to the lists property.",,0
Apply cosmetic changes to AppAdminUI (#2891),0.59931564,Admin UI Improvements 🛠️,,0
Use the getRefList method in more places (#2887),0.37293103,Removed resolveFields 🚧,,0
Remove unused prop (#2894),0.47755703,"              kind: 'prop',",,0
Set the cookieSecret in tests to clear warnings (#2889),0.4992026,#5774 module Thanks @jonowu! - Added module option to session options for cookies,,0
Update the field-views-loader default function API (#2881),0.67452466,@keystone-next/field-views-loader-legacy@6.0.3,,0
DateTimeUtc: null string means null date too (#2884),0.4981246,Date Selection Issue,,0
Added horizontal padding to Select field filter dropdown (#2832),0.57392836,#5322 module Thanks @gwyneplaine! - Added padding to the select input in the Pagination component in @keystone-next/admin-ui.,,0
Admin UI: Improvements to Update workflow (#2871),0.5684463,Admin UI Improvements,,0
Admin UI: Refactored handling of list state (#2827),0.46974236,#5826 module Thanks @timleslie! - Updated the list page of the Admin UI to use module rather than module to order items.,,0
Remove AdminUIApp.createSessionMiddleware (#2886),0.53029513,#5194 module Thanks @timleslie! - Removed legacy Admin UI views.,,0
Used new FieldDescription syntax in custom field demo (#2883),0.50137573,#6063 module Thanks @alvarezmauro! - Initial version of the custom-field-view example,,0
Admin UI: explicit list config (#2874),0.6123539,AdminUIConfig,,0
rename compose function and use operation to detect create/update mode. (#2837),0.38153854,[core] Fixes undefined types when using omit for create or update (#8300) @dcousens,,0
Converted some stray promise chains to async/await (#2697),0.4002796,"Lastly, thanks to @borisno2 (#8471,#8508,#8371,#8456,#8454,#8447,#8439,#8440,#8360), @dcousens (#8523,#8520,#8517,#8491,#8483,#8482,#8479,#8478,#8477,#8476,#8473,#8470,#8459,#8431,#8398,#8399,#8395,#8392,#8375,#8363,#8362,#8361), @kennedybaird (#8380), @keystonejs-release-bot (#8374), @raveling (#8461), @renovate (#8512,#8507,#8495,#8494,#7802,#8489,#8444,#8474,#8422,#8463,#8464,#8450,#8451,#8448,#8449,#8433,#8425,#8423,#8426,#8421,#8424,#8428,#8429,#8427,#8229,#8379,#8378) for changes not shown above, but none-the-less appreciated.",,0
No static cookieSecret default (#2882),0.5840426,[core] Adds cookieName as an option for statelessSessions (#8570) @dcousens,,0
Admin UI: Converted ResizeHandler and ScrollQuery components to custom hooks (#2801),0.48995912,Enhancements to Custom Admin UI Pages,,0
Make the adminMeta object keys explicit (#2869),0.67292875,"[core] Removes the parameters for getAdminMeta when writing field types, and the respective types AdminMetaRootVal, ListMetaRootVal and FieldMetaRootVal therein. (#7913) @mitchellhamilton",,0
Session cookie sameSite option (#2861),0.75217223,"Thanks @jonowu for adding a sameSite option to the session options for cookies. Can be one of true, false, 'strict', 'lax' or 'none' as per Mozilla docs. See the PR for more details!",,1
Fixed a bunch more duplicate field class names (#2865),0.50790226,"#5234 module Thanks @timleslie! - Removed the legacy field types module, module, module, module, and module.",,0
Version Packages (#2819),0.6109491,The following packages have been updated,Co-authored-by: github-actions[bot] github-actions[bot]@users.noreply.github.com,0
Fix for incorrect Content-Type headers returned for Admin UI requests (eg. bundles) (#2864),0.42194,[core] Fixes .keystone/types including invalid definitions (#8256) @dcousens,Fix for incorrect Content-Type headers returned for Admin UI bundles Changeset 🦋✨ Being more sensible about paths without a file extension,0
fix(packages/keystonejs getwebpackconfig.js): include node_modules stylesheets in webpack build (#2860),0.67064536,"#6269 module Thanks @gwyneplaine! - Added ignoreBuildErrors flag to next-config.js file, to negate false positive errors in keystone builds with imported components.",,0
Add missing peer dependencies (#2856),0.68253934,Updated dependencies []:,,0
Upgrade dependencies of app-graphql (#2854),0.7545897,[core] Upgrade to graphql@16 (#7817) @mitchellhamilton,,1
Bump patch level dependencies (#2845),0.58984697,Updated dependencies []:,,0
Update  from  to . (#2848),0.44639376,"Lastly, thanks to @borisno2 (#8344), @dcousens (#8348,#8348,#8358,#8343,#8337,#8336), @renovate (#7553,#8340,#8235,#8341) for changes not shown above, but none-the-less appreciated.",,0
Upgrade unist-util-visit dependency (#2847),0.506949,Updated dependencies []:,,0
Upgrade uuid dependency (#2846),0.5569922,Updated dependencies []:,,0
Switched to mongodb-memory-server-core (#2850),0.53331715,## @keystone-next/fields-mongoid-legacy@10.0.0,,0
Updated cloudinary to 1.21.0 (#2843),0.7483521,@keystone-next/cloudinary@3.0.4,,1
Converted React PureComponents to functional ones (#2829),0.55573726,React 18.1.0,,0
Fixed Success toast showing stale data when changing an item's name (#2816),0.4397531,@keystone-ui/toast@4.0.3,,0
Clarified functionality of item view 'Back' button (#2810),0.40005052,The reset changes button on the item view now presents a confirmation modal before resetting changes and it has been moved to the right of the bottom bar so it is next to the delete button. - #7562,,0
Admin UI: restructured sidebar to made dev actions more noticeable (#2798),0.6689596,Admin UI Improvements 🛠️,,0
Fix netlify build (#2844),0.4764993,[core] Update @prisma/* to 4.14.0 (#8562) @renovate,,0
Document custom blocks (#2636),0.4669782,#5955 module Thanks @timleslie! - Initial version of the document field example project.,,0
Fixed filter for Select Field multiple value filter (#2440),0.6337302,"[core] Fixes the multiselect field type not using the provided label, access, graphql, isFilterable or isOrderable configuration options (#8007) @marekryb",,0
Website: improved 404 page wording (#2833),0.4976684,"Error messages have been improved across the board, in summary:",,0
Fixed list-level adminDoc not actually doing anything (#2808),0.3511144,#5184 module Thanks @timleslie! - Fixed bug with updateMany on lists with declarative access control.,Fixed list-level adminDoc not actually doing anything Cleaned up ItemTitle Co-authored-by: Jed Watson jed.watson@me.com,0
