Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
363,Search among all panes before opening a new remote editor,0.49380133,Allow guests to use fuzzy-finder to open any remote editor shared by the host. Please note that this currently requires using an Atom dev build. Full support for this functionality will ship in a future beta version of Atom. (link),,0
364,Add Atom dev channel to build matrix,0.33717924,Allow guests to use fuzzy-finder to open any remote editor shared by the host. Please note that this currently requires using an Atom dev build. Full support for this functionality will ship in a future beta version of Atom. (link),,0
365,Implement BufferBinding.revertToCheckpoint,0.52044785,"With Teletype 0.4.0, collaborators can now save buffers on the host. (#270) 💾📡🌟",,0
366,Share editors and their selections,0.50479776,"With Teletype 0.10.0, you'll now enjoy a streamlined view of your collaborators' avatars inside the editor. (link)",,0
367,:green_heart: Fix build,0.39229828,"Improve experience and help users report diagnostics for debugging package initialization errors (#317, #309)",,0
368,Merge pull request #158 from atom/fix-copy-button-rendering,0.46411127,Provide quick access to Atom's package updates UI when prompting user to update Teletype due to a protocol change (#271),,0
369,Rename GuestPortalBindingRegistry to PortalBindingManager,0.6061821,Update guest workspaces when host renames a shared file (link),,0
370,Use wget instead of curl in script/cibuild,0.29814488,"With Teletype 0.4.0, collaborators can now save buffers on the host. (#270) 💾📡🌟",,0
371,Merge pull request #270 from atom/save-requests,0.42317677,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),,0
372,:art: Inline method,0.3250874,Improve UX of the sign-in form (#248),,0
373,"👕 Fix ""'credentialCache' is assigned a value but never used""",0.28783485,Prevent unnecessary console error when sharing a portal (#311),,0
374,Style PackageOutdatedComponent,0.48540124,Provide quick access to Atom's package updates UI when prompting user to update Teletype due to a protocol change (#271),,0
375,Activate package in specs,0.45785618,"Improve experience and help users report diagnostics for debugging package initialization errors (#317, #309)",,0
376,Open pane item only if it isn't already the active one,0.37599105,"Clean up guest's workspace when host closes portal (i.e., automatically close the tabs that were associated with the portal) (link)",,0
377,Merge pull request #10 from atom/jr-readme-updates,0.46967018,Provide quick access to Atom's package updates UI when prompting user to update Teletype due to a protocol change (#271),This is a temporary stopgap measure until Atom supports batched marker update events.,0
378,Validation occurs internally,0.32866955,"Improve experience and help users report diagnostics for debugging package initialization errors (#317, #309)",,0
379,Merge pull request #304 from atom/use-recommended-atom-ci-build-commands,0.52353644,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),,0
380,:memo: Incorporate @simuarai's mockups and scenarios,0.38605985,"With Teletype 0.10.0, you'll now enjoy a streamlined view of your collaborators' avatars inside the editor. (link)",Add RFC: Allow guests to view multiple remote buffers,0
381,Merge pull request #73 from atom/fix-reopening-closed-item,0.42109135,Offer to reload the package when initialization fails due to network connectivity issues (#287),"Add ""Verification Process"" section to pull request template",0
382,Dispose BufferFile when disposing BufferBinding,0.4165561,"With Teletype 0.4.0, collaborators can now save buffers on the host. (#270) 💾📡🌟",,0
383,Don't replace root element in PopoverComponent,0.27881482,Fix bug that would occasionally cause participants to see incorrectly-positioned cursors for other participants (link),,0
384,Merge pull request #212 from atom/handle-initialization-failures-in-popover,0.5021348,Offer to reload the package when initialization fails due to network connectivity issues (#287),,0
385,Merge remote-tracking branch 'origin/master' into progress-indicator-for-sharing-portal,0.4287767,"With Teletype 0.4.0, collaborators can now save buffers on the host. (#270) 💾📡🌟",,0
386,Invert checkbox behavior,0.38367635,Fix bug that would occasionally cause participants to see incorrectly-positioned cursors for other participants (link),Also refactored some of the fakes into their own files as well.,0
387,Move logic into GuestPortalBinding.initialize,0.48518303,Update guest workspaces when host renames a shared file (link),,0
388,Test reengagment of tether when host switches editors,0.4712271,"With Teletype 0.4.0, collaborators can now save buffers on the host. (#270) 💾📡🌟",,0
389,Merge pull request #95 from atom/use-new-sign-in-apis,0.47858506,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),👕  Set up Standard JS linter,0
390,Show spinner when initializing PortalListComponent,0.3988996,Properly dispose of portals when deactivating the package (#279),/xref link,0
391,:arrow_up: real-time-client to add assertions,0.31296456,"With Teletype 0.3.0, you can now share and edit multiple files simultaneously during your real-time coding sessions. (#262)",,0
392,Merge branch 'master' into authentication-2,0.2674033,"With Teletype 0.3.0, you can now share and edit multiple files simultaneously during your real-time coding sessions. (#262)",,0
393,Merge pull request #97 from atom/bimodal,0.46136373,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),,0
394,Merge pull request #159 from atom/fix-portal-id-rendering-in-nord-atom-ui-theme,0.48727888,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),,0
395,✅ Return portal from handleURI to facilitate testing,0.49268875,Prevent unnecessary console error when sharing a portal (#311),,0
396,:art: Rename method for clarity,0.3432501,"Teletype 0.13.0 makes it easier to know which cursor belongs to which collaborator. When displaying a collaborator's cursor, Teletype now shows the collaborator's cursor color next to their avatar. (#365)",,0
397,Add a dependencies and bootstrapping section,0.39008445,Offer to reload the package when initialization fails due to network connectivity issues (#287),,0
398,Add extra padding,0.3604883,Improve positioning of collaborator avatars for workspaces with multiple panes (#283),,0
399,Prepare 0.1.3 release,0.5492846,Also in this release:,,0
400,Refollow host when they close last remote editor on guest,0.6680887,"Clean up guest's workspace when host closes portal (i.e., automatically close the tabs that were associated with the portal) (link)",,0
401,Merge pull request #248 from tvand7093/disable-signin-btn,0.40038562,"With Teletype 0.4.0, collaborators can now save buffers on the host. (#270) 💾📡🌟",,0
402,Merge pull request #453 from atom/upgrade-teletype-server,0.61132205,Provide quick access to Atom's package updates UI when prompting user to update Teletype due to a protocol change (#271),,0
