Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
641,Merge pull request #851 from wallabag/videoFullscreen,0.54816365,@di72nn fixed issues with themes in fullscreen view and action bar when watching full screen videos https://github.com/wallabag/android-app/pull/870,,0
642,Fix minor translation issues,0.7789253,Many fixes and translations,,1
643,Update androidx.media:media,0.57726914,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803 ,,0
644,Improve error handling a bit,0.643516,Corrects bugs,,0
645,Merge pull request #852 from SofLesc/update-spanish-translations,0.52476287,Updated translations,,0
646,Merge pull request #502 from wallabag/tag_in_title,0.5455147,Share title with url and option to remove the (via @wallabagapp),Add helper methods for changing annotations. Support uploading annotation changes.,0
647,Apply proxy theme to HttpSchemeHandlerActivity,0.5209204,Share title with url and option to remove the (via @wallabagapp),Add annotations entities. Extend updater logic to save annotations.,0
648,Connection Wizard: fix first page backstack issue,0.55427146,Updated Connection Wizard (wallabag.it support).,Unescape HTML characters in title,0
649,Add setting for enabling/disabling swiping between articles,0.82383275,@NWuensche added a setting to enable/disable swiping between articles #810 ,Translations update from Weblate,1
650,Extract some strings to resources,0.44182646,Basic search,Currently translated at 96.3% (285 of 296 strings),0
651,ReadArticleActivity.readRawString() catch IOException,0.5362427,- wallabag unread items widget,Currently translated at 100.0% (296 of 296 strings),0
652,Added translation using Weblate (Romanian),0.6933688,Improved translations,Add basic options to dump and clean offline queue,0
653,Use Conscrypt as Java Security Provider,0.6340422,"@di72nn added the Conscrypt Security Provider, allowing us to support TLS 1.3, among other things",,0
654,Correct translations,0.89687175,Translations,,1
655,Merge pull request #665 from Strubbl/fix-lint-hardcoded-text,0.43050033,@di72nn added a Gradle Wrapper Validation Github Action to prevent bad gradle-wrapper.jar binaries,Fix null content,0
656,Move hardcoded strings to XML resources,0.37627417,* Added possibility to move database to internal or external storage,Bumps eventbus-annotation-processor from 3.1.1 to 3.2.0. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
657,Merge pull request #1034 from wallabag/remove_compatibility_hack,0.51777774,• Fix connexion to wallabag v2.0.1 servers,,0
658,Merge branch 'master' of https://github.com/StelFux/android-app,0.4242065,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803,"Clean content from ""article"" table, not ""article_content"".",0
659,TTS: minor refactoring,0.5897715,Other minor changes,Bumps material from 1.0.0 to 1.1.0. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
660,Add a dialog to choose file format to download,0.6517165,Multiple format download,Currently translated at 99.6% (282 of 283 strings),0
661,articleView: using icon for markAsRead button in actionBar,0.7691517,Adding a Mark as Read button in the action bar,Currently translated at 100.0% (283 of 283 strings),1
662,Merge pull request #679 from wallabag/scroll_over_bottom,0.4851076,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861",Currently translated at 100.0% (283 of 283 strings),0
663,Fix articles list updates,0.61406815,Other fixes and improvements,,0
664,Merge pull request #1111 from wallabag/update_ci,0.5132921,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861",Bumps okhttp-urlconnection from 4.3.0 to 4.3.1. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
665,improved article style: using same style as in iphone app,0.5413435,* Improve bottom toolbar on article view,,0
666,Merge pull request #98 from victorhaggqvist/major-update,0.42723304,• Fix connexion to wallabag v2.0.1 servers,Bumps okhttp from 4.3.0 to 4.3.1. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
667,Merge pull request #213 from Strubbl/app-widget-unread-article-count,0.5292816,@di72nn fixed a sync error when deleting all tags from an article,Update API wrapper,0
668,Merge pull request #71 from shtrom/share-article,0.5240047,add Share and Copy options for link menu (thanks @NWuensche #677),,0
669,translations,0.99899906,Translations,Translations update from Weblate,1
670,Version 2.4.2,0.6997662,"Replaces version 2.4.0-beta.2, which APK didn't have the latest changes.","Updated by ""Cleanup translation files"" hook in Weblate. Translation: wallabag/Android App Translate-URL: https://hosted.weblate.org/projects/wallabag/android-app/",0
671,update to okhttp 3.9.1 and aboutlibraries 6.0.2,0.66965854,@Strubbl updated the okhttp (#791) and gradle (#790) deps,Translations update from Weblate,0
672,Ensure all buttons in bottom toolbar have the same height,0.6679479,* Improve bottom toolbar on article view,Currently translated at 100.0% (281 of 281 strings),0
673,add app name to notification text with middle dot as,0.48694587,Better notifications,,0
674,display domain instead of full url on article list,0.7607081,View domain and not full url,,1
675,Fix detection of known services in ConnectionWizard,0.5923083,Connection wizard,,0
676,Merge pull request #953 from wallabag/update_api_wrapper,0.6107615,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861",,0
677,"Change ""empty DB"" dialog logic",0.50288117,Dialogues suggesting to sync if needed,,0
678,Improve theming support,0.5025736,- Many fixes & background improvements,,0
679,Yet another try to fix CI build,0.50456786,Various fixes #1004 #1005 #1006 #1011,,0
680,Merge pull request #1233 from wallabag/dependabot/gradle/org.slf4j-slf4j-android-1.7.33,0.56311333,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861",,0
681,Merge pull request #1144 from wallabag/dependabot/gradle/com.facebook.stetho-stetho-1.6.0,0.45385775,@di72nn fixed a sync error when deleting all tags from an article,This commit removes the symlink in app/src/main/res/: values-en/strings.xml -> values/strings.xml fixes #891,0
682,Merge branch 'master' of https://hosted.weblate.org/git/wallabag/android-app into weblate-translations,0.56078726,Full support for wallabag v2 API (https://github.com/di72nn/wallabag-api-wrapper),Fix fullscreen issue,0
683,Update English and Russian locales,0.726472,Russian,Extra error details,1
684,Merge pull request #963 from wallabag/dependabot/gradle/org.greenrobot-greendao-gradle-plugin-3.3.0,0.58021206,Full support for wallabag v2 API (https://github.com/di72nn/wallabag-api-wrapper),,0
685,use false instead of 0 in query parameter boolean is archive,0.3387993,Fix Error when incorrect URL entered.,,0
686,Bump okhttp-urlconnection from 4.3.0 to 4.3.1,0.6326684,• Fix connexion to wallabag v2.0.1 servers,Bumps okhttp-urlconnection from 4.2.2 to 4.3.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
687,Defer notification channels init,0.5955233,Notifications,,0
688,update translations,0.96962655,Updated translations,Bumps okhttp from 4.2.2 to 4.3.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
689,Add summaries for password fields,0.50695676,• feed credentials no longer have to be input and can automatically be fetched when you provide username and password,,0
690,set cursor at the end of url field,0.53611815,View domain and not full url,,0
691,Versio 2.3.0-beta.4,0.7340808,"Replaces version 2.4.0-beta.2, which APK didn't have the latest changes.",This allows inspecting the WebViews via chrome://inspect in Chromium.,1
692,Merge pull request #1211 from wallabag/dependabot/gradle/androidx.media-media-1.4.3,0.51688486,@di72nn fixed a webview crash happening with Android 5 https://github.com/wallabag/android-app/pull/877,,0
693,Delete /gen/ from git. Correct project.properties target version 11.,0.42512712,Removed legacy code. (#1114),,0
694,Merge pull request #844 from wallabag/dependabot/gradle/com.squareup.okhttp3-okhttp-4.2.1,0.50444734,@Strubbl updated the okhttp (#791) and gradle (#790) deps,,0
695,Add dialog suggesting to update feeds,0.6447169,Dialogues suggesting to sync if needed,Bumps aboutlibraries from 7.0.4 to 7.1.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
696,Merge pull request #509 from wallabag/update_translations,0.5191022,Translation updates,,0
697,Fix error message,0.76769376,Basic error messages,Bumps slf4j-android from 1.7.29 to 1.7.30. Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
698,added travis ci support,0.37556198,@cheywood improved quote style. (#1165),,0
699,Fix exception name logging in BGService,0.45427948,Basic error messages,,0
700,Minor depracation-related update,0.78725326,Update deps,,1
701,refresh for #132,0.5238276,Various fixes #1004 #1005 #1006 #1011,Fix WebView crash on Android 5,0
702,Remove debug output: tags,0.648083,@di72nn fixed a sync error when deleting all tags from an article,,0
703,Merge pull request #673 from yoannsculo/french_translation,0.5096724,Translations fixes (@di72nn),Bumps gradle from 3.5.2 to 3.5.3. Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
704,Merge pull request #438 from wallabag/fix_storage_access,0.55557644,• Fix connexion to wallabag v2.0.1 servers,,0
705,Merge pull request #662 from Strubbl/fix-lint-ObsoleteSdkInt,0.5402514,• Fix connexion to wallabag v2.0.1 servers,Bumps recyclerview from 1.0.0 to 1.1.0. Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
706,okhttp 3.13 branch requires Android API 25+,0.6821586,This version updates the dependencies to the okhttp libraries. That means Android 5.0 is now the minimum Android version for running this app. ,,0
707,Merge pull request #1006 from wallabag/improve_adapter_position_click_handling,0.51180536,Fix activity not closing when bagging.,,0
708,Add an option to clear cookies,0.43298024,@cloud-oak made it possible to disable the preview image,,0
709,Merge pull request #377 from wallabag/debug_feed_errors,0.5230459,Drops wallabag v1 support : Framabag will not work anymore with this version.,,0
710,ignore ide stuff,0.45616412,Removed,...while article view is in fullscreen.,0
711,Move preferences-related classes into a separate package,0.44741508,Better application of runtime settings changes.,Apparently getSupportActionBar() shouldn't be called that early.,0
712,add preference for scroll over bottom to mark as read; only enable scroll over bottom via physical key presses,0.7149429,"add possibility to scroll towards the bottom to mark article as read (especially useful for e-ink device, configurable via preference, only enabled with physical key presses) (thanks @silberzwiebel  #648) ",Signed-off-by: Thomas Citharel tcit@tcit.fr,1
713,Rewrite getCredentials() a bit,0.528278,A lot of refactoring.,Update readme icon,0
